Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
LAA,Angels,8,32,35,6,4,1,0,1,4,4,2,0,13,0,0,0,,1,0,0.20112,0.260489,0.36968,0.630169,0.274295,0.0649732,0.362968,0.179005,0.168561,5.83721,0.281613,0.0145682,,3.0341,-1.10142,0.367194,0.0584391,0.0730072,0.0642414,-1.068942904472351,0.4921938478946686,72.3174,21.8,2.725,21.8,2.725,999,0,OF,/players/jose-siri/17452/stats/batting,1,AL,Jose Siri,642350,17452,17452
STL,Cardinals,5,18,21,5,4,1,0,0,2,2,2,0,4,0,0,0,,1,0,0.269394,0.353327,0.352229,0.705556,0.316321,0.112409,0.171511,0.655405,0.0828343,4.51369,0.32328,-0.00544195,,2.537,0.055691,-0.175383,-0.000382548,-0.0058245,0.06165,0.10427311388775706,-0.20038261637091637,104.423,20.8,4.16,20.8,4.16,999,0,OF,/players/bryan-torres/sa885119/stats/batting,28,NL,Bryan Torres,663494,sa885119,sa885119
MIN,Twins,24,91,105,18,12,4,0,2,11,9,11,0,32,1,1,1,,3,1,0.195974,0.291353,0.303628,0.594981,0.269966,0.105838,0.309016,0.342498,0.107655,5.03519,0.280233,0.0104701,,8.73321,-3.67335,-0.0868756,-0.0170641,-0.00659397,0.0616472,-3.7495155623182654,0.7381244078278542,69.7553,79.1,3.295833333,79.1,3.295833333,999,0,3B/SS,/players/ryan-kreidler/25867/stats/batting,8,AL,Ryan Kreidler,668952,25867,25867
WSN,Nationals,32,125,140,26,17,5,0,4,15,14,12,0,42,2,1,0,,3,1,0.207613,0.284094,0.341703,0.625797,0.277129,0.0859175,0.299454,0.286914,0.13409,4.50551,0.27807,-0.0356785,,12.4585,-4.08355,0.622854,0.0264531,-0.00922548,0.061136,-4.083146205171943,0.022853612899780273,75.4478,117.6,3.675,117.6,3.675,999,0,OF,/players/joey-wiemer/27690/stats/batting,24,NL,Joey Wiemer,686894,27690,27690
SDP,Padres,5,19,21,5,3,1,0,0,2,2,2,0,4,0,0,0,,0,0,0.253107,0.333087,0.363858,0.696945,0.310099,0.0996585,0.173903,0.573069,0.110751,3.56868,0.29789,-0.00622009,,2.43091,-0.0504025,0.0184908,-0.0361722,-0.0423923,0.060709,0.0012023672461509705,-0.10650917887687683,101.752,17.9,3.58,17.9,3.58,999,0.125,2B/3B,/players/will-wagner/29634/stats/batting,29,NL,Will Wagner,695238,29634,29634
ARI,Diamondbacks,6,24,28,6,4,1,0,1,3,3,3,0,5,1,0,0,,0,0,0.230959,0.321424,0.35993,0.681354,0.304127,0.0970891,0.187808,0.516958,0.128971,3.12097,0.265091,-0.0032223,,3.10545,-0.202962,-0.177415,-0.0320972,-0.0353195,0.0597983,-0.2696847580373287,-0.07741526514291763,92.9378,33.9,5.65,33.9,5.65,999,0,2B/3B,/players/luis-urias/16622/stats/batting,15,NL,Luis Urías,649966,16622,16622
BOS,Red Sox,15,57,63,14,9,3,0,1,7,7,4,0,16,1,0,0,,2,1,0.240324,0.297777,0.374626,0.672404,0.294357,0.0647689,0.246124,0.263156,0.134302,5.91047,0.303394,-0.000507696,,6.48755,-0.956383,0.123254,0.114402,0.113894,0.0590431,-1.139525830745697,-0.4517460837960243,83.1196,55.5,3.7,55.5,3.7,999,0.02564103,3B/OF,/players/nate-eaton/25055/stats/batting,3,AL,Nate Eaton,681987,25055,25055
KCR,Royals,21,81,91,18,12,4,1,2,11,9,8,0,24,0,1,1,,3,1,0.228653,0.302828,0.371871,0.674699,0.296635,0.0923513,0.262575,0.351714,0.143218,5.93779,0.294326,-0.0166925,,9.5392,-1.21316,-0.159369,0.0831089,0.0664164,0.0561085,-1.4493003487586975,-1.1343686133623123,85.868,82.8,3.942857142,82.8,3.942857142,999,0.01219512,OF,/players/john-rave/26284/stats/batting,7,AL,John Rave,670231,26284,26284
NYY,Yankees,5,18,21,4,3,1,0,0,2,2,2,0,5,0,0,0,,1,0,0.229252,0.322773,0.33574,0.658513,0.296556,0.103649,0.230642,0.449393,0.106488,5.34321,0.291829,-0.00296896,,2.2,-0.281317,-0.128461,0.0144551,0.0114861,0.0544573,-0.23706087190657854,0.046538859605789185,89.9581,15.2,3.04,15.2,3.04,999,0,SS,/players/max-schuemann/24488/stats/batting,9,AL,Max Schuemann,680474,24488,24488
LAA,Angels,32,124,140,27,17,6,0,3,15,13,12,0,45,2,1,0,,3,1,0.213764,0.2931,0.335255,0.628356,0.279398,0.0860465,0.322142,0.267107,0.121492,4.81026,0.307383,-0.110929,,12.7164,-3.82569,-0.257576,0.0146338,-0.0962956,0.0531044,-3.9615869596600533,-0.25757575035095215,76.6402,117.7,3.678125,117.7,3.678125,999,0,OF,/players/chris-taylor/13757/stats/batting,1,AL,Chris Taylor,621035,13757,13757
