Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
PHI,Phillies,0.590815,0.73174,2.03,2.03,0,0,,10.2232,44.4805,10.6631,5.9,5.51,1.44365,7.44851,3.5962,0.0293852,0.453325,4.85073,1.3948,6.5573,3.16592,2.07122,1.27092,0.167456,0.080849,0.0866066962480545,,0.263736,0.292321,0.68305,4.70207,35.1,3.5100000000000002,39,3.9,0.0907457,0.0243707,0.665061,999,26,NL,Jean Cabrera,691893,sa3015433,sa3015433
TEX,Rangers,0.690809,0.483539,0,14.564,0,0,,15.3294,65.9656,12.6552,7.41,6.93,1.76993,16.91,7.18708,0.508943,1.09988,4.06865,1.2944,9.92797,4.21958,2.35283,1.03914,0.256345,0.108952,0.14739342033863068,,0.219409,0.279119,0.715965,4.05168,62.60000000000001,4.173333333333334,59,3.933333333333333,0.0904091,0.0858507,0,999,13,AL,Gavin Collyer,686560,sa3011742,sa3011742
SFG,Giants,0.36422,0.293755,0,9.842,0,0.656,,10.4336,44.7646,9.61851,5.11,4.75,1.18808,10.5881,3.90697,0.311617,0.545401,4.09734,1.29634,9.13324,3.37015,2.71004,1.02484,0.236528,0.0872782,0.1492495760321617,,0.2386,0.295431,0.709439,3.86605,46.7,4.67,48,4.8,0.0895019,0.0230332,0,999,30,NL,Michael Fulmer,605242,13218,13218
CHC,Cubs,0.954218,0.785753,0,22.438,0,0.7226,,23.9764,102.821,23.1602,12.91,12.07,3.16794,20.1835,8.23197,0.426941,1.25171,4.5307,1.30929,7.57627,3.09003,2.45185,1.18915,0.196297,0.0800609,0.11623606830835342,,0.248133,0.28566,0.685615,4.3558,97.90000000000002,4.0791666666666675,98,4.083333333333333,0.0893739,-0.0467063,0,999,17,NL,Trent Thornton,663423,17948,17948
MIA,Marlins,0.750978,0.631555,0,20.07,0,0.6387,,20.2406,85.9064,17.428,10.38,9.65,3.28149,21.3432,7.66138,0.834168,0.881139,4.29088,1.23956,9.49025,3.40664,2.78581,1.45912,0.248447,0.0891829,0.1592637151479721,,0.225273,0.268234,0.717695,4.39995,85.89999999999999,4.295,80,4,0.0884064,0.0460664,0,999,20,NL,Garrett Acton,670183,27583,27583
ATL,Braves,0.565996,0.420575,0,15.015,0,0.6465,,16.378,71.2578,15.2084,8.31,7.77,1.70119,16.109,7.27955,0.623394,0.989596,4.26975,1.37306,8.85219,4.00024,2.21291,0.934836,0.226067,0.102158,0.12390881031751633,,0.241447,0.298975,0.705151,4.03298,66.80000000000001,4.175000000000001,66,4.125,0.0871236,0.0368532,0,999,16,NL,Rolddy Muñoz,691548,27407,27407
PHI,Phillies,0.735257,0.5141,0,18.325,0,0.6364,,18.5957,79.5153,18.5285,9.21,8.55,1.82094,13.2504,5.89404,0.53347,1.0482,4.13805,1.31335,6.41296,2.85262,2.2481,0.881303,0.16664,0.0741247,0.09251493960618973,,0.255309,0.290558,0.695487,4.103,75.6,3.978947368421052,78,4.105263157894737,0.0869668,0.0950429,0,999,26,NL,Zach Pop,647315,20185,20185
ARI,Diamondbacks,1.8841,1.74647,0.069,54.613,1,12.27,,58.2617,250.097,59.598,33,30.82,9.38117,47.4443,16.253,1.17926,2.40786,4.76093,1.3019,7.32898,2.51069,2.91911,1.44916,0.189704,0.0649869,0.12471693754196167,,0.257514,0.287593,0.68324,4.56059,255.50000000000006,4.405172413793104,266,4.586206896551724,0.0862424,-0.273498,0,999,15,NL,Taylor Clarke,664199,17611,17611
STL,Cardinals,0.39863,0.626513,1.547,1.547,0,0,,7.8846,34.0914,8.42954,4.5,4.21,1.13286,5.66565,2.35979,0.0225069,0.245078,4.80557,1.36841,6.46715,2.69362,2.40091,1.29312,0.16619,0.0692197,0.09697046130895615,,0.267719,0.295556,0.683376,4.55695,32.10000000000001,4.012500000000001,33,4.125,0.0852657,0.0984272,0.521376,999,28,NL,Pete Hansen,677337,sa3020798,sa3020798
HOU,Astros,1.90081,1.45373,0,40.512,0,4.3723,,43.9334,189.557,38.836,23.71,22.21,6.58438,42.9799,18.8002,1.14693,2.51308,4.54984,1.3119,8.80466,3.85132,2.28614,1.34885,0.226739,0.0991796,0.12755899876356125,,0.230832,0.271754,0.700693,4.58226,174.1,3.9568181818181816,165,3.75,0.0818422,-0.102573,0,999,21,AL,Nate Pearson,663878,20160,20160
ARI,Diamondbacks,0.434532,0.364703,0,12.33,0,0,,21.7024,94.2027,19.4875,11.36,10.61,2.74588,21.732,9.88967,0.845781,0.958144,4.39997,1.35364,9.01228,4.10125,2.19745,1.13872,0.230694,0.104983,0.12571126967668533,,0.23379,0.284349,0.705644,4.27675,87.5,3.977272727272727,82,3.727272727272727,0.0817734,0.0506735,0,999,15,NL,Taylor Rashi,688497,26344,26344
CHW,White Sox,2.14304,2.13682,0.47,51.839,1,10.8226,,58.6952,256.581,54.6344,30.45,28.46,5.74956,48.1382,27.7107,1.24345,4.22954,4.3639,1.40293,7.38125,4.249,1.73717,0.881606,0.187614,0.108,0.0796145349740982,,0.243208,0.28629,0.698494,4.4008,268.8,4.555932203389831,266,4.508474576271187,0.0803092,0.0847624,0,999,4,AL,Jordan Hicks,663855,19618,19618
PHI,Phillies,0.880208,0.641077,0,22.427,0,0.6364,,22.3024,95.6258,22.9805,11.61,10.78,2.54555,17.2073,6.78323,0.56286,0.856656,4.3502,1.33455,6.9439,2.73733,2.53674,1.02724,0.179944,0.0709351,0.10900887101888657,,0.261184,0.299488,0.692892,4.10352,80.10000000000001,3.640909090909091,85,3.8636363636363638,0.0796292,-0.0513104,0,999,26,NL,Tim Mayza,641835,15042,15042
DET,Tigers,1.13539,0.973817,0,29.086,0,0.6028,,30.9511,134.622,27.6731,15.8,14.72,3.64924,29.2319,14.6572,1.1544,1.36119,4.2803,1.36765,8.50008,4.26203,1.99438,1.06113,0.21714,0.108876,0.10826390981674194,,0.233324,0.280251,0.71277,4.33158,121.39999999999999,3.9161290322580644,117,3.774193548387097,0.0775057,0.0203,0,999,6,AL,Bailey Horn,690544,27753,27753
NYY,Yankees,1.13342,0.678048,0,22.201,0,0.691,,24.4298,103.385,23.3083,12.31,11.51,3.3218,20.1008,7.19681,0.492988,1.2771,4.24031,1.24869,7.4052,2.65132,2.79302,1.22376,0.194428,0.0696119,0.12481575459241867,,0.245582,0.279578,0.703748,4.29779,100.90000000000002,4.2041666666666675,101,4.208333333333333,0.0772569,0.0552798,0,999,9,AL,Angel Chivilli,683409,26790,26790
KCR,Royals,0.504519,0.366845,0,11.657,0,0,,12.3905,53.4194,9.79396,5.77,5.41,1.27852,13.6679,6.58097,0.292988,0.798424,3.92962,1.32157,9.92786,4.78017,2.07688,0.928673,0.25586,0.123194,0.13266600668430328,,0.212727,0.273865,0.727112,4.05707,54.500000000000014,4.541666666666668,51,4.25,0.0771899,0.0276399,0,999,7,AL,Eric Cerantola,672021,sa3017914,sa3017914
STL,Cardinals,1.06926,0.936476,0,25.644,0,0.6663,,27.5733,120.585,27.9296,14.85,13.85,2.85532,23.0311,11.1302,0.92176,1.18976,4.52068,1.41658,7.51741,3.63293,2.06924,0.931986,0.190994,0.0923017,0.09869267046451569,,0.257974,0.304378,0.690479,4.15123,111.50000000000001,3.9821428571428577,115,4.107142857142857,0.0771661,-0.0375472,0,999,28,NL,Nick Raquet,675919,20333,20333
TBR,Rays,2.05013,1.57973,0,45.854,0,10.1593,,50.1129,216.913,47.7671,27.68,25.84,7.41762,47.2441,19.8702,1.12548,2.30561,4.64072,1.3497,8.48479,3.56858,2.37764,1.33216,0.217802,0.0916044,0.12619773298501968,,0.24529,0.288055,0.697912,4.50141,227.09999999999997,4.541999999999999,227,4.54,0.0745458,-0.19033,0,999,12,AL,Cole Sulser,642121,15256,15256
SDP,Padres,0.703392,0.551506,0,16.542,0,0.6518,,18.3638,78.6638,18.4823,9.57,8.9,2.15011,13.0356,5.62516,0.546591,0.727743,4.36184,1.31277,6.38868,2.75686,2.31738,1.05376,0.165713,0.0715089,0.09420416504144669,,0.255595,0.285902,0.689068,4.27537,70.80000000000003,3.933333333333335,73,4.055555555555555,0.0725622,-0.0604212,0,999,29,NL,Jhony Brito,666745,25386,25386
PHI,Phillies,0.422522,0.558657,1.417,2.178,0,0,,7.2884,31.8089,6.81375,3.97,3.71,0.933898,6.70319,3.23337,0.0648667,0.493376,4.58125,1.37851,8.27736,3.99269,2.07313,1.15321,0.210733,0.10165,0.10908319801092148,,0.242636,0.287592,0.695349,4.49545,26.300000000000015,3.7571428571428593,27,3.857142857142857,0.0723574,0.0242166,0.211966,999,26,NL,Yoniel Curet,692414,sa3015446,sa3015446
DET,Tigers,0.333018,0.507332,1.104,2.961,0,0,,8.6829,37.247,7.93563,4.61,4.31,1.23779,7.42474,3.45156,0.142805,0.419609,4.4674,1.31145,7.69589,3.57761,2.15112,1.28299,0.199338,0.092667,0.10667110234498978,,0.237766,0.271022,0.701988,4.61567,38.500000000000014,4.2777777777777795,37,4.111111111111111,0.0722329,0.0344651,0.0723232,999,6,AL,Jackson Jobe,695549,30203,30203
TOR,Blue Jays,1.35449,0.830628,0.016,28.783,0,0.6481,,30.9892,134.251,25.6205,15.47,14.5,3.63489,30.1973,15.9872,0.862985,2.15431,4.21114,1.34265,8.77003,4.64306,1.88884,1.05566,0.224932,0.119084,0.1058475598692894,,0.220658,0.267214,0.715732,4.46733,122.6,3.954838709677419,113,3.6451612903225805,0.0716384,0.122641,0,999,14,AL,Yariel Rodríguez,684320,33838,33838
PHI,Phillies,1.16662,0.918157,0,30.07,0,0.6364,,33.1727,144.629,33.2462,18.61,17.32,4.42111,27.9112,12.5024,0.787824,1.58201,4.69904,1.3791,7.57251,3.392,2.23246,1.19948,0.192985,0.0864447,0.10653987526893616,,0.254673,0.293498,0.686028,4.45867,124.20000000000006,3.7636363636363654,128,3.878787878787879,0.0707131,-0.17822,0,999,26,NL,Chase Shugart,663767,21544,21544
SFG,Giants,0.372338,0.306029,0,10.117,0,4.3733,,11.4415,49.5745,11.1867,5.75,5.34,1.08462,9.37464,4.40123,0.51631,0.558969,4.2005,1.3624,7.37419,3.46205,2.13001,0.853172,0.189102,0.0887801,0.10032203793525696,,0.250742,0.29577,0.699239,4.02937,59.50000000000001,5.40909090909091,61,5.545454545454546,0.0704506,-0.0256389,0,999,30,NL,Caleb Kilian,668873,26213,26213
NYY,Yankees,3.13337,1.79075,0,60.716,1,14.9259,,62.2385,265.109,63.9898,29.63,27.52,5.76755,31.7786,17.6974,1.29023,3.02611,3.97953,1.31249,4.59534,2.55913,1.79566,0.834017,0.11987,0.0667552,0.0531146302819252,,0.26184,0.281485,0.707178,4.31755,284.5999999999999,4.59032258064516,298,4.806451612903226,0.0693404,0.245275,0,999,9,AL,Tim Hill,657612,16814,16814
LAA,Angels,0.994457,0.919999,0,27.244,3,0.6185,,27.4001,115.644,24.2574,14.71,13.73,5.0933,30.2472,9.03411,0.625343,1.24227,4.50984,1.21501,9.93517,2.9674,3.34811,1.67298,0.261555,0.0781202,0.1834346354007721,,0.230217,0.273668,0.710278,4.46899,124.9,4.625925925925926,119,4.407407407407407,0.0685672,-0.0906675,0,631.1099853515625,1,AL,Robert Stephenson,596112,13594,13594
SEA,Mariners,0.625961,0.561566,0,15.906,0,0.65,,16.4411,71.0279,15.6614,8.48,7.91,1.88582,14.4061,6.42275,0.557712,0.777027,4.33,1.34323,7.88605,3.51587,2.24299,1.03231,0.202824,0.0904257,0.11239799857139587,,0.245368,0.289792,0.699658,4.18754,63.20000000000001,3.9500000000000006,65,4.0625,0.067506,0.0368531,0,999,11,AL,Ryan Loutos,702795,29521,29521
SFG,Giants,0.92434,0.797867,0.117,24.809,0,0.656,,27.8844,120.517,26.7673,14.18,13.17,3.13907,22.8973,11.412,0.841572,1.17397,4.25076,1.3692,7.39036,3.68334,2.00643,1.01317,0.189993,0.094692,0.09530092775821686,,0.248005,0.288522,0.710362,4.31038,114.10000000000001,4.075,115,4.107142857142857,0.065982,0.0644931,0,999,30,NL,Joey Lucchesi,664192,19320,19320
ARI,Diamondbacks,0.995769,0.91236,0,29.414,0,0.6469,,32.3125,141.407,33.0046,18.24,17.02,4.15034,27.9721,12.209,1.01349,1.65689,4.74058,1.39926,7.79106,3.40056,2.29111,1.15599,0.197813,0.0863395,0.11147366464138031,,0.258777,0.302397,0.684554,4.36091,119.80000000000003,3.743750000000001,126,3.9375,0.0656472,-0.1299,0,999,15,NL,Drey Jameson,686753,26260,26260
LAD,Dodgers,0.882059,0.54664,0.397,16.293,0,0.7772,,20.8206,89.5665,19.4179,10.89,10.2,2.67076,18.5935,8.11592,0.547563,1.0937,4.40909,1.32243,8.03731,3.50822,2.29099,1.15447,0.207595,0.0906134,0.11698121577501297,,0.241646,0.283406,0.699475,4.34363,84.1,4.004761904761905,81,3.857142857142857,0.0650893,-0.00268166,0,999,22,NL,Bobby Miller,676272,27483,27483
KCR,Royals,0.823246,0.874012,0.498,19.82,0,0.663,,24.3026,105.394,25.246,13.62,12.68,3.14341,19.3438,7.92209,0.627123,1.16033,4.69579,1.3648,7.16359,2.93379,2.44175,1.1641,0.183537,0.0751662,0.1083708181977272,,0.262128,0.299393,0.679524,4.34587,90.70000000000002,3.7791666666666672,96,4,0.0643719,-0.147851,0,999,7,AL,Mitch Spence,687765,27707,27707
ATH,Athletics,0.955527,1.13497,0.944,20.784,0,0.6351,,28.3818,120.693,26.9028,15.91,14.86,5.3437,23.2123,8.00548,0.917916,1.63449,4.71217,1.22995,7.36073,2.53858,2.89955,1.69451,0.192325,0.0663293,0.12599587440490723,,0.242252,0.261332,0.692683,4.96601,95.50000000000001,3.410714285714286,95,3.392857142857143,0.0632916,-0.0827186,0,999,10,AL,Joey Estes,683155,26257,26257
CLE,Guardians,0.34972,0.546607,1.348,1.348,0,0,,6.9409,30.3579,7.14533,4.05,3.78,0.953668,5.46119,2.66566,0.0212029,0.332816,4.90138,1.4135,7.08132,3.45646,2.04872,1.23659,0.179893,0.0878077,0.09208579361438751,,0.261165,0.295621,0.679694,4.64369,22.3,3.185714285714286,23,3.2857142857142856,0.0631929,0.036766,0.46916,999,5,AL,Ryan Webb,669067,sa3018280,sa3018280
BAL,Orioles,0.529083,0.363154,0,10.878,0,0.6611,,12.8327,54.5618,10.2546,6.36,5.95,2.00342,15.0046,5.78111,0.322701,0.665627,4.17293,1.2496,10.5232,4.05448,2.59545,1.40507,0.275001,0.105955,0.16904617100954056,,0.213127,0.265251,0.731295,4.33329,58.599999999999994,4.507692307692308,52,4,0.0623262,0.0812946,0,999,2,AL,Jose Espada,664744,21131,21131
NYM,Mets,0.58106,0.398063,0,11.636,0,0.7173,,12.8636,55.1751,11.7827,6.7,6.26,1.78145,12.7993,4.81915,0.437862,0.579347,4.3798,1.29061,8.95504,3.37171,2.65593,1.24639,0.231977,0.0873429,0.14463402330875397,,0.236711,0.28416,0.701869,4.20448,52.39999999999999,4.03076923076923,51,3.923076923076923,0.0621445,-0.0210645,0,999,25,NL,Joey Gerber,680702,24591,24591
DET,Tigers,0.489736,0.446819,0.11,12.381,0,0.6028,,13.2958,56.5464,12.9157,6.59,6.13,1.54928,10.4754,4.073,0.309537,0.563302,4.14943,1.27775,7.09085,2.75704,2.57191,1.04872,0.185253,0.0720294,0.11322376132011414,,0.24881,0.284978,0.701681,4.12032,46.8,3.5999999999999996,48,3.6923076923076925,0.0618834,-0.0210645,0,999,6,AL,Sean Guenther,674944,20045,20045
LAA,Angels,1.59183,1.44541,0,43.599,1,8.9537,,45.8186,200.107,41.9155,23.44,21.94,4.78621,38.6217,22.1271,1.42455,2.99957,4.3096,1.39774,7.58633,4.34636,1.74545,0.94014,0.193006,0.110577,0.0824289321899414,,0.239545,0.282198,0.708079,4.45245,213.70000000000005,4.645652173913044,209,4.543478260869565,0.0610499,0.105953,0,999,1,AL,Sam Bachman,696147,29754,29754
DET,Tigers,0.934566,0.836229,0.164,23.534,0,0.6028,,24.7974,108.285,20.7631,12.33,11.53,2.78907,25.7872,13.5393,0.690759,1.35732,4.18471,1.38331,9.35923,4.91398,1.90461,1.01227,0.238143,0.125035,0.11310800909996033,,0.222332,0.277328,0.722832,4.31968,104.5,4.18,97,3.88,0.0607119,0.108835,0,999,6,AL,Konnor Pilkington,663455,21453,21453
ATH,Athletics,2.29835,1.99798,0.239,53.527,11,11.2847,,62.4898,275.066,56.8867,34.11,31.89,7.9523,62.6674,31.833,1.80597,3.42038,4.59291,1.41975,9.02558,4.58471,1.96863,1.14532,0.227827,0.115729,0.11209821701049805,,0.237214,0.289223,0.703856,4.47624,332.2,5.358064516129032,326,5.258064516129032,0.0602933,-0.162921,0,649.27001953125,10,AL,Hogan Harris,663687,21520,21520
TEX,Rangers,1.25942,0.939397,0,26.288,1,0.6445,,27.3301,118.012,21.727,14.14,13.27,3.55339,27.8194,13.9231,0.555742,2.29341,4.36991,1.30443,9.16111,4.58499,1.99807,1.17016,0.235734,0.117981,0.11775296181440353,,0.213439,0.258067,0.701218,4.56964,110.40000000000002,4.0888888888888895,100,3.7037037037037037,0.059235,0.0110949,0,747.8099975585938,13,AL,Alexis Díaz,664747,21132,21132
DET,Tigers,0.670332,0.587085,0,16.8,0,0.6028,,16.5787,70.9391,14.1018,8.55,7.96,2.3867,15.6109,7.14482,0.413466,0.775698,4.32121,1.28156,8.47464,3.87867,2.18493,1.29566,0.220061,0.100718,0.11934352666139603,,0.223772,0.260214,0.709101,4.55665,76.80000000000001,4.51764705882353,71,4.176470588235294,0.0579519,-0.0118979,0,999,6,AL,Colin Poche,621363,19403,19403
,,1.7964,2.09569,0,32.295,1,0,,33.4105,141.67,31.6056,18.24,16.97,5.62123,28.3652,10.0122,0.870842,1.35279,4.57132,1.24565,7.64092,2.69706,2.83306,1.51423,0.20022,0.0706727,0.1295473948121071,,0.24255,0.269775,0.692715,4.64486,115.20000000000003,3.490909090909092,115,3.484848484848485,0.0574322,-0.0769503,0,999,-1,,Chad Green,643338,15552,15552
WSN,Nationals,0.852039,0.943761,0,24.911,0,0.6452,,26.0015,114.039,25.2061,14.71,13.72,3.46276,24.4732,11.1458,0.763507,1.47937,4.74896,1.39807,8.47102,3.85795,2.19573,1.19858,0.214605,0.0977374,0.11686734855175018,,0.248548,0.295919,0.686957,4.44064,106.5,4.096153846153846,107,4.115384615384615,0.0570532,-0.143545,0,999,24,NL,Gus Varland,681402,24737,24737
PIT,Pirates,0.497046,0.413746,0.187,10.609,0,0,,11.7455,50.8763,10.5068,6.02,5.62,1.40327,11.2281,5.2922,0.34769,0.667531,4.30633,1.34511,8.60353,4.05516,2.12163,1.07526,0.220694,0.104021,0.11667292565107346,,0.233919,0.281973,0.70686,4.29861,51.90000000000001,4.325000000000001,51,4.25,0.0567663,0.0276399,0,999,27,NL,Wilber Dotel,696062,sa3015163,sa3015163
CHW,White Sox,0.611748,1.03369,1.854,7.3,0,0,,16.1024,70.3363,15.6853,9.24,8.62,2.32614,12.5762,6.92377,0.334683,0.655388,4.81792,1.40408,7.02914,3.86986,1.81638,1.30013,0.178801,0.0984382,0.08036331832408905,,0.249937,0.279161,0.69082,4.86313,54.20000000000001,3.3875000000000006,56,3.5,0.0558109,0.0422554,0.148655,999,4,AL,Ky Bush,681066,29823,29823
ARI,Diamondbacks,0.538371,0.559637,0.212,15.583,0,0,,19.6393,86.8029,19.397,11,10.29,2.11923,17.3099,9.01189,0.456747,1.14173,4.71555,1.44653,7.93252,4.12983,1.92078,0.971166,0.199416,0.10382,0.09559586644172668,,0.253061,0.301952,0.684258,4.32617,78,3.9,78,3.9,0.0555952,-0.0557911,0,999,15,NL,Shawn Dubin,681869,24977,24977
DET,Tigers,1.10301,1.07857,0,29.828,0,0.6028,,31.264,139.086,31.5988,18,16.78,3.27765,25.3924,14.0425,1.07763,1.98101,4.83048,1.45987,7.30973,4.04244,1.80825,0.943541,0.182565,0.100963,0.0816027894616127,,0.25677,0.300035,0.673315,4.41122,115.29999999999997,3.7193548387096764,122,3.935483870967742,0.0552477,-0.182822,0,999,6,AL,Enmanuel De Jesus,646241,18554,18554
CLE,Guardians,0.269738,0.241508,0,7.2,0,0.6772,,7.8775,33.4995,7.55446,3.87,3.61,0.844146,6.57138,2.54434,0.184179,0.389616,4.1244,1.28198,7.50776,2.9069,2.58274,0.964432,0.196163,0.0759516,0.12021151930093765,,0.247156,0.289862,0.698532,3.97716,35.10000000000001,4.387500000000001,36,4.5,0.0542667,0.0184266,0,999,5,AL,Codi Heuer,676051,23293,23293
NYY,Yankees,1.52401,1.11722,0.461,30.177,0,0,,33.3914,146.144,30.626,18.2,17.03,4.59752,33.2133,15.4311,0.962585,1.87202,4.5901,1.37931,8.952,4.15915,2.15236,1.23917,0.227265,0.105589,0.1216762438416481,,0.237704,0.285933,0.703096,4.49029,117.10000000000005,3.54848484848485,115,3.484848484848485,0.0533065,-0.0769166,0,999,9,AL,Dom Hamel,687589,30153,30153
ATH,Athletics,0.429726,0.350078,0,9.655,0,0,,11.878,50.7813,9.82725,6.16,5.77,1.95924,13.2906,5.17702,0.336845,0.663376,4.37195,1.2632,10.0703,3.92265,2.56723,1.48452,0.261722,0.101947,0.1597748100757599,,0.21867,0.264995,0.721314,4.51669,46.20000000000002,3.8500000000000014,42,3.5,0.0523556,0.0276399,0,999,10,AL,Nick Hernandez,663321,19281,19281
TEX,Rangers,0.83877,0.614575,0,17.935,0,0.6445,,18.1444,80.2473,14.1432,9.11,8.57,1.8848,21.7904,11.9404,0.54502,1.42,4.2509,1.43756,10.8085,5.9227,1.82493,0.934901,0.271541,0.148795,0.12274573743343353,,0.21145,0.283684,0.72398,4.29267,81.20000000000002,4.511111111111112,73,4.055555555555555,0.0516836,0.0414598,0,999,13,AL,Michel Otañez,671305,22533,22533
KCR,Royals,2.37925,1.99793,0,57.569,0,12.3759,,58.5249,254.939,54.2359,32.35,30.24,8.12682,54.3762,25.5909,1.48018,2.86183,4.65033,1.36398,8.36201,3.93538,2.12483,1.24975,0.213291,0.10038,0.1129106804728508,,0.239467,0.281182,0.693606,4.5406,266.80000000000007,4.522033898305086,260,4.406779661016949,0.0496417,-0.11911,0,999,7,AL,Nick Mears,683232,25376,25376
TBR,Rays,1.85981,1.40938,0,41.19,0,6.8608,,43.5098,188.903,38.8087,23.77,22.19,6.62835,45.8576,20.0498,1.11702,2.30116,4.59,1.35276,9.48565,4.14729,2.28719,1.37107,0.242757,0.106138,0.1366194635629654,,0.233012,0.28212,0.707732,4.54875,192.1,4.365909090909091,183,4.159090909090909,0.0481531,-0.102573,0,999,12,AL,Hunter Bigge,685801,26259,26259
ATL,Braves,1.09431,0.853019,0,28.999,0,0.6465,,30.4139,134.013,26.604,16.48,15.44,3.56226,31.0147,16.8577,0.923042,1.77737,4.56896,1.42901,9.17778,4.98849,1.83979,1.05414,0.23143,0.125792,0.10563865303993225,,0.230581,0.285166,0.701287,4.45642,111.60000000000001,3.72,107,3.566666666666667,0.0468417,-0.0329704,0,999,16,NL,Daysbel Hernández,678226,20271,20271
HOU,Astros,0.422807,0.292766,0,8.857,0,0.6558,,9.2084,39.4834,8.00035,4.49,4.19,1.08089,8.9632,3.91843,0.30092,0.528772,4.09517,1.29434,8.76035,3.82975,2.28745,1.05643,0.227012,0.0992425,0.1277695596218109,,0.228345,0.276866,0.713926,4.1632,40.500000000000014,4.500000000000002,39,4.333333333333333,0.0464736,0.0721186,0,999,21,AL,Tom Cosgrove,676680,23443,23443
KCR,Royals,0.579472,0.474513,0,13.958,0,0.663,,14.2322,61.5269,12.849,7.62,7.13,1.95252,14.3973,6.05236,0.239136,0.774815,4.50879,1.32807,9.10442,3.82733,2.37879,1.23471,0.234001,0.0983695,0.13563113659620285,,0.234902,0.284135,0.697767,4.33451,56.20000000000003,4.014285714285717,55,3.9285714285714284,0.0464298,-0.0695348,0,999,7,AL,Héctor Neris,593576,11804,11804
CHW,White Sox,0.471612,0.464206,0.117,11.14,0,0,,14.7877,63.4279,13.3003,7.5,7.01,1.7396,12.2441,5.98631,0.438463,0.875088,4.26638,1.30423,7.45192,3.64335,2.04535,1.05875,0.193039,0.0943798,0.09865959733724594,,0.235126,0.271486,0.699453,4.40044,55.60000000000001,3.7066666666666674,52,3.466666666666667,0.0451082,-0.0164469,0,999,4,AL,Mike Vasil,678024,30105,30105
BOS,Red Sox,0.528989,0.40442,0,11.14,0,0.676,,11.812,50.9636,10.889,6.27,5.85,1.55363,10.1998,4.71513,0.368344,0.722645,4.45733,1.32104,7.7716,3.59263,2.16321,1.18377,0.200139,0.0925195,0.10761932283639908,,0.239182,0.276419,0.695069,4.49908,41.600000000000016,3.466666666666668,40,3.3333333333333335,0.0437536,0.0276399,0,999,3,AL,Seth Martinez,661527,21045,21045
NYM,Mets,0.605471,0.410499,0,11.944,0,0.7173,,12.1997,52.3188,9.87118,6.3,5.9,1.80384,14.4281,5.81332,0.236305,0.723539,4.35257,1.28565,10.6439,4.28862,2.4819,1.33074,0.275772,0.111113,0.16465872526168823,,0.215613,0.273006,0.713155,4.29946,49.20000000000002,4.100000000000001,45,3.75,0.0436929,0.0276399,0,999,25,NL,Craig Kimbrel,518886,6655,6655
WSN,Nationals,0.61916,0.661827,0,17.704,0,0,,26.0704,113.218,25.7229,14.33,13.35,3.36102,20.0858,9.93501,0.787479,1.12565,4.60868,1.36775,6.93399,3.42975,2.02172,1.16029,0.177408,0.0877512,0.08965679258108139,,0.251797,0.284103,0.689053,4.54301,94.9,3.6500000000000004,98,3.769230769230769,0.0435095,-0.0420305,0,999,24,NL,Andry Lara,691251,27967,27967
DET,Tigers,0.497717,0.474719,0,13.324,0,0.6028,,13.8786,60.1187,14.7288,7.75,7.2,1.65294,9.98757,4.11882,0.504683,0.698358,4.66906,1.35803,6.47674,2.67098,2.42486,1.0719,0.166131,0.0685115,0.09761933982372284,,0.266336,0.299485,0.67122,4.28544,49,3.5,53,3.7857142857142856,0.0431894,-0.0694943,0,999,6,AL,Scott Effross,664123,18384,18384
PHI,Phillies,0.689067,0.625633,0.355,17.125,0,0.6364,,20.0716,87.5703,18.6891,10.92,10.16,2.65917,19.8653,9.05631,0.692711,0.914618,4.55569,1.38232,8.90751,4.0608,2.19354,1.19236,0.22685,0.103418,0.12343252450227737,,0.24084,0.291056,0.700399,4.36829,75.69999999999999,3.7849999999999993,75,3.75,0.0424597,-0.0558177,0,999,26,NL,Seth Johnson,686751,26020,26020
BAL,Orioles,2.26278,1.77564,0.039,48.475,0,10.1815,,52.0219,225.402,47.1905,28.89,27.05,8.80755,53.8721,22.5948,1.62139,2.38903,4.67976,1.34146,9.32009,3.909,2.38427,1.52374,0.239004,0.100242,0.13876216113567352,,0.23546,0.278666,0.711783,4.70573,224.90000000000003,4.325000000000001,216,4.153846153846154,0.0406762,-0.185786,0,999,2,AL,Rico Garcia,670329,20023,20023
ATL,Braves,0.283952,0.345865,0.43,6.828,0,0.6465,,8.5694,36.7254,7.35459,4.51,4.21,1.22201,9.21743,3.75101,0.233972,0.386902,4.42155,1.29596,9.68059,3.93949,2.45732,1.28341,0.250982,0.102137,0.14884553104639053,,0.225687,0.27689,0.702049,4.28632,46.10000000000001,5.122222222222224,42,4.666666666666667,0.0403262,-0.0301647,0,999,16,NL,AJ Smith-Shawver,700363,29960,29960
