Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
ATL,Braves,90.422,306.441,351.564,68.4466,40.2552,12.4723,0.705865,15.0133,42.3763,45.8234,33.8324,0.58527,97.318,7.62225,2.21875,0.398433,6.70809,0.19651,0.0713955,0.22336,0.313901,0.415645,0.729546,0.318536,0.0962338,0.276815,0.347647,0.192285,2.28585,0.272163,,,43.1046,1.56457,4.53,-0.525493,-0.525493,1.87111,0.8586646318435669,5.732932209968567,103.322,382.3,4.247777777,382.3,4.247777777,747.9199829101562,0.08433735,C,/players/sean-murphy/19352/stats/batting,16,NL,Sean Murphy,669221,19352,19352
TEX,Rangers,109.305,384.715,434.291,91.2702,58.475,17.9328,3.4964,11.366,55.5359,41.6774,40.2771,1.59274,98.299,5.62258,3.13273,0.543093,5.36918,15.8192,4.15561,0.237241,0.316243,0.390662,0.706906,0.309049,0.0927423,0.226344,0.409741,0.153422,6.37044,0.287236,,,49.9022,-1.41259,3.12,0.783506,0.783506,1.85788,0.19048142433166504,3.020775981247425,98.8414,454.5,4.16972477,454.5,4.16972477,278.1499938964844,0.03225806,OF,/players/evan-carter/27790/stats/batting,13,AL,Evan Carter,694497,27790,27790
TBR,Rays,136.396,501.249,568.471,130.158,83.1116,25.1186,1.10546,20.8222,67.05,75.7368,53.1546,2.47954,140.25,9.11773,4.44876,0.501174,10.9286,1.01851,0.317305,0.259667,0.338804,0.438812,0.777616,0.337028,0.0935045,0.246715,0.378999,0.179145,2.42944,0.31726,,,78.2339,11.0647,-0.03,-0.869648,-0.869648,1.82889,9.735066771507263,-11.425365714356303,115.828,690.5,5.077205882,690.5,5.077205882,195.25,0.09708738,1B,/players/jonathan-aranda/21837/stats/batting,12,AL,Jonathan Aranda,666018,21837,21837
PHI,Phillies,132.822,515.813,561.881,138.265,98.5253,24.6027,1.68213,13.4551,61.6854,65.0652,35.3483,0.83895,89.7051,4.43432,5.69614,0.589503,13.11,2.69605,0.934989,0.268053,0.317211,0.400528,0.717738,0.312041,0.0629106,0.159652,0.39405,0.132475,3.29769,0.29834,,,65.9278,-0.462737,-0.13,-0.751209,-0.751209,1.81984,-2.2611716389656067,1.3542815446853638,97.7326,582.8,4.381954887,582.8,4.381954887,242.82000732421875,0,3B,/players/alec-bohm/21618/stats/batting,26,NL,Alec Bohm,664761,21618,21618
MIA,Marlins,130.859,491.156,564.144,110.572,72.0895,23.4024,2.8944,12.1853,67.7975,48.8169,57.7001,0.602162,124.577,7.47621,3.65864,4.15344,8.51238,25.6466,5.96799,0.225125,0.313841,0.358987,0.672828,0.298907,0.102279,0.220825,0.463168,0.133862,6.34092,0.274782,,,60.1777,-6.48027,2.82,1.78311,1.78311,1.8155,-5.5684298276901245,4.543902516365051,89.005,554.8,4.235114503,554.8,4.235114503,137.75,0,OF,/players/jakob-marsee/31370/stats/batting,20,NL,Jakob Marsee,805300,31370,31370
CHW,White Sox,125.854,473.705,536.49,120.952,92.6985,20.1254,1.00861,7.11911,59.2809,43.785,50.6982,0.0239167,80.4194,7.37045,2.99877,1.71792,13.6362,10.9434,3.50262,0.255331,0.33476,0.347161,0.68192,0.305677,0.0944997,0.149899,0.630422,0.0918293,4.28049,0.292505,,,60.1765,-3.21389,0.38,-0.240865,-0.240865,1.81407,-3.493616372346878,2.759184241294861,94.8558,516.8,4.101587301,516.8,4.101587301,641.5399780273438,0,2B/SS,/players/chase-meidroth/31580/stats/batting,4,AL,Chase Meidroth,805367,31580,31580
BOS,Red Sox,141.767,553.274,615.118,142.786,88.4553,33.1034,5.91035,15.3173,81.7898,64.969,50.1645,0.84778,143.162,7.12335,3.37184,1.18394,8.76828,24.9704,5.29469,0.258075,0.325889,0.422326,0.748215,0.325102,0.0815526,0.232739,0.350403,0.164251,6.87792,0.32014,,,78.6972,6.01626,0.69,1.86926,1.86926,1.80456,4.985316634178162,-8.518952906131744,104.298,723.2,5.092957746,723.2,5.092957746,65.77999877929688,0.00588235,OF,/players/jarren-duran/24617/stats/batting,3,AL,Jarren Duran,680776,24617,24617
PIT,Pirates,81.233,269.785,305.235,63.3615,44.7625,10.5617,0.618842,7.41853,32.729,31.3723,27.7854,0.0122216,85.3114,5.49292,1.78359,0.380253,6.57965,0.871817,0.294888,0.234859,0.317011,0.36109,0.678101,0.301765,0.0910295,0.279494,0.325694,0.12623,2.7533,0.312813,,,33.268,-2.79788,4.73,-0.461517,-0.461517,1.76245,-3.9270606637001038,10.997978687286377,90.4205,287.1,3.544444444,287.1,3.544444444,999,0.05681818,C,/players/joey-bart/21524/stats/batting,27,NL,Joey Bart,663698,21524,21524
CHW,White Sox,98.56,347.309,395.779,84.9083,57.6349,15.7715,1.1002,10.4017,45.4892,39.5371,40.8148,0.330729,102.488,3.92662,2.91381,0.81462,6.94119,4.59623,1.31979,0.244475,0.328257,0.386069,0.714325,0.315148,0.103125,0.258951,0.398242,0.141594,4.02317,0.313932,,,47.437,0.672634,0,-0.294904,-0.294904,1.74884,0.3490613102912903,3.1220271587371826,101.381,416.8,4.21010101,416.8,4.21010101,243.33999633789062,0.18421053,C,/players/kyle-teel/33549/stats/batting,4,AL,Kyle Teel,691019,33549,33549
MIL,Brewers,131.086,491.54,546.915,128.547,95.4407,21.8289,3.46513,7.81256,62.045,50.9395,43.362,0.735273,75.0088,5.40805,3.36625,2.27611,11.1034,16.5719,4.16423,0.261519,0.326145,0.36771,0.693855,0.306359,0.0792847,0.137149,0.578092,0.10619,5.63085,0.292985,,,61.6491,-2.97315,5.53,0.661881,0.661881,1.71337,-1.7975202798843384,0.34796857833862305,96.2058,551.6,4.210687022,551.6,4.210687022,215.33999633789062,0,OF,/players/sal-frelick/29622/stats/batting,23,NL,Sal Frelick,686217,29622,29622
ARI,Diamondbacks,134.004,512.676,559.229,131.196,89.1499,25.5444,0.995645,15.5059,59.687,70.0105,36.4125,2.4774,75.925,3.9916,5.44879,0.700287,10.2118,2.78735,0.887318,0.255904,0.307236,0.400349,0.707585,0.306022,0.065112,0.135767,0.479585,0.144445,3.03868,0.271131,,,62.8839,-3.19327,0.69,-0.644822,-0.644822,1.70946,-4.465285956859589,2.5678053498268127,94.2359,575,4.291044776,575,4.291044776,654.7999877929688,0.02830189,3B,/players/nolan-arenado/9777/stats/batting,15,NL,Nolan Arenado,571448,9777,9777
PIT,Pirates,100.435,383.632,419.038,98.3274,68.747,17.1954,1.18849,11.1965,51.2825,44.1922,24.639,1.32904,108.071,7.22663,2.22251,1.31752,6.94004,15.3424,4.06226,0.256306,0.311675,0.394882,0.706557,0.307939,0.0587991,0.257902,0.22799,0.138575,5.5835,0.326838,,,47.7719,-1.74063,0,0.749479,0.749479,1.70693,-1.9077374935150146,4.649768352508545,94.6497,436.5,4.365,436.5,4.365,999,0,SS,/players/konnor-griffin/sa3065496/stats/batting,27,NL,Konnor Griffin,804606,sa3065496,sa3065496
TEX,Rangers,124.818,447.047,511.163,107.522,74.0965,21.2299,2.00283,10.1931,58.3807,46.9004,47.1972,1.00381,96.7931,10.445,3.50129,2.97254,9.50903,9.32197,2.87792,0.240517,0.325005,0.365369,0.690374,0.306374,0.0923329,0.189359,0.487609,0.124852,4.86121,0.283294,,,57.625,-2.77284,-0.86,-0.177234,-0.177234,1.66766,-1.9854360222816467,0.6916639804840088,96.9987,503.8,4.0304,503.8,4.0304,454.54998779296875,0.07284768,3B/SS,/players/josh-smith/26396/stats/batting,13,AL,Josh Smith,669701,26396,26396
LAA,Angels,141.333,514.454,598.317,135.942,98.6965,22.6306,1.69515,12.9198,69.5049,57.4149,66.7905,2.94154,81.8582,9.2554,4.71886,3.09806,14.439,6.17884,2.14411,0.264245,0.356151,0.390165,0.746316,0.329688,0.111631,0.136814,0.815929,0.12592,3.78535,0.289877,,,78.7756,8.07985,-0.02,-0.776455,-0.776455,1.66548,6.610617160797119,-10.925323028117418,110.475,681.7,4.834751773,681.7,4.834751773,581.4600219726562,0,1B,/players/nolan-schanuel/33189/stats/batting,1,AL,Nolan Schanuel,694384,33189,33189
ATH,Athletics,135.303,504.895,560.511,120.772,73.0938,25.0478,1.96808,20.6622,73.4203,63.6721,49.1879,0.700515,151.383,1.7668,3.57097,1.09022,8.601,16.6113,3.9212,0.239202,0.306972,0.419379,0.726351,0.314784,0.0877555,0.270081,0.324923,0.180177,5.63268,0.297573,,,67.0156,0.786867,0.73,0.90215,0.90215,1.66046,-0.04426562786102295,-3.0183537006378174,98.5674,628,4.651851851,628,4.651851851,157.97999572753906,0,OF,/players/lawrence-butler/22542/stats/batting,10,AL,Lawrence Butler,671732,22542,22542
TEX,Rangers,73.648,248.528,270.778,53.495,32.5214,10.4496,0.360966,10.163,27.7821,32.6118,16.7882,0.12084,69.0332,1.43408,1.88207,0.90991,3.61392,1.93064,0.607993,0.215247,0.266972,0.382876,0.649848,0.28162,0.0619998,0.254944,0.24319,0.167629,3.14934,0.253087,,,25.0836,-6.9109,7.96,-0.19705,-0.19705,1.64268,-6.596952214837074,13.332749843597412,79.9466,225.8,3.051351351,225.8,3.051351351,999,0.22826087,C,/players/kyle-higashioka/5517/stats/batting,13,AL,Kyle Higashioka,543309,5517,5517
ATL,Braves,139.861,534.291,588.025,131.826,85.6803,26.8092,2.53673,16.7995,67.5826,66.631,42.3112,1.36041,87.8744,4.80952,6.03401,0.579104,8.63981,9.5519,2.73706,0.24673,0.304618,0.40073,0.705348,0.305766,0.0719548,0.14944,0.481497,0.154,4.76068,0.264033,,,65.9998,-3.47987,-1.82,-0.0782214,-0.0782214,1.64132,-3.8598385229706764,0.33834850788116455,94.5739,612,4.371428571,612,4.371428571,151.85000610351562,0,2B,/players/ozzie-albies/16556/stats/batting,16,NL,Ozzie Albies,645277,16556,16556
CIN,Reds,108.486,376.801,425.518,88.7562,57.4747,15.814,0.810142,14.6575,47.1469,50.6048,40.1523,0.812131,121.417,4.94939,2.84255,0.494889,8.06805,0.968401,0.379104,0.235552,0.315148,0.39852,0.713668,0.312405,0.0943611,0.285339,0.330699,0.162968,2.5244,0.30422,,,50.0535,-0.224751,0.86,-0.633384,-0.633384,1.63818,-3.3001588582992554,5.154601454734802,94.7122,451.4,4.179629629,451.4,4.179629629,283.1199951171875,0.19767442,C,/players/tyler-stephenson/17988/stats/batting,18,NL,Tyler Stephenson,663886,17988,17988
MIN,Twins,122.135,454.085,496.113,108.732,67.5027,22.9837,0.605233,17.6407,57.9323,58.6551,34.8483,0.974406,105.608,2.86068,3.71061,0.608414,6.92679,10.858,2.55742,0.239454,0.29554,0.409282,0.704822,0.304791,0.0702426,0.212872,0.329976,0.169828,4.39051,0.272284,,,55.2908,-3.32881,0.62,0.436156,0.436156,1.63608,-3.2213907539844513,2.1370335817337036,93.7449,524.5,4.299180327,524.5,4.299180327,187.36000061035156,0.06603774,3B,/players/royce-lewis/20437/stats/batting,8,AL,Royce Lewis,668904,20437,20437
DET,Tigers,122.538,442.905,493.361,114.354,75.0172,21.0248,3.8716,14.4408,59.7895,55.8758,43.5165,1.54489,104.038,2.98278,3.48187,0.474838,8.21572,3.65104,1.20952,0.258192,0.326351,0.420959,0.74731,0.324114,0.0882042,0.210877,0.418274,0.162767,4.4556,0.3047,,,62.724,4.42961,0.13,-0.557126,-0.557126,1.63399,3.840488016605377,-4.850569844245911,107.563,556.5,4.524390243,556.5,4.524390243,476.2300109863281,0.38636364,2B,/players/colt-keith/27899/stats/batting,6,AL,Colt Keith,690993,27899,27899
BOS,Red Sox,108.236,366.929,410.137,81.8366,53.3708,16.2256,0.368374,11.8717,41.8643,46.3172,35.4337,0.926036,109.319,3.72888,2.99555,1.04993,7.20116,3.08636,0.8871,0.223031,0.295779,0.366322,0.6621,0.2909,0.0863949,0.266543,0.324131,0.143291,3.09162,0.281284,,,41.0834,-7.37746,3.43,-0.350774,-0.350774,1.63005,-9.661982625722885,11.477850675582886,80.7379,371.3,3.437962962,371.3,3.437962962,436.54998779296875,0.01754386,C,/players/carlos-narvaez/19722/stats/batting,3,AL,Carlos Narváez,665966,19722,19722
PIT,Pirates,146.186,563.523,632.325,143.335,93.9563,24.6709,5.88674,18.8207,77.8432,73.5526,55.3971,2.09768,153.723,8.25228,4.54294,0.610105,11.8529,5.85131,1.82883,0.254355,0.327654,0.419222,0.746876,0.324455,0.0876085,0.243107,0.36037,0.164867,4.97817,0.314809,,,80.5668,5.85276,-1.84,-0.605291,-0.605291,1.61691,3.864338457584381,-9.098296046257019,105.964,716.9,4.910273972,716.9,4.910273972,204.7100067138672,0.23026316,OF,/players/bryan-reynolds/19326/stats/batting,27,NL,Bryan Reynolds,668804,19326,19326
MIL,Brewers,134.659,503.087,575.066,128.424,85.8642,20.8536,1.97949,19.727,73.0237,71.3375,63.8806,4.80048,141.203,4.08364,2.80809,1.05266,13.6861,15.6934,4.27209,0.255273,0.342224,0.422229,0.764453,0.332137,0.111084,0.245542,0.452402,0.166956,4.83986,0.315097,,,76.8576,8.90909,-0.05,0.405363,0.405363,1.61409,9.854642480611801,-13.211115647107363,113.864,697.3,5.165185185,697.3,5.165185185,126.94999694824219,0.87248322,OF,/players/christian-yelich/11477/stats/batting,23,NL,Christian Yelich,592885,11477,11477
TBR,Rays,110.716,396.645,446.318,100.725,70.8038,19.1546,3.01783,7.74894,50.1052,43.9253,44.0572,0.457329,97.4156,2.00558,3.14097,0.469174,9.25045,4.07148,1.16041,0.253943,0.329233,0.37606,0.705292,0.311242,0.0987126,0.218265,0.45226,0.122117,4.33809,0.315579,,,52.0789,-0.65703,0,-0.429406,-0.429406,1.60376,-1.447553426027298,1.761151909828186,98.0645,458.8,4.133333333,458.8,4.133333333,747.97998046875,0.43382353,2B,/players/gavin-lux/19955/stats/batting,12,AL,Gavin Lux,666158,19955,19955
DET,Tigers,146.479,537.768,615.307,124.831,70.6021,26.9918,0.531833,26.7056,73.334,80.899,64.1904,2.90072,159.992,7.44606,5.40849,0.494085,7.77341,2.44444,0.677196,0.232129,0.319557,0.433279,0.752836,0.325379,0.104322,0.260021,0.401209,0.201151,2.64396,0.275264,,,78.8598,6.15654,0.45,-0.708298,-0.708298,1.58435,5.408333599567413,-11.100796520709991,108.434,713.8,4.889041095,713.8,4.889041095,184.75999450683594,0.06451613,1B,/players/spencer-torkelson/27465/stats/batting,6,AL,Spencer Torkelson,679529,27465,27465
BOS,Red Sox,131.94,472.714,526.384,118.903,83.9128,23.7406,1.45937,9.79022,60.8215,50.7003,33.2289,0.995455,55.6616,13.0089,4.03216,3.3998,11.1669,19.3208,4.52766,0.251532,0.315766,0.370061,0.685827,0.302134,0.0631267,0.105743,0.59698,0.118528,5.38721,0.265291,,,57.5289,-4.66747,0.66,1.15737,1.15737,1.51642,-5.991929531097412,2.6961111426353455,88.4764,522.8,3.96060606,522.8,3.96060606,223.5500030517578,0,3B,/players/caleb-durbin/29646/stats/batting,3,AL,Caleb Durbin,702332,29646,29646
LAA,Angels,116.83,413.034,453.303,92.9852,56.9929,16.1314,0.8155,19.0454,49.0507,55.8134,31.1762,0.409704,131.887,5.14311,2.82298,1.12697,6.75877,2.76418,0.909466,0.225127,0.285961,0.406465,0.692426,0.30009,0.0687756,0.290946,0.236386,0.181338,3.19469,0.279098,,,48.7897,-4.7715,-2.25,-0.432919,-0.432919,1.51247,-5.72928774356842,4.910215854644775,90.0867,449.4,3.841025641,449.4,3.841025641,244.8000030517578,0.08333333,C,/players/logan-ohoppe/24729/stats/batting,1,AL,Logan O'Hoppe,681351,24729,24729
LAA,Angels,139.608,516.417,567.838,119.575,66.4506,21.0824,2.03126,30.0107,71.6957,77.5681,39.319,1.23457,156.312,7.86269,3.52313,0.521344,7.42687,10.2054,2.8374,0.231547,0.29404,0.454579,0.748619,0.320569,0.0692434,0.275275,0.251542,0.223031,4.96686,0.268464,,,70.5588,3.46436,-2.48,0.137103,0.137103,1.50741,2.9439787715673447,-7.754674434661865,104.194,661.9,4.727857142,661.9,4.727857142,119.66000366210938,0.00628931,OF,/players/jo-adell/20220/stats/batting,1,AL,Jo Adell,666176,20220,20220
KCR,Royals,122.065,444.246,515.006,107.567,71.9614,22.8633,1.50578,11.2366,60.8751,52.2132,53.1378,0.0206208,98.7889,12.5683,3.70988,1.34425,9.77599,8.55962,2.61064,0.242134,0.337329,0.37626,0.71359,0.31775,0.103179,0.191821,0.537892,0.134126,4.50866,0.285061,,,62.8151,1.96316,-1.42,-0.265879,-0.265879,1.49029,-0.015034019947052002,-3.1445316076278687,100.413,549,4.5,549,4.5,604.1500244140625,0.1875,2B,/players/jonathan-india/21523/stats/batting,7,AL,Jonathan India,663697,21523,21523
LAD,Dodgers,106.805,395.91,433.012,96.328,63.481,18.2594,1.98732,12.6003,54.4449,47.916,27.5108,0.723502,73.7385,4.19527,3.304,2.03181,8.44573,9.4583,2.4895,0.243308,0.297118,0.394946,0.692065,0.300443,0.0635337,0.170292,0.373087,0.151638,5.43893,0.267608,,,46.7296,-4.43411,2.32,0.248549,0.248549,1.4852,-3.904775023460388,4.014654040336609,91.9071,434.9,4.064485981,434.9,4.064485981,721.4400024414062,0.00952381,2B,/players/tommy-edman/19470/stats/batting,22,NL,Tommy Edman,669242,19470,19470
MIN,Twins,117.145,418.168,480.821,93.6388,50.145,19.8201,1.54467,22.129,62.0094,62.8235,48.6294,1.06106,150.875,10.7847,2.84839,0.390651,6.11931,4.33876,1.35017,0.223926,0.318575,0.437468,0.756043,0.328092,0.101138,0.313786,0.322315,0.213542,4.29077,0.288332,,,62.6827,5.87004,-1.45,-0.401435,-0.401435,1.48421,5.150002360343933,-7.192401647567749,109.796,569.4,4.866666666,569.4,4.866666666,358.7699890136719,0.15,OF,/players/matt-wallner/26466/stats/batting,8,AL,Matt Wallner,670242,26466,26466
CHC,Cubs,95.354,321.09,363.794,74.6809,49.4767,12.3792,0.601518,12.2235,40.1622,43.4322,33.914,0.254303,72.9745,4.03936,3.0919,0.553102,6.81891,1.28262,0.355871,0.232585,0.311028,0.389091,0.700119,0.307301,0.0932231,0.200593,0.464738,0.156506,2.8237,0.261345,,,41.2854,-1.69967,-2.69,-0.464718,-0.464718,1.48174,-1.3752534091472626,3.754209041595459,97.8882,368.2,3.875789473,368.2,3.875789473,620.780029296875,0.02777778,C,/players/carson-kelly/13620/stats/batting,17,NL,Carson Kelly,608348,13620,13620
BOS,Red Sox,140.105,522.642,559.269,128.277,83.6433,25.8354,3.77776,15.0206,66.5546,60.0955,24.1143,0.750226,123.309,6.05172,4.085,2.37589,7.2596,20.9935,5.27576,0.24544,0.284513,0.395548,0.68006,0.29357,0.0431175,0.220483,0.19556,0.150108,6.36018,0.2916,,,57.2342,-8.84772,3.17,1.29181,1.29181,1.47212,-10.192786931991577,5.332113981246948,82.577,548.9,3.920714285,548.9,3.920714285,127.22000122070312,0,OF,/players/ceddanne-rafaela/24262/stats/batting,3,AL,Ceddanne Rafaela,678882,24262,24262
TEX,Rangers,124.153,470.301,507.227,114.219,75.0888,21.8874,1.12793,16.115,54.7933,60.0458,28.8918,0.408581,129.117,4.27672,3.24823,0.508896,8.17047,3.92811,1.23433,0.242864,0.290867,0.396995,0.687862,0.298364,0.0569603,0.254554,0.223765,0.154132,3.49136,0.298808,,,53.8828,-6.04999,0.52,-0.431839,-0.431839,1.47015,-5.524616956710815,2.435941219329834,91.4812,492.1,3.968548387,492.1,3.968548387,627.47998046875,0.03816794,3B,/players/josh-jung/26299/stats/batting,13,AL,Josh Jung,673962,26299,26299
SFG,Giants,144.405,549.802,608.423,139.453,93.0732,25.1137,1.56187,19.7045,73.1128,71.2674,45.3361,1.30386,145.541,8.18436,4.17481,0.926114,12.1237,6.72058,2.38315,0.253643,0.317654,0.41252,0.730174,0.317636,0.0745141,0.239211,0.3115,0.158877,4.07575,0.308051,,,74.1526,2.26278,-1.93,-0.59098,-0.59098,1.46985,3.4250368475914,-9.301100373268127,105.569,667,4.631944444,667,4.631944444,219.30999755859375,0.01910828,OF,/players/heliot-ramos/22515/stats/batting,30,NL,Heliot Ramos,671218,22515,22515
ATL,Braves,88.43,312.658,356.151,75.3884,52.2592,12.809,1.79047,8.5297,45.195,32.2462,34.4692,1.00753,64.5017,3.06731,2.70407,2.95166,5.65878,13.9422,3.38265,0.241121,0.319992,0.375386,0.695378,0.306114,0.0967825,0.181108,0.534392,0.134265,5.8927,0.275898,,,40.075,-2.00701,-0.24,0.817032,0.817032,1.46619,-1.372735619544983,3.8539812713861465,94.8124,369.9,4.20340909,369.9,4.20340909,744.5399780273438,0,SS,/players/ha-seong-kim/27506/stats/batting,16,NL,Ha-Seong Kim,673490,27506,27506
DET,Tigers,114.77,431.285,473.137,108.249,62.0387,19.2808,2.946,23.9835,60.6207,68.3533,30.177,1.34726,112.54,6.85357,3.50215,0.505026,7.01959,2.61854,0.972679,0.250992,0.307915,0.476187,0.784102,0.334343,0.0637808,0.237859,0.268146,0.225195,4.06587,0.28252,,,64.0825,8.17773,-0.03,-0.51975,-0.51975,1.45453,7.62729799747467,-9.695374755188823,114.61,585.5,5.091304347,585.5,5.091304347,235.52000427246094,0.37301587,DH/OF,/players/kerry-carpenter/25961/stats/batting,6,AL,Kerry Carpenter,681481,25961,25961
PIT,Pirates,121.681,430.278,484.248,104.325,72.4815,21.3059,1.58149,8.95638,54.8656,45.4909,45.5057,0.607421,110.526,3.70916,3.2648,1.49039,7.66233,11.5894,3.46372,0.24246,0.318048,0.361774,0.679821,0.300966,0.0939718,0.228242,0.411721,0.119314,4.82124,0.303664,,,52.4645,-4.75315,1.55,0.100037,0.100037,1.44059,-5.712342351675034,3.681548833847046,89.8727,473.7,3.882786885,473.7,3.882786885,734.9199829101562,0.00862069,3B,/players/jared-triolo/25807/stats/batting,27,NL,Jared Triolo,669707,25807,25807
MIL,Brewers,131.544,469.655,514.183,112.604,79.6186,22.5781,2.37533,8.03169,53.2939,46.9465,33.6809,0.562341,89.3953,4.01849,3.20211,3.62617,9.25728,12.9416,3.71452,0.239758,0.29439,0.349251,0.643641,0.283244,0.0655036,0.173859,0.376763,0.109493,5.21417,0.278539,,,48.3094,-12.4452,2.41,0.296375,0.296375,1.42635,-11.665872573852539,8.500000238418579,80.3709,443.6,3.36060606,443.6,3.36060606,744.8499755859375,0,3B/SS,/players/joey-ortiz/25493/stats/batting,23,NL,Joey Ortiz,687401,25493,25493
NYY,Yankees,117.505,415.026,474.584,86.554,52.2544,16.6466,0.786135,16.8668,52.8477,52.6855,53.4583,1.35746,151.505,2.69922,2.98171,0.418238,7.58822,3.33167,1.2421,0.208551,0.300974,0.37437,0.675344,0.297238,0.112643,0.319238,0.352848,0.165819,3.26511,0.279155,,,49.9813,-6.09442,1.56,-0.549067,-0.549067,1.41241,-5.902920305728912,3.373348593711853,90.4285,457.9,3.880508474,457.9,3.880508474,732.0800170898438,0.00645161,3B,/players/ryan-mcmahon/15112/stats/batting,9,AL,Ryan McMahon,641857,15112,15112
SFG,Giants,136.934,515.378,569.082,138.978,93.6437,33.1122,4.10031,8.12148,67.3393,57.1415,42.9557,1.3696,63.9087,4.96531,5.03218,0.750671,12.1385,8.29005,2.44913,0.269662,0.328855,0.397097,0.725952,0.31655,0.0754824,0.112301,0.672141,0.127435,4.95958,0.291842,,,68.8561,1.6147,-3.28,-0.270472,-0.270472,1.40735,2.9841005206108093,-8.162172555923462,104.825,610.7,4.457664233,610.7,4.457664233,344.9800109863281,0.01342282,OF,/players/jung-hoo-lee/33824/stats/batting,30,NL,Jung Hoo Lee,808982,33824,33824
SFG,Giants,123.043,445.174,486.824,106.387,71.8194,18.3887,2.74667,13.4317,59.983,48.7667,30.3127,0.310501,117.806,7.18129,3.24011,0.91559,7.33951,16.1488,4.4125,0.238977,0.296106,0.383139,0.679245,0.296636,0.0622663,0.241989,0.257311,0.144162,6.12856,0.293069,,,51.0324,-6.48964,-0.02,0.703168,0.703168,1.40086,-4.383639276027679,1.8788115791976452,91.1838,470.3,3.823577235,470.3,3.823577235,525.97998046875,0,OF,/players/harrison-bader/18030/stats/batting,30,NL,Harrison Bader,664056,18030,18030
STL,Cardinals,89.691,305.621,332.687,68.121,46.5649,12.3213,0.512442,8.72227,30.7227,35.2988,20.206,0.658048,89.5861,3.15793,2.2343,1.46809,6.03621,0.688278,0.236133,0.222894,0.276207,0.352182,0.628389,0.274973,0.0607359,0.26928,0.225549,0.129288,2.4693,0.283463,,,29.0232,-10.2864,5.54,-0.416349,-0.416349,1.40049,-9.840805262327194,12.460601806640625,76.0984,270.8,3.008888888,270.8,3.008888888,999,0,C,/players/pedro-pages/25782/stats/batting,28,NL,Pedro Pagés,686780,25782,25782
COL,Rockies,127.907,465.026,521.92,119.894,80.3578,23.5412,3.12119,12.8735,65.6119,54.8781,40.2795,0.782259,117.272,11.1434,3.56959,1.90113,8.95393,15.3452,4.7708,0.257821,0.329443,0.404919,0.734362,0.321461,0.0771755,0.224693,0.343472,0.147097,5.74693,0.316206,,,65.2309,3.56207,-0.52,0.250515,0.250515,1.38217,-4.609399825334549,0.7542726993560791,92.1435,583.4,4.5578125,583.4,4.5578125,258.0899963378906,0,OF,/players/willi-castro/17338/stats/batting,19,NL,Willi Castro,650489,17338,17338
PHI,Phillies,120.668,419.542,472.762,105.253,68.7656,20.9137,2.19433,13.379,58.1252,51.2535,45.5474,1.22963,134.928,2.91393,2.81217,1.94632,7.13843,9.70797,2.73221,0.250875,0.326484,0.406853,0.733337,0.320168,0.0963432,0.285404,0.337568,0.155978,5.19979,0.335247,,,58.5908,2.73036,-0.12,0.0569326,0.0569326,1.37072,1.9061660133302212,-4.237734906375408,103.3,520.1,4.298347107,520.1,4.298347107,616.52001953125,0,OF,/players/brandon-marsh/20202/stats/batting,26,NL,Brandon Marsh,669016,20202,20202
SDP,Padres,125.369,460.924,510.695,112.778,68.6483,20.5323,3.54933,20.0484,66.9507,64.0124,36.0131,0.63603,135.154,9.67289,3.48108,0.60348,9.27154,8.82458,2.41438,0.244679,0.310659,0.435114,0.745772,0.322305,0.0705177,0.264647,0.266459,0.190435,5.63041,0.2999,,,64.178,3.83545,-4.13,0.0255873,0.0255873,1.35091,6.146935172379017,-9.934120655059814,110.113,593,4.744,593,4.744,223.42999267578125,0.06122449,OF,/players/ramon-laureano/17128/stats/batting,29,NL,Ramón Laureano,657656,17128,17128
MIA,Marlins,138.376,512.046,576.263,120.098,69.1351,25.1291,1.87968,23.9541,67.2401,76.998,52.6922,1.93956,164.812,6.85109,3.82792,0.846137,9.17523,3.80252,1.08645,0.234546,0.312193,0.431307,0.743501,0.321357,0.0914377,0.286002,0.31971,0.196762,3.78611,0.293922,,,71.9739,3.88398,-2.18,-0.521107,-0.521107,1.34626,2.472885012626648,-8.486974000930786,104.384,654.3,4.741304347,654.3,4.741304347,140.22000122070312,0.05839416,OF,/players/kyle-stowers/26151/stats/batting,20,NL,Kyle Stowers,669065,26151,26151
TBR,Rays,111.139,399.616,450.839,91.7092,55.9161,17.917,2.9513,14.9248,58.165,47.1613,41.0083,0.581402,100.361,4.02696,3.13388,2.81003,4.77585,21.1003,4.53718,0.229494,0.30538,0.401144,0.706524,0.307956,0.0909599,0.222609,0.408609,0.17165,6.53548,0.26711,,,51.4035,-1.86663,-3.43,1.69939,1.69939,1.31642,-0.5320158004760742,-2.118446946144104,95.8006,486.4,4.381981981,486.4,4.381981981,324.8800048828125,0.01515152,OF,/players/cedric-mullins/17929/stats/batting,12,AL,Cedric Mullins,656775,17929,17929
