Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bo Bichette","NYM",140.697,614.242,570.009,162.205,115.041,26.8586,2.64296,17.6627,75.2098,73.6713,35.534,1.17598,99.6311,3.70612,4.18843,0.697222,14.1256,5.82559,2.51361,0.284566,0.0578502,0.162202,0.356656,0.328387,0.433919,0.329509,0.762306,0.149353,4.08174,0.316352,,-0.874998,80.7833,8.2059,114.611,-0.874998,-0.81,9.761709451675415,-0.25563836097717285,3.06345,94.25,,,,,,,724.8,5.140425531,724.8,5.140425531,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"Brent Rooker","ATH",149.53,638.626,565.881,150.609,83.2084,32.5206,0.916657,33.9637,89.5135,94.2258,59.5541,2.4478,160.009,8.27229,4.33267,0.586195,9.13838,6.67647,2.20626,0.26615,0.0932535,0.250551,0.372193,0.342354,0.506916,0.362261,0.849271,0.240766,3.75757,0.310029,,-0.549131,100.972,25.5132,131.272,-0.549131,-0.04,22.989250123500824,-15.124166525900364,3.05357,43.150001525878906,,,,,,,912.3,6.082,912.3,6.082,,,,,,,,,,,,,,,,,,,"Brent Rooker","19627",667670
"Taylor Ward","BAL",147.764,630.488,552.036,135.693,80.4828,26.2415,1.46554,27.5029,81.5314,81.7696,65.9541,0.575352,155.804,6.63033,5.26984,0.597902,9.46861,4.70904,1.68532,0.245804,0.104608,0.247116,0.423315,0.330656,0.448112,0.337232,0.778768,0.202308,3.66909,0.289278,,-0.755061,86.8729,12.3759,118.294,-0.755061,2.07,12.83961832523346,-4.770926237106323,3.04575,149.5500030517578,,,,,,,776.8,5.248648648,776.8,5.248648648,,,,,,,,,,,,,,,,,,,"Taylor Ward","17548",621493
"Gabriel Moreno","ARI",109.134,425.373,380.09,104.544,73.2941,19.5619,1.61721,10.0713,51.3119,50.1992,37.3419,1.78652,72.5076,3.76956,3.52167,0.650088,9.7302,3.7831,1.47831,0.275052,0.0877862,0.170456,0.515006,0.342943,0.414519,0.329968,0.757462,0.139467,3.74947,0.31383,,-0.592249,56.1021,5.84105,110.64,-0.592249,3.21,4.77172976732254,10.752137660980225,3.03624,180.82000732421875,,,,,,,499.2,4.579816513,499.2,4.579816513,,,,,,,,,,,,,,,,,,,"Gabriel Moreno","22664",672515
"Nick Kurtz","ATH",141.972,576.852,497.051,124.725,65.5988,23.3398,2.25852,33.5274,83.5358,87.5802,71.115,3.62922,178.926,4.36166,3.74497,0.579446,8.26258,3.19013,0.973629,0.250929,0.123281,0.310176,0.397456,0.347407,0.509331,0.364638,0.856738,0.258402,3.71193,0.31628,,-0.668066,92.3184,24.1589,132.91,-0.668066,-0.7,21.7070329785347,-11.903598010540009,3.03436,19,,,,,,,828.6,5.835211267,828.6,5.835211267,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Patrick Bailey","SFG",126.763,473.617,428.58,91.2393,63.6547,18.3075,0.640571,8.63655,42.9917,42.3681,35.3309,0.420605,124.766,3.3411,3.55673,2.80862,7.80956,1.81549,0.709367,0.212888,0.0745979,0.263433,0.283177,0.275932,0.319048,0.264151,0.594981,0.106161,2.61444,0.27651,,-0.600151,37.1561,-18.8054,68.9301,-0.600151,21.91,-18.040732860565186,31.69109535217285,3.00878,747.1199951171875,,,,,,,338.1,2.662204724,338.1,2.662204724,,,,,,,,,,,,,,,,,,,"Patrick Bailey","27478",672275
"Jackson Chourio","MIL",144.952,629.198,579.145,155.804,99.5479,30.6671,4.22879,21.3597,80.9677,81.7938,39.9382,2.54728,128.4,4.30035,4.60817,1.20661,9.14592,24.5736,6.40608,0.269024,0.0634748,0.20407,0.311045,0.318543,0.447224,0.32843,0.765767,0.1782,6.06135,0.309784,,1.3589,82.1986,7.85402,111.325,1.3589,4.71,9.803963780403137,-2.0007405281066895,2.94013,19.149999618530273,,,,,,,767.4,5.292413793,767.4,5.292413793,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Otto Lopez","MIA",135.799,563.386,516.423,141.226,99.9845,26.1568,3.12218,11.9625,66.8417,59.9553,36.4451,1.55781,88.2388,4.06243,4.58634,1.86908,12.1755,16.9755,4.7796,0.273469,0.0646895,0.156622,0.413028,0.323647,0.405703,0.316721,0.729351,0.132234,5.36448,0.307179,,0.520574,68.2452,1.67678,101.208,0.520574,1.85,1.3272550702095032,8.136990666389465,2.88606,229.52000427246094,,,,,,,617.2,4.538235294,617.2,4.538235294,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Yainer Diaz","HOU",130.749,518.929,487.918,131.39,88.764,24.334,0.699881,17.5921,58.8741,66.3263,22.7123,1.07915,91.0002,3.38747,4.23273,0.678794,11.7489,1.58915,0.551607,0.269287,0.0437677,0.175361,0.249585,0.303887,0.430195,0.31546,0.734083,0.160908,2.56266,0.29669,,-0.659231,62.3286,1.01313,102.428,-0.659231,1.11,0.8255000114440918,9.35971200466156,2.86945,110.80999755859375,,,,,,,569.1,4.344274809,569.1,4.344274809,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
"Seiya Suzuki","CHC",135.11,583.407,511.381,130.193,75.9929,26.1478,1.71895,26.3334,79.7427,80.9869,62.1936,1.73409,147.714,4.23161,4.86952,0.730992,8.34768,9.7491,2.92572,0.254591,0.106604,0.253192,0.421041,0.33744,0.46693,0.346042,0.80437,0.212339,4.46773,0.303503,,-0.177063,84.5591,15.6251,124.427,-0.177063,-0.11,16.713514506816864,-8.304656371474266,2.84623,104.9000015258789,,,,,,,756.8,5.605925925,756.8,5.605925925,,,,,,,,,,,,,,,,,,,"Seiya Suzuki","30116",673548
"Randy Arozarena","SEA",151.924,652.895,565.649,131.31,79.7229,24.6893,2.71441,24.1831,88.1212,73.9289,65.68,0.867567,170.23,16.9172,3.99566,0.652943,10.6676,23.8892,7.42314,0.23214,0.100598,0.260731,0.385831,0.327956,0.413644,0.325258,0.7416,0.181504,5.83238,0.285495,,0.672073,83.6133,6.46868,115.133,0.672073,0,12.317422986030579,-7.226879596710205,2.81995,89.58000183105469,,,,,,,757.8,4.985526315,757.8,4.985526315,,,,,,,,,,,,,,,,,,,"Randy Arozarena","19290",668227
"Hunter Goodman","COL",137.436,554.818,510.154,129.726,71.7506,29.0385,1.28788,27.6491,68.8353,86.4164,34.031,0.406349,145.191,5.60525,4.55451,0.473174,8.37798,2.4006,0.869513,0.254288,0.0613372,0.26169,0.234388,0.305518,0.47885,0.334584,0.784368,0.224562,3.04978,0.298585,,-0.608618,75.2541,9.69809,101.133,-0.608618,4.68,0.13662034273147583,8.70737600326538,2.79343,66.12000274658203,,,,,,,692,5.05109489,692,5.05109489,,,,,,,,,,,,,,,,,,,"Hunter Goodman","29715",696100
"Marcus Semien","NYM",137.04,577.487,514.027,125.906,80.2127,22.7607,4.01525,18.9176,70.0659,65.9123,49.4821,0.455262,98.3453,3.38227,5.3254,0.617433,8.21764,8.36377,2.4448,0.244941,0.0856852,0.170299,0.503146,0.312417,0.415251,0.315733,0.727669,0.17031,4.90527,0.266081,,-0.203961,69.49,1.2555,105.173,-0.203961,2.8,3.3368941843509674,4.730917572975159,2.79118,262.739990234375,,,,,,,625.3,4.564233576,625.3,4.564233576,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Gleyber Torres","DET",147.075,633.453,552.546,141.215,97.0509,26.6896,0.509883,16.9649,75.2942,68.8529,69.9109,0.035068,110.064,3.98,5.72553,1.2908,11.7024,7.12251,3.2185,0.255572,0.110365,0.173753,0.635184,0.340271,0.39783,0.325278,0.738101,0.142258,3.29301,0.288122,,-1.0218,81.1336,6.28623,108.365,-1.0218,-2.44,5.223348617553711,-0.17032432556152344,2.74765,255.19000244140625,,,,,,,707.3,4.811564625,707.3,4.811564625,,,,,,,,,,,,,,,,,,,"Gleyber Torres","16997",650402
"Andy Pages","LAD",139.809,574.099,524.904,134.428,81.5739,29.0141,1.92888,21.9117,75.9049,75.6923,35.509,1.21455,125.782,8.29795,4.86063,0.526992,7.54121,9.24806,3.1633,0.256101,0.0618516,0.219094,0.282306,0.310746,0.443958,0.324467,0.754704,0.187857,4.7384,0.294491,,-0.26552,73.1535,5.31926,108.365,-0.26552,0.4,5.426009923219681,2.156142383813858,2.72996,133.64999389648438,,,,,,,668.4,4.774285714,668.4,4.774285714,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Rafael Devers","SFG",149.992,649.882,556.574,137.521,81.4122,26.0017,0.772369,29.3344,82.3484,89.8816,82.5887,9.34469,155.462,6.28103,3.89512,0.5431,12.1819,2.12841,0.876211,0.247084,0.127083,0.239216,0.531245,0.348647,0.454693,0.344635,0.80334,0.207609,2.38513,0.28798,,-0.995596,93.4516,16.663,124.065,-0.995596,0.02,17.54012268781662,-12.49822948500514,2.72802,60.150001525878906,,,,,,,837.5,5.583333333,837.5,5.583333333,,,,,,,,,,,,,,,,,,,"Rafael Devers","17350",646240
"Ben Rice","NYY",131.653,541.364,475.287,118.347,66.7116,23.3117,2.56856,25.7548,73.3266,71.296,53.9546,0.452028,112.681,7.82167,3.74795,0.552786,9.34252,5.17742,1.589,0.249001,0.0996642,0.208142,0.478827,0.333061,0.471421,0.34651,0.804481,0.22242,4.26291,0.27185,,-0.46049,78.6709,14.7046,124.37,-0.46049,0.7,15.088840067386627,-7.092400848865509,2.72451,53.099998474121094,,,,,,,703.9,5.332575757,703.9,5.332575757,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
"Nico Hoerner","CHC",146.095,607.739,556.67,153.928,118.481,26.3929,3.35528,5.6987,73.4705,54.6442,36.3001,1.19714,57.1847,8.92261,4.74574,1.10047,12.6727,25.4944,7.25273,0.276516,0.0597298,0.0940941,0.634787,0.328286,0.366694,0.30595,0.694979,0.0901782,5.89436,0.297331,,1.05595,68.3033,-3.50575,96.9631,1.05595,4.63,-1.1315014362335205,6.979480981826782,2.66704,102.81999969482422,,,,,,,617.2,4.22739726,617.2,4.22739726,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"George Springer","TOR",131.242,568.236,498.677,131.089,79.8826,23.0242,1.66483,26.5172,81.6507,76.3707,56.6577,0.962666,111.468,6.08072,3.76532,0.711902,10.7153,12.1525,3.47779,0.262873,0.0997081,0.196164,0.508289,0.342947,0.475246,0.352491,0.818193,0.212373,4.83848,0.286924,,0.0710995,85.3354,18.194,127.965,0.0710995,-0.16,18.800458125770092,-12.335865169763565,2.66241,93.61000061035156,,,,,,,769.9,5.877099236,769.9,5.877099236,,,,,,,,,,,,,,,,,,,"George Springer","12856",543807
"Miguel Vargas","CHW",137.627,580.594,513.726,125.513,73.2725,28.6833,1.13306,22.4242,70.0529,71.0299,55.046,0.565069,110.749,6.01629,4.87381,0.932413,7.5328,7.36742,2.43406,0.244319,0.0948097,0.190751,0.497033,0.321869,0.435515,0.328211,0.757384,0.191195,3.84265,0.267467,,-0.406408,75.746,7.14436,110.379,-0.406408,-2.18,6.695894688367844,-0.7476203441619873,2.6531,299.260009765625,,,,,,,678.9,4.919565217,678.9,4.919565217,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
"Luke Keaschall","MIN",126.239,534.215,474.411,128.632,89.2466,26.995,1.88094,10.5098,68.2173,52.2016,45.6083,1.6052,90.8425,8.66748,4.87961,0.648698,9.18409,19.9707,5.53976,0.271141,0.0853744,0.170049,0.502059,0.342803,0.402433,0.326393,0.745236,0.131292,5.4476,0.312545,,0.788617,68.9066,5.785,108.626,0.788617,-0.52,6.219640135765076,0.9471122026443481,2.61445,119.81999969482422,,,,,,,627.7,4.981746031,627.7,4.981746031,,,,,,,,,,,,,,,,,,,"Luke Keaschall","33321",807712
"Brice Turang","MIL",148.768,633.227,565.823,144.236,103.902,23.3701,5.06738,11.8964,77.5425,59.1364,56.8374,1.35211,133.69,2.44229,4.20759,3.91685,10.278,31.0635,6.33768,0.254914,0.0897583,0.211126,0.425142,0.323395,0.377203,0.307886,0.700598,0.122289,6.58779,0.311795,,2.54897,72.1632,-2.65742,97.2517,2.54897,1.43,0.48636937141418457,3.9726628065109253,2.6117,49.66999816894531,,,,,,,667.5,4.479865771,667.5,4.479865771,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Trevor Story","BOS",135.916,575.073,521.409,129.795,81.8982,23.5841,2.95323,21.3592,74.1779,69.9787,35.801,1.41159,154.776,6.26237,4.08106,1.04733,6.99966,21.8978,5.8492,0.248931,0.0622547,0.269142,0.231308,0.302805,0.428383,0.314925,0.731189,0.179452,6.24266,0.310388,,1.17518,68.8225,0.873221,97.288,1.17518,-0.03,-0.6630022525787354,6.262407513335347,2.59797,109.9000015258789,,,,,,,642.1,4.721323529,642.1,4.721323529,,,,,,,,,,,,,,,,,,,"Trevor Story","12564",596115
"Yandy Díaz","TBR",141.959,615.855,550.023,157.154,108.699,24.7806,0.481222,23.1931,77.1587,84.6123,56.0682,1.44872,92.8923,5.41715,3.5614,0.784885,18.2278,2.12147,0.902582,0.285723,0.0910413,0.150835,0.603583,0.355471,0.459029,0.353048,0.8145,0.173306,2.43088,0.306198,,-1.05927,92.7652,19.9972,126.863,-1.05927,-0.08,18.43966567516327,-14.331492498517036,2.58901,137.8800048828125,,,,,,,801.9,5.647183098,801.9,5.647183098,,,,,,,,,,,,,,,,,,,"Yandy Diaz","16578",650490
"Freddie Freeman","LAD",143.043,617.859,541.984,146.395,92.0941,31.3344,0.849668,22.1171,82.9966,81.7962,63.2292,7.44308,112.346,6.86796,5.03859,0.739302,11.0832,7.90242,2.87879,0.27011,0.102336,0.18183,0.56281,0.350811,0.453483,0.34516,0.804294,0.183373,3.65019,0.301237,,-0.620028,89.1102,16.1054,122.54,-0.620028,-0.24,15.886035144329071,-11.324740633368492,2.56985,66.7699966430664,,,,,,,794.8,5.558041958,794.8,5.558041958,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Jacob Wilson","ATH",138.188,578.57,536.087,156.773,120.715,26.6604,2.29315,7.10404,65.8172,56.6014,29.1911,0.760692,47.2051,6.34739,4.04435,2.9002,16.7186,5.18814,1.94601,0.292439,0.0504538,0.0815892,0.618388,0.334065,0.390481,0.317002,0.724546,0.0980416,3.86592,0.308073,,-0.78581,70.2166,1.85408,100.095,-0.78581,-0.53,-0.720853716135025,5.770659685134888,2.55405,193.58999633789062,,,,,,,607.6,4.40289855,607.6,4.40289855,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Francisco Alvarez","NYM",110.824,427.336,381.253,84.7754,53.7001,14.2779,0.66195,16.1355,46.9819,51.6344,37.0885,1.27906,115.843,5.66334,2.75866,0.572662,8.45024,0.840524,0.399844,0.22236,0.0867901,0.271083,0.320161,0.298824,0.39025,0.300918,0.689074,0.167889,2.50685,0.272346,,-0.623939,46.2819,-4.21109,95.0246,-0.623939,6.77,-3.143886148929596,13.812192916870117,2.54614,167.35000610351562,,,,,,,422.6,3.807207207,422.6,3.807207207,,,,,,,,,,,,,,,,,,,"Francisco Alvarez","26121",682626
"Riley Greene","DET",148.179,629.417,561.755,138.993,82.7238,26.0628,3.34027,26.8665,80.3609,82.5732,58.0391,1.88026,181.286,4.89885,4.23887,0.485586,10.7341,3.7093,1.12562,0.247427,0.0922108,0.288022,0.320152,0.32107,0.449193,0.331753,0.770263,0.201766,4.06673,0.313342,,-0.668299,83.9257,9.55525,112.825,-0.668299,1.49,8.846124410629272,-5.665198564529419,2.5419,77.9000015258789,,,,,,,756.5,5.111486486,756.5,5.111486486,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Bo Naylor","CLE",119.777,445.628,393.027,83.4127,48.7771,17.068,1.59728,15.9704,49.5679,50.2694,43.6678,1.03683,114.894,3.4742,3.38835,2.07085,5.43601,5.17846,1.5377,0.212232,0.0979915,0.257824,0.380071,0.294336,0.38569,0.297085,0.680026,0.173458,4.33557,0.253971,,-0.220405,46.8762,-5.77818,90.379,-0.220405,5.41,-5.273617133498192,14.65205192565918,2.52878,614.3499755859375,,,,,,,427.8,3.565,427.8,3.565,,,,,,,,,,,,,,,,,,,"Bo Naylor","21865",666310
"Kazuma Okamoto","TOR",126.063,522.975,460.16,108.663,60.7342,22.1757,0.488257,25.2649,65.8235,73.5206,51.6804,2.40784,113.923,6.96896,3.55648,0.609568,9.40921,1.33493,0.338978,0.236142,0.09882,0.217836,0.453644,0.320298,0.45117,0.332158,0.771468,0.215028,2.4774,0.256983,,-0.644067,69.9045,8.11103,113.958,-0.644067,0,7.959708392620087,-1.361791729927063,2.51667,999,,,,,,,628.1,4.984920634,628.1,4.984920634,,,,,,,,,,,,,,,,,,,"Kazuma Okamoto","sa3063134",672960
"Ian Happ","CHC",144.492,625.633,539.213,128.913,77.6262,28.3629,1.7713,21.1526,79.5922,74.0748,76.7553,1.53979,147.492,5.1754,3.70484,0.784433,10.5322,8.25091,2.51841,0.239076,0.122684,0.235748,0.520403,0.337432,0.415932,0.329945,0.753364,0.176856,4.19666,0.287919,,-0.424327,82.5026,8.57927,113.4,-0.424327,1.02,9.512060552835464,-5.7643303871154785,2.51307,183.4499969482422,,,,,,,726.2,5.043055555,726.2,5.043055555,,,,,,,,,,,,,,,,,,,"Ian Happ","17919",664023
"Trent Grisham","NYY",125.246,521.926,442.392,98.6282,53.5122,19.2345,1.03177,24.8497,68.6142,65.0304,68.0973,0.500104,129.818,5.85685,3.00384,2.576,8.0416,5.47601,1.83256,0.222943,0.130473,0.248729,0.524559,0.332305,0.439599,0.336391,0.771904,0.216656,3.69602,0.253772,,-0.493455,71.5582,9.88859,117.399,-0.493455,-5.61,10.209578663110733,-3.6771914958953857,2.50627,252.2899932861328,,,,,,,634.1,5.0728,634.1,5.0728,,,,,,,,,,,,,,,,,,,"Trent Grisham","18564",663757
"Brandon Nimmo","TEX",143.053,616.306,542.085,136.088,86.2778,25.2995,2.94222,21.5685,78.6934,71.4716,60.1297,0.851513,132.744,8.68089,4.25575,1.15432,11.7619,7.60079,2.13863,0.251045,0.0975647,0.215387,0.452974,0.333086,0.427935,0.331549,0.761021,0.17689,4.49533,0.292121,,-0.37387,82.0755,9.25416,114.341,-0.37387,0.66,10.04334756731987,-6.8458669781684875,2.49742,144.0500030517578,,,,,,,732.6,5.123076923,732.6,5.123076923,,,,,,,,,,,,,,,,,,,"Brandon Nimmo","12927",607043
"James Wood","WSN",146.205,631.146,550.6,141.66,88.0001,29.0313,1.94941,22.6788,81.939,79.2193,72.5941,4.47185,184.977,4.28895,3.10739,0.555274,11.4234,17.4571,5.11994,0.257282,0.11502,0.293081,0.39245,0.346568,0.440658,0.340981,0.787226,0.183375,4.83973,0.343823,,0.335741,88.8851,14.3103,119.189,0.335741,-0.2,14.689497351646423,-11.579347804188728,2.4666,35.869998931884766,,,,,,,805.2,5.515068493,805.2,5.515068493,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"Mike Trout","LAA",117.732,502.21,424.367,100.835,56.0075,19.1516,1.0301,24.6453,64.3255,68.6343,67.63,5.16544,152.128,6.65008,3.14129,0.421699,6.00961,3.35587,1.03734,0.237612,0.134665,0.302916,0.444561,0.348981,0.461823,0.348835,0.810804,0.224211,3.38388,0.303863,,-0.579649,73.9289,14.589,123.665,-0.579649,-0.99,13.42780601978302,-6.622240781784058,2.46479,178.6199951171875,,,,,,,665.3,5.638135593,665.3,5.638135593,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Ryan Jeffers","MIN",126.696,503.017,442.357,104.467,67.4649,20.6756,0.473501,15.8528,56.6234,55.1143,45.4962,0.523807,106.816,9.00791,3.45394,2.7023,9.02263,2.3355,0.957909,0.236159,0.0904466,0.21235,0.425931,0.317742,0.392551,0.312268,0.710293,0.156392,2.78201,0.274226,,-0.726922,59.1137,-0.32164,98.8953,-0.726922,3.34,-1.3818697929382324,7.836925745010376,2.43177,301.54998779296875,,,,,,,514.7,4.052755905,514.7,4.052755905,,,,,,,,,,,,,,,,,,,"Ryan Jeffers","24618",680777
"Bryson Stott","PHI",137.203,558.607,503.617,128.365,88.4167,23.2615,3.30599,13.3807,70.0301,57.2551,46.5739,1.10871,95.2505,2.85788,4.17628,1.38165,8.54327,22.2161,5.23426,0.254886,0.0833751,0.170514,0.488962,0.319075,0.393911,0.311345,0.712986,0.139025,6.10838,0.288064,,1.397,65.2279,-0.775779,97.2557,1.397,3.26,-0.4199051856994629,5.4746787548065186,2.41864,183.24000549316406,,,,,,,596.6,4.354744525,596.6,4.354744525,,,,,,,,,,,,,,,,,,,"Bryson Stott","26294",681082
"J.P. Crawford","SEA",140.515,583.556,505.353,121.439,87.3178,23.0534,1.03386,10.0335,62.1928,53.4972,63.9456,0.757281,111.856,5.14258,3.38987,3.33422,12.4433,4.32892,1.37727,0.240304,0.109579,0.19168,0.571678,0.329727,0.349578,0.303947,0.679305,0.109273,3.32313,0.287977,,-0.725772,64.6362,-4.31549,100.453,-0.725772,-2.64,-0.41437017917633057,3.865323781967163,2.40803,747.9400024414062,,,,,,,550.8,3.906382978,550.8,3.906382978,,,,,,,,,,,,,,,,,,,"J.P. Crawford","15491",641487
"Jake Cronenworth","SDP",140.585,578.735,500.553,118.756,76.9777,24.5145,1.56753,15.6964,67.2863,60.6572,60.8653,1.38915,116.412,9.85761,4.10525,2.42892,10.8511,4.71625,1.373,0.23725,0.10517,0.20115,0.522842,0.329311,0.386562,0.315904,0.715873,0.149312,3.80572,0.276634,,-0.584916,69.7208,1.33878,105.728,-0.584916,-0.56,3.3443145155906677,0.8381361365318298,2.39791,741.72998046875,,,,,,,619.4,4.392907801,619.4,4.392907801,,,,,,,,,,,,,,,,,,,"Jake Cronenworth","18036",630105
"Carlos Correa","HOU",129.314,545.699,485.446,126.054,88.5839,22.1967,0.519161,14.7542,62.1037,61.1074,48.7671,1.55855,107.736,3.28588,3.73577,0.529828,12.3765,0.45996,0.168187,0.259666,0.0893663,0.197427,0.452654,0.329075,0.398709,0.318442,0.727784,0.139043,1.99455,0.303524,,-0.895033,66.8654,2.38686,104.482,-0.895033,0.18,1.9877548813819885,2.569776237010956,2.38793,281.4200134277344,,,,,,,587.1,4.55116279,587.1,4.55116279,,,,,,,,,,,,,,,,,,,"Carlos Correa","14162",621043
"J.T. Realmuto","PHI",120.947,474.092,425.142,109.721,70.7961,22.4063,1.67242,14.8466,58.1328,58.185,31.3727,0.829334,113.202,6.97446,3.5405,0.50048,8.62145,8.50138,2.58367,0.258082,0.0661743,0.238777,0.277139,0.317043,0.423417,0.320845,0.74046,0.165335,4.71579,0.315583,,-0.0728363,59.016,2.99838,103.764,-0.0728363,-3.54,2.0419410467147827,5.505181312561035,2.38596,214.1699981689453,,,,,,,529.9,4.379338842,529.9,4.379338842,,,,,,,,,,,,,,,,,,,"J.T. Realmuto","11739",592663
"Kevin McGonigle","DET",107.032,442.712,397.427,101.023,64.3093,20.4935,3.28677,12.933,54.7006,49.5101,37.942,1.11412,64.8077,2.49767,3.45424,1.39081,7.23724,9.58762,1.67959,0.254191,0.0857036,0.146388,0.585456,0.320543,0.419922,0.320828,0.740465,0.165731,5.4727,0.272604,,0.545538,55.1036,2.79381,105.299,0.545538,0,3.31063050031662,4.514724254608154,2.35961,999,,,,,,,499.3,4.66635514,499.3,4.66635514,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","sa3022895",805808
"Daulton Varsho","TOR",133.109,545.689,492.152,108.692,58.7644,21.5284,2.08611,26.3134,69.7184,71.7888,44.1286,1.081,143.38,4.56622,3.62608,1.2165,6.38125,9.84569,2.28788,0.220851,0.0808677,0.26275,0.307774,0.289064,0.43347,0.310618,0.722534,0.212619,5.14424,0.252631,,0.329938,63.3976,-1.07975,99.1206,0.329938,2,-0.23566129803657532,4.0541510581970215,2.31229,197.8000030517578,,,,,,,598.4,4.49924812,598.4,4.49924812,,,,,,,,,,,,,,,,,,,"Daulton Varsho","19918",662139
"Colton Cowser","BAL",127.95,512.583,454.214,103.879,59.822,22.2845,0.841606,20.9308,65.8215,61.9509,47.1693,1.62612,161.508,7.12224,3.21715,0.860248,7.598,11.1057,3.13018,0.2287,0.0920228,0.315086,0.292056,0.309094,0.419712,0.316216,0.728806,0.191012,4.71465,0.301638,,0.196674,61.8809,1.3153,103.817,0.196674,0.39,2.502839833498001,2.3645368814468384,2.30302,251.8699951171875,,,,,,,569.8,4.4515625,569.8,4.4515625,,,,,,,,,,,,,,,,,,,"Colton Cowser","29591",681297
"Jarren Duran","BOS",141.767,615.118,552.566,144.633,87.2928,34.3082,3.69834,19.3336,83.5976,71.587,50.8919,0.848032,141.148,7.12335,3.34919,1.18719,9.09244,25.0144,5.1065,0.261748,0.0827351,0.229464,0.360558,0.330083,0.442188,0.334341,0.772271,0.180441,6.33774,0.316865,,1.95801,83.3114,10.6304,110.663,1.95801,0.69,9.688246250152588,-8.518952906131744,2.28573,65.77999877929688,,,,,,,766.5,5.397887323,766.5,5.397887323,,,,,,,,,,,,,,,,,,,"Jarren Duran","24617",680776
"Colson Montgomery","CHW",130.248,550.974,492.58,106.869,62.2023,20.0937,1.78404,22.7891,62.0703,66.5696,45.2974,1.81727,168.758,8.75988,3.81193,0.525024,7.88929,3.5785,1.04588,0.216958,0.0822132,0.306291,0.268416,0.292355,0.403789,0.302013,0.696144,0.186831,3.8785,0.275813,,-0.468116,60.1622,-4.93961,92.332,-0.468116,2.66,-5.447630882263184,8.690000295639038,2.27195,246.4199981689453,,,,,,,558.6,4.296923076,558.6,4.296923076,,,,,,,,,,,,,,,,,,,"Colson Montgomery","29712",695657
