Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
CIN,Reds,2.40052,0,0,70,0,0,,70,321.46,78.0367,50.1922,45.9544,11.3164,37.8608,37.1782,0.977071,3.89795,5.90842,1.64593,4.86781,4.78005,1.01836,1.45497,0.117778,0.115654,0.002123504877090454,,0.278321,0.288574,0.654337,5.91542,132.89999999999998,1.8985714285714284,160,2.2857142857142856,-0.450579,-0.567009,0,999,18,NL,Jimmy Romano,695740,sa3025543,sa3025543
HOU,Astros,3.05153,0,0,70,0,0,,70,311.092,69.9508,43.5325,39.857,11.3711,53.4402,33.0074,0.945557,3.67425,5.12447,1.47083,6.87088,4.2438,1.61904,1.462,0.171783,0.106102,0.0656810998916626,,0.254913,0.279485,0.682751,5.29212,195.7,2.7957142857142854,202,2.8857142857142857,-0.45063,-0.558809,0,999,21,AL,Alejandro Torres,687776,sa3023265,sa3023265
,,2.70274,0,0,70,0,0,,70,308.945,75.1156,46.4908,42.5656,11.897,43.4505,28.2991,0.939031,3.50118,5.47272,1.47735,5.58649,3.63846,1.5354,1.52962,0.140642,0.0915993,0.04904243350028992,,0.271034,0.285029,0.656116,5.46601,165.39999999999998,2.3628571428571425,184,2.6285714285714286,-0.450763,-0.574243,0,999,-1,,Blake Pivaroff,695051,sa3023080,sa3023080
,,3.06643,0,0,70,0,0,,70,318.444,74.6619,44.0267,40.3095,10.9341,49.2561,31.9263,0.967904,3.69973,5.18265,1.52269,6.33293,4.10481,1.54281,1.40581,0.154678,0.100257,0.054420389235019684,,0.263993,0.286253,0.685376,5.28526,177.7,2.5385714285714283,197,2.8142857142857145,-0.45096,-0.542486,0,999,-1,,Luis Pacheco,672376,sa3002678,sa3002678
,,2.53439,0,0,70,0,0,,70,319.712,79.4423,48.8478,44.7236,9.82643,33.8119,35.2405,0.97176,3.81954,5.75017,1.63833,4.34724,4.53092,0.959462,1.2634,0.105757,0.110226,-0.00446830689907074,,0.283063,0.29372,0.652311,5.66799,140.6,2.0085714285714285,171,2.442857142857143,-0.451125,-0.606859,0,999,,,Angel Reyes,681938,sa3006985,sa3006985
HOU,Astros,2.4508,0,0,70,0,0,,70,304.735,70.5481,48.5134,44.4173,9.97807,42.1409,39.3332,0.926237,3.82998,5.7108,1.56973,5.41812,5.05712,1.07138,1.2829,0.138287,0.129073,0.009213641285896301,,0.269708,0.289182,0.639836,5.63403,165.4,2.362857142857143,175,2.5,-0.451209,-0.626183,0,999,21,AL,Ramsey David,687062,sa3025476,sa3025476
,,2.41911,0,0,70,0,0,,70,341.881,82.8914,51.3524,47.0167,10.3959,35.9607,44.8614,1.03914,4.32102,6.045,1.82504,4.62352,5.7679,0.801596,1.33661,0.105185,0.131219,-0.02603442221879959,,0.283197,0.294288,0.674923,6.14616,104.19999999999999,1.4885714285714284,145,2.0714285714285716,-0.451272,-0.526313,0,999,-1,,Bodi Rascon,686938,sa3011849,sa3011849
BAL,Orioles,3.13793,0,0,70,0,0,,70,311.856,64.9538,42.8412,39.2241,9.69312,61.9518,43.1935,0.947881,4.01645,5.0431,1.54496,7.96523,5.55345,1.43428,1.24626,0.198655,0.138504,0.0601503849029541,,0.245436,0.286322,0.690507,5.18852,209,2.9857142857142858,203,2.9,-0.451438,-0.506702,0,999,2,AL,Jeisson Cabrera,678922,sa3006501,sa3006501
TEX,Rangers,2.54802,0,0,70,0,0,,70,305.085,72.6754,47.6214,43.6007,10.7407,40.8684,33.5723,0.927299,3.64295,5.6058,1.51782,5.25451,4.31644,1.21733,1.38095,0.133958,0.110042,0.023915208876132965,,0.271309,0.286389,0.642757,5.55711,160.89999999999998,2.298571428571428,175,2.5,-0.45145,-0.627147,0,999,13,AL,Frank Martinez,808347,sa3022132,sa3022132
,,3.09849,0,0,70,0,0,,70,322.24,76.295,44.0652,40.3447,10.7766,48.4359,31.9605,0.979441,3.73241,5.18718,1.54651,6.22748,4.1092,1.5155,1.38556,0.15031,0.0991823,0.051128022372722626,,0.266257,0.288203,0.688971,5.28231,173.1,2.472857142857143,195,2.7857142857142856,-0.452144,-0.541215,0,999,-1,,Nolan Clenney,669639,sa3015328,sa3015328
,,2.67744,0,0,70,0,0,,70,302.214,69.8178,46.1764,42.2777,10.8414,46.2337,33.8521,0.918574,3.62831,5.4357,1.481,5.94433,4.35242,1.36575,1.39389,0.152983,0.112014,0.04096950590610504,,0.263729,0.284007,0.649704,5.43388,178.7,2.5528571428571425,185,2.642857142857143,-0.452285,-0.587753,0,999,-1,,Brett Garcia,702286,sa3068736,sa3068736
MIL,Brewers,2.59846,0,0,70,0,0,,70,309.059,74.0272,47.4614,43.4542,10.0573,39.8185,34.955,0.939379,3.72157,5.58697,1.55689,5.11952,4.49422,1.13914,1.29308,0.128838,0.113101,0.015736520290374756,,0.273787,0.290104,0.648256,5.52282,165.6,2.3657142857142857,183,2.6142857142857143,-0.452544,-0.58413,0,999,23,NL,Bjorn Johnson,807723,sa3023617,sa3023617
STL,Cardinals,3.01052,0,0,70,0,0,,70,311.39,67.6128,43.9204,40.2122,10.2099,57.0209,39.748,0.946465,3.89898,5.17014,1.53373,7.33126,5.11046,1.43456,1.3127,0.183117,0.127647,0.05547031760215759,,0.252529,0.286281,0.681665,5.27268,200.2,2.86,202,2.8857142857142857,-0.452731,-0.545997,0,999,28,NL,Zack Showalter,701374,sa3020959,sa3020959
MIN,Twins,9.83804,0,33,33,0,0,,198,885.06,236.567,142.738,130.686,27.5056,74.8164,81.5019,2.69012,10.0443,5.94029,1.60641,3.40074,3.70463,0.917971,1.25026,0.0845325,0.0920863,-0.007553786039352417,,0.298126,0.302465,0.627166,5.57241,378.6,1.9121212121212123,500,2.525252525252525,-0.452834,-1.65419,0,999,8,AL,Eli Jones,801796,sa3034868,sa3034868
,,3.10041,0,0,70,0,0,,70,315.904,71.849,43.518,39.8437,11.3554,53.519,32.8669,0.960185,3.70963,5.12276,1.49594,6.88102,4.22575,1.62835,1.45998,0.169415,0.104041,0.06537448614835739,,0.257221,0.282083,0.689024,5.28245,192.5,2.75,204,2.914285714285714,-0.453106,-0.559288,0,999,-1,,Blake Goldsberry,688910,sa3014978,sa3014978
,,3.28315,0,0,70,0,0,,70,320.995,70.0117,42.3908,38.8118,10.0342,57.5029,39.0738,0.975658,3.95659,4.99008,1.55836,7.39324,5.02377,1.47165,1.29012,0.17914,0.121727,0.05741259455680847,,0.251873,0.285027,0.701771,5.19986,200,2.857142857142857,207,2.9571428571428573,-0.453145,-0.441984,0,999,,,Adrian Hernandez,681753,sa3006177,sa3006177
,,2.44337,0,0,70,0,0,,70,333.611,81.5838,50.6159,46.3424,9.58959,33.8411,42.7677,1.01401,4.18325,5.9583,1.77645,4.351,5.4987,0.791278,1.23295,0.101439,0.128196,-0.026757366955280304,,0.284601,0.295993,0.664727,5.96135,108.80000000000001,1.5542857142857145,147,2.1,-0.453157,-0.576102,0,999,-1,,Peniel Otano,702785,sa3016751,sa3016751
,,2.45085,0,0,70,0,0,,70,322.43,79.6464,49.7994,45.5948,11.3849,37.0885,34.8007,0.980019,3.82763,5.86218,1.63496,4.76852,4.47437,1.06574,1.46378,0.115028,0.107933,0.0070956796407699585,,0.280641,0.290069,0.656268,5.84531,131.7,1.8814285714285712,164,2.342857142857143,-0.4532,-0.591634,0,999,-1,,Chase Hopewell,803045,sa3023252,sa3023252
,,3.08331,0,0,70,0,0,,70,316.45,72.5404,43.7127,40.0221,11.2678,52.2267,32.6591,0.961845,3.70732,5.14569,1.50285,6.71487,4.19903,1.59915,1.44871,0.165039,0.103205,0.061834678053855896,,0.258995,0.282897,0.687582,5.29409,185.89999999999998,2.6557142857142852,200,2.857142857142857,-0.453224,-0.552855,0,999,-1,,Luis Patiño,672715,22815,22815
,,2.90185,0,0,70,0,0,,70,313.876,72.7417,45.093,41.2857,8.92028,45.864,38.3572,0.954021,3.87379,5.30817,1.58713,5.89679,4.93164,1.19571,1.14689,0.146121,0.122205,0.02391635626554489,,0.267782,0.294296,0.66936,5.29126,183.5,2.6214285714285714,199,2.842857142857143,-0.453258,-0.570851,0,999,-1,,Seth Corry,671288,sa3004648,sa3004648
CHW,White Sox,2.89064,0,0,70,0,0,,70,302.532,65.9774,44.2327,40.4981,11.1732,55.1668,35.7397,0.919539,3.69318,5.2069,1.4531,7.09288,4.5951,1.54357,1.43655,0.182351,0.118135,0.06421535462141037,,0.250771,0.278535,0.667843,5.32394,201.1,2.8728571428571428,197,2.8142857142857145,-0.453314,-0.535682,0,999,4,AL,Jonathan Clark,702165,sa3067083,sa3067083
,,2.43499,0,0,70,0,0,,70,316.193,78.2842,49.507,45.3271,12.132,36.6925,31.2915,0.961063,3.66009,5.82777,1.56537,4.71761,4.0232,1.1726,1.55983,0.116045,0.0989634,0.017081260681152344,,0.278352,0.284627,0.648754,5.83779,136.59999999999997,1.9514285714285708,163,2.3285714285714287,-0.453337,-0.609962,0,999,-2,,Nate LaRue,687039,sa3022883,sa3022883
SEA,Mariners,2.99408,0,0,70,0,0,,70,307.164,66.0366,43.7016,40.0119,9.5368,55.5722,40.9286,0.933619,3.90277,5.14438,1.52807,7.145,5.26225,1.35778,1.22616,0.18092,0.133247,0.047673627734184265,,0.251729,0.286476,0.675794,5.23982,200.4,2.862857142857143,197,2.8142857142857145,-0.453464,-0.553222,0,999,11,AL,Michael Hobbs,669419,sa3017498,sa3017498
,,3.25653,0,0,70,0,0,,70,328.27,76.627,43.228,39.5782,11.4044,53.5709,31.9459,0.99777,3.78205,5.08863,1.55104,6.88769,4.10733,1.67693,1.46628,0.163192,0.0973159,0.06587573140859604,,0.261935,0.286609,0.705617,5.2537,182.5,2.607142857142857,207,2.9571428571428573,-0.453515,-0.495855,0,999,,,Jesus Cruz,672911,20042,20042
SFG,Giants,9.33238,0,33,33,0,0,,198,833.684,201.42,141.594,129.639,28.327,106.003,100.425,2.53397,10.2411,5.89268,1.52447,4.81832,4.56476,1.05555,1.28759,0.12715,0.120459,0.006691344082355499,,0.278582,0.294032,0.611208,5.601,480.20000000000005,2.4252525252525254,508,2.5656565656565657,-0.453549,-1.56969,0,999,30,NL,Niko Mazza,695789,sa3037404,sa3037404
MIA,Marlins,9.48039,0,33,33,0,0,,198,847.699,219.632,141.746,129.779,32.3692,86.2511,73.6483,2.57657,9.47483,5.89903,1.48121,3.9205,3.34765,1.17112,1.47133,0.101747,0.0868802,0.014867037534713745,,0.28726,0.2899,0.611115,5.64861,422.6,2.1343434343434344,497,2.51010101010101,-0.453589,-1.56969,0,999,20,NL,Nick Brink,813752,sa3025653,sa3025653
STL,Cardinals,2.59094,0,0,70,0,0,,70,319.238,79.5918,48.3004,44.2224,10.488,36.1504,32.7844,0.970319,3.73462,5.68574,1.60537,4.64791,4.21513,1.10267,1.34845,0.11324,0.102696,0.01054389774799347,,0.281522,0.292712,0.655889,5.61514,148,2.1142857142857143,181,2.585714285714286,-0.45364,-0.59126,0,999,28,NL,Hunter Kublick,815047,sa3022879,sa3022879
,,2.4389,0,0,70,0,0,,70,318.182,79.4208,49.612,45.4232,12.0161,34.6367,30.9821,0.967107,3.66642,5.84013,1.57718,4.45329,3.98341,1.11796,1.54493,0.108858,0.0973723,0.011486001312732697,,0.280111,0.284552,0.649612,5.86201,129.99999999999997,1.8571428571428568,159,2.2714285714285714,-0.453815,-0.603382,0,999,-1,,Kyle Bloor,822509,sa3023550,sa3023550
CLE,Guardians,2.87134,0,0,70,0,0,,70,309.072,71.105,44.9674,41.1708,10.7703,49.2118,33.9871,0.939418,3.68977,5.29339,1.50132,6.32724,4.36978,1.44795,1.38476,0.159225,0.109965,0.04925944656133652,,0.261998,0.285388,0.667951,5.34402,182.1,2.6014285714285714,191,2.7285714285714286,-0.453887,-0.575621,0,999,5,AL,Tanner Burns,669142,sa3014451,sa3014451
LAD,Dodgers,2.37568,0,0,70,0,0,,70,340.455,79.5724,51.6445,47.2841,12.1125,44.0702,45.7463,1.0348,4.33834,6.07939,1.79027,5.66616,5.88167,0.96336,1.55733,0.129445,0.134368,-0.004923224449157715,,0.274038,0.28806,0.679895,6.27194,100.39999999999998,1.434285714285714,132,1.8857142857142857,-0.453907,-0.537112,0,999,22,NL,Peter Bonilla,800361,sa3018850,sa3018850
,,2.51755,0,0,70,0,0,,70,381.517,95.253,52.7835,48.3269,14.2009,38.7626,43.3636,1.15961,4.60112,6.21346,1.98024,4.98377,5.57532,0.893897,1.82584,0.101601,0.113661,-0.012059733271598816,,0.285572,0.288865,0.722895,6.72058,32.80000000000001,0.46857142857142875,102,1.457142857142857,-0.454249,-0.479452,0,999,-2,,Cory Wills,823490,sa3023578,sa3023578
CLE,Guardians,3.36245,0,0,70,0,0,,70,326.713,72.7557,42.2186,38.6541,10.8538,57.911,35.9982,0.993037,3.90272,4.96981,1.55363,7.4457,4.62834,1.60872,1.39549,0.177254,0.110183,0.06707048416137695,,0.253671,0.283892,0.711162,5.20629,188.89999999999998,2.6985714285714284,203,2.9,-0.45435,-0.445954,0,999,5,AL,Kendeglys Virguez,802068,sa3018351,sa3018351
,,2.84336,0,0,70,0,0,,70,310.677,72.1884,45.3531,41.524,10.8985,49.0571,33.7112,0.944297,3.69401,5.33879,1.51285,6.30734,4.3343,1.45522,1.40124,0.157904,0.108509,0.04939500242471695,,0.264163,0.287319,0.667976,5.36059,179.5,2.5642857142857145,191,2.7285714285714286,-0.454481,-0.560965,0,999,-1,,Aidan Maldonado,682251,sa3020829,sa3020829
,,2.4638,0,0,70,0,0,,70,311.775,75.2628,48.9193,44.789,11.1895,39.0237,34.3541,0.947635,3.72434,5.75859,1.56596,5.01733,4.41696,1.13592,1.43865,0.125166,0.110189,0.014977365732192993,,0.274986,0.286702,0.646052,5.73016,151.7,2.167142857142857,171,2.442857142857143,-0.45456,-0.602728,0,999,-1,,Conor Steinbaugh,805772,sa3023419,sa3023419
,,3.16319,0,0,70,0,0,,70,317.328,70.372,43.0971,39.4584,10.6717,55.9936,36.4832,0.964511,3.84069,5.07323,1.5265,7.19918,4.6907,1.53478,1.37208,0.176454,0.11497,0.061483293771743774,,0.254047,0.283829,0.693665,5.24538,192.7,2.7528571428571427,199,2.842857142857143,-0.454585,-0.499524,0,999,-1,,Mason Fox,663674,sa3007460,sa3007460
,,2.41609,0,0,70,0,0,,70,328.708,81.5741,50.5382,46.2712,12.3515,36.5671,34.4056,0.9991,3.86679,5.94916,1.65685,4.70148,4.42358,1.06282,1.58806,0.111245,0.104669,0.006575599312782288,,0.280869,0.286616,0.663118,6.02447,117.19999999999999,1.6742857142857142,154,2.2,-0.454666,-0.581352,0,999,-1,,Tyler Stasiowski,811211,sa3025608,sa3025608
TBR,Rays,2.65051,0,0,70,0,0,,70,316.788,79.2703,47.5785,43.5614,10.3742,34.1939,30.7395,0.962872,3.64684,5.60076,1.57157,4.39636,3.95223,1.11237,1.33382,0.107939,0.097035,0.010904259979724884,,0.2807,0.289682,0.653827,5.5585,152.6,2.1799999999999997,183,2.6142857142857143,-0.454968,-0.629413,0,999,12,AL,Moises Palma,800457,sa3019162,sa3019162
,,2.68596,0,0,70,0,0,,70,315.286,78.5493,47.1427,43.1624,11.3826,38.7926,28.6556,0.958306,3.56564,5.54945,1.5315,4.98762,3.68429,1.35375,1.46348,0.123039,0.0908875,0.032151833176612854,,0.277496,0.288405,0.658077,5.5216,156.29999999999998,2.2328571428571427,186,2.657142857142857,-0.455025,-0.599399,0,999,-1,,Elvis Novas,702860,sa3016816,sa3016816
CLE,Guardians,3.0522,0,0,70,0,0,,70,315.223,71.1083,43.88,40.1752,10.318,52.9177,36.4592,0.958115,3.82241,5.16538,1.53668,6.8037,4.68761,1.45142,1.3266,0.167874,0.115661,0.05221231281757355,,0.25863,0.287145,0.683913,5.26575,196.4,2.8057142857142856,206,2.942857142857143,-0.455141,-0.547332,0,999,5,AL,Jay Driver,807718,sa3023044,sa3023044
NYY,Yankees,2.81028,0,0,70,0,0,,70,305.751,70.949,45.2432,41.4233,11.1629,46.9611,31.943,0.929324,3.59477,5.32586,1.46989,6.03785,4.10696,1.47015,1.43523,0.153593,0.104474,0.049118682742118835,,0.262567,0.281891,0.660625,5.38955,184.1,2.63,193,2.757142857142857,-0.455415,-0.565141,0,999,9,AL,Kelly Austin,675502,sa3023264,sa3023264
,,3.15334,0,0,70,0,0,,70,318.541,71.4465,43.2853,39.6307,11.1055,56.0162,34.9955,0.968198,3.80172,5.09538,1.5206,7.20208,4.49942,1.60067,1.42785,0.175853,0.109862,0.06599060446023941,,0.2554,0.283795,0.694836,5.25986,193.1,2.7585714285714285,202,2.8857142857142857,-0.455455,-0.494247,0,999,-1,,Michael Brewer,688703,sa3015149,sa3015149
,,3.8013,0,0,70,0,0,,70,332.6,62.3295,39.2023,35.8924,8.57221,76.1509,53.8627,1.01093,4.54064,4.61474,1.65989,9.79084,6.9252,1.4138,1.10214,0.228957,0.161945,0.06701236963272095,,0.227317,0.28372,0.73893,5.05438,221.10000000000002,3.158571428571429,208,2.9714285714285715,-0.45549,-0.234456,0,999,-1,,Ricky Karcher,676689,23449,23449
SFG,Giants,2.41348,0,0,70,0,0,,70,312.176,74.116,49.4187,45.2463,11.0177,39.6948,37.2002,0.948852,3.82151,5.81738,1.59023,5.10362,4.78289,1.06706,1.41657,0.127155,0.119164,0.007990896701812744,,0.273335,0.286236,0.645496,5.80522,147.29999999999998,2.104285714285714,164,2.342857142857143,-0.455514,-0.573876,0,999,30,NL,Cole Hillier,815779,sa3023232,sa3023232
ARI,Diamondbacks,2.76205,0,0,70,0,0,,70,303.824,69.2215,45.5246,41.681,11.0847,49.2304,34.0469,0.923467,3.64811,5.35898,1.47526,6.32963,4.37746,1.44596,1.42518,0.162036,0.112061,0.04997465759515762,,0.260105,0.282473,0.65805,5.40264,187.29999999999998,2.6757142857142853,191,2.7285714285714286,-0.45552,-0.61575,0,999,15,NL,Logan Mercado,694781,sa3067558,sa3067558
,,2.42008,0,0,70,0,0,,70,307.89,73.5855,49.0423,44.9017,12.203,41.1115,32.7099,0.935826,3.63784,5.77307,1.51851,5.28577,4.20556,1.25685,1.56896,0.133527,0.106239,0.02728765457868576,,0.270991,0.281277,0.64177,5.78455,148.99999999999997,2.128571428571428,165,2.357142857142857,-0.455906,-0.595621,0,999,-1,,Julio Rosario,807765,sa3021492,sa3021492
,,2.76683,0,0,70,0,0,,70,310.281,73.2405,46.0134,42.1284,9.71642,42.4954,35.2714,0.943094,3.74216,5.41651,1.55017,5.46369,4.5349,1.20481,1.24925,0.136958,0.113676,0.023281976580619812,,0.269993,0.28999,0.658511,5.39747,172.2,2.46,187,2.6714285714285713,-0.455906,-0.594754,0,999,-1,,Will Geerdes,803177,sa3020333,sa3020333
PHI,Phillies,2.9822,0,0,70,0,0,,70,310.464,70.3964,44.0924,40.3696,11.1756,51.8481,33.3914,0.943648,3.6817,5.19038,1.48268,6.66618,4.29319,1.55274,1.43687,0.167002,0.107553,0.05944865196943283,,0.257494,0.281512,0.677265,5.31809,193.7,2.767142857142857,200,2.857142857142857,-0.455908,-0.540318,0,999,26,NL,Daniel Harper,679702,sa3020316,sa3020316
KCR,Royals,2.38792,0,0,70,0,0,,70,314.873,74.3628,49.8505,45.6416,11.9014,42.315,37.1485,0.95705,3.84222,5.8682,1.59302,5.44049,4.77624,1.13908,1.53018,0.134387,0.117979,0.016407981514930725,,0.271514,0.284347,0.650092,5.89315,138.99999999999997,1.9857142857142853,155,2.2142857142857144,-0.456013,-0.588429,0,999,7,AL,Brandon Herbold,806776,sa3021988,sa3021988
SEA,Mariners,2.75856,0,0,70,0,0,,70,312.502,75.7511,46.267,42.3607,11.2561,42.5926,30.1105,0.949844,3.59047,5.44637,1.51231,5.47619,3.87135,1.41454,1.44722,0.136295,0.096353,0.039942435920238495,,0.271703,0.286705,0.661405,5.45295,169.1,2.4157142857142855,191,2.7285714285714286,-0.456083,-0.583858,0,999,11,AL,Pedro Da Costa Lemos,692038,sa3016781,sa3016781
,,3.19577,0,0,70,0,0,,70,328.462,77.6433,43.7511,40.0571,11.1095,51.6331,32.1785,0.998352,3.79132,5.1502,1.56888,6.63854,4.13724,1.60458,1.42836,0.157197,0.0979674,0.05922935903072357,,0.265455,0.289593,0.700878,5.26466,175.89999999999998,2.5128571428571425,203,2.9,-0.456313,-0.55159,0,999,-1,,Will Sandy,702128,sa3023177,sa3023177
PHI,Phillies,2.43193,0,0,70,0,0,,70,359.761,84.6486,52.2982,47.8826,11.1143,40.0709,51.9672,1.09349,4.70393,6.15634,1.95165,5.15197,6.68149,0.77108,1.42898,0.111382,0.144449,-0.03306727856397629,,0.279285,0.291913,0.696519,6.4831,70.69999999999999,1.0099999999999998,116,1.6571428571428573,-0.456439,-0.489722,0,999,26,NL,Zack Tukis,821486,sa3067103,sa3067103
,,3.2391,0,0,70,0,0,,70,322.703,71.0374,42.9085,39.2857,9.90072,57.7696,39.8045,0.980851,3.99488,5.05102,1.58345,7.42752,5.11772,1.45134,1.27295,0.179018,0.123347,0.05567079782485962,,0.254702,0.289427,0.700482,5.2004,194.4,2.777142857142857,204,2.914285714285714,-0.456748,-0.504814,0,999,-1,,Michael Stryffeler,691068,sa3010005,sa3010005
MIL,Brewers,3.75364,0,0,70,0,0,,70,335.302,65.207,39.8145,36.4529,7.69948,72.6864,54.4927,1.01914,4.58388,4.68681,1.71,9.3454,7.0062,1.33387,0.989934,0.216779,0.162518,0.0542607456445694,,0.236065,0.293646,0.733427,5.02014,219.60000000000002,3.1371428571428575,215,3.0714285714285716,-0.456838,-0.320358,0,999,23,NL,Yerlin Rodriguez,693750,sa3015362,sa3015362
PIT,Pirates,2.90642,0,0,70,0,0,,70,312.455,71.706,44.9349,41.141,10.5795,50.4344,35.3244,0.949702,3.76198,5.28956,1.52901,6.48442,4.54171,1.42775,1.36022,0.161413,0.113054,0.048358701169490814,,0.262305,0.28785,0.673348,5.33405,178.5,2.55,190,2.7142857142857144,-0.456845,-0.576858,0,999,27,NL,Tyrone Yulie,682944,sa3010246,sa3010246
,,2.85695,0,0,70,0,0,,70,317.799,77.1845,45.8087,41.9411,10.3297,41.7512,32.006,0.965943,3.69699,5.39243,1.55986,5.36801,4.11506,1.30448,1.32811,0.131376,0.100712,0.030664823949337006,,0.273611,0.290654,0.669086,5.39075,170.8,2.44,196,2.8,-0.456991,-0.603545,0,999,-1,,Yoldin De La Paz,692848,sa3015975,sa3015975
,,2.46635,0,0,70,0,0,,70,331.129,85.2338,50.2488,46.0063,12.9969,33.0739,28.7596,1.00646,3.70077,5.9151,1.62848,4.25236,3.69766,1.15001,1.67103,0.0998822,0.086853,0.013029180467128754,,0.285379,0.285975,0.665408,5.99504,104.10000000000002,1.4871428571428575,148,2.1142857142857143,-0.45723,-0.563454,0,999,-1,,Franyelson Rodriguez,692653,sa3015456,sa3015456
BAL,Orioles,2.52792,0,0,70,0,0,,70,315.816,78.6093,48.6234,44.5181,11.6854,36.4029,30.2401,0.959917,3.62229,5.72375,1.55499,4.68037,3.88801,1.20379,1.50241,0.115266,0.0957522,0.019513793289661407,,0.278802,0.286164,0.651164,5.71644,134.99999999999997,1.9285714285714282,164,2.342857142857143,-0.457279,-0.619827,0,999,2,AL,Riley Cooper,694855,sa3023503,sa3023503
,,4.42451,0,0,70,0,0,,70,374.666,72.0178,38.2191,34.9922,10.7819,90.1538,53.5484,1.13879,4.87996,4.499,1.7938,11.5912,6.88479,1.68359,1.38624,0.240624,0.142923,0.09770138561725616,,0.227733,0.284419,0.790675,5.06574,198.5,2.835714285714286,210,3,-0.457358,-0.143292,0,999,-1,,Dakota Chalmers,663793,sa875017,sa875017
,,9.9447,0,33,33,0,0,,198,887.724,229.473,141.473,129.528,36.5119,110.505,74.5616,2.69822,9.83765,5.88765,1.53553,5.02296,3.38916,1.48207,1.65963,0.124481,0.0839918,0.04048961400985718,,0.285654,0.29401,0.642746,5.69495,381.70000000000005,1.927777777777778,476,2.404040404040404,-0.457393,-1.48483,0,999,-1,,Zach Plesac,668676,19979,19979
LAA,Angels,3.20171,0,0,70,0,0,,70,345.359,83.8256,45.0218,41.2206,11.0885,52.3756,34.7024,1.04971,4.01499,5.29979,1.69326,6.73401,4.46174,1.50928,1.42566,0.151656,0.100482,0.05117345601320267,,0.273367,0.299112,0.713624,5.3573,151.29999999999998,2.161428571428571,194,2.7714285714285714,-0.45747,-0.573555,0,999,1,AL,Huascar Ynoa,660623,20468,20468
MIN,Twins,2.86171,0,0,70,0,0,,70,319.47,78.4968,45.8992,42.0239,10.2301,39.2259,31.1567,0.971024,3.68289,5.40308,1.56648,5.04333,4.00587,1.25899,1.3153,0.122784,0.0975263,0.025257915258407593,,0.275785,0.290281,0.668765,5.4074,165.2,2.36,193,2.757142857142857,-0.457549,-0.599658,0,999,8,AL,Cleiber Maldonado,699283,sa3016846,sa3016846
DET,Tigers,2.46889,0,0,70,0,0,,70,302.835,70.7241,48.1948,44.1257,12.261,45.2408,32.7996,0.920462,3.59877,5.6733,1.47891,5.81668,4.21709,1.37931,1.57641,0.149391,0.108308,0.04108255356550217,,0.265444,0.279815,0.64069,5.6795,164.79999999999998,2.354285714285714,173,2.4714285714285715,-0.457554,-0.596843,0,999,6,AL,Ryan Harvey,687308,sa3021724,sa3021724
CIN,Reds,2.56536,0,0,70,0,0,,70,303.027,70.7944,47.2951,43.3019,10.8934,43.3062,34.3332,0.921044,3.65092,5.56739,1.50182,5.56794,4.41427,1.26135,1.40058,0.142912,0.113301,0.02961122989654541,,0.267106,0.284103,0.643464,5.54877,170.1,2.4299999999999997,179,2.557142857142857,-0.457635,-0.592101,0,999,18,NL,Owen Holt,700177,sa3017861,sa3017861
,,2.3718,0,0,70,0,0,,70,336.456,79.1095,51.4314,47.089,12.3059,41.899,43.318,1.02265,4.22504,6.0543,1.74897,5.38701,5.56946,0.96724,1.58219,0.12453,0.128748,-0.004217743873596191,,0.273818,0.284624,0.674873,6.26097,107.99999999999997,1.5428571428571425,137,1.957142857142857,-0.458022,-0.520973,0,999,-2,,Ernesto Jaquez,677656,sa3004869,sa3004869
CHC,Cubs,2.78624,0,0,70,0,0,,70,307.083,69.753,45.5743,41.7265,10.3546,49.7149,36.7391,0.933374,3.76397,5.36483,1.52132,6.39191,4.7236,1.35319,1.33131,0.161894,0.119639,0.04225502163171768,,0.261658,0.287628,0.662181,5.37356,190,2.7142857142857144,197,2.8142857142857145,-0.458088,-0.613615,0,999,17,NL,Luis Martinez-Gomez,815292,sa3023285,sa3023285
,,3.35555,0,0,70,0,0,,70,334.549,79.2138,42.9284,39.304,11.8953,53.1212,29.8385,1.01685,3.76477,5.05337,1.55789,6.82987,3.83638,1.78029,1.52939,0.158785,0.0891903,0.06959430873394012,,0.263216,0.285334,0.715634,5.26665,168.99999999999997,2.4142857142857137,198,2.8285714285714287,-0.458244,-0.504256,0,999,-2,,Kade McClure,656701,sa915622,sa915622
TBR,Rays,3.2363,0,0,70,0,0,,70,323.241,71.2506,42.9776,39.349,9.14714,56.138,41.5771,0.982485,4.05779,5.05916,1.61182,7.21774,5.34562,1.35021,1.17606,0.173672,0.128626,0.04504653811454773,,0.256661,0.292498,0.698349,5.18573,196.70000000000002,2.81,207,2.9571428571428573,-0.458628,-0.502877,0,999,12,AL,Dalton Fowler,687096,sa3023125,sa3023125
