Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
CLE,Guardians,8,3,0,70,30,3,,70,284,50,23,21,5,93,22,,5,2.71162,1.033,12.0086,2.84075,4.22727,0.645624,0.328622,0.0777385,0.25088340789079666,,0.195312,0.28481,0.753846,2.56125,593.5,8.478571428571428,552,7.885714285714286,2.12272,2.04732,39.9900016784668,5,AL,Cade Smith,671922,27867,27867
DET,Tigers,9,8,28,28,0,0,,140,595,138,68,63,19,126,40,,4,4.03937,1.26772,8.07874,2.55118,3.16667,1.20472,0.211111,0.0666667,0.14444443583488464,,0.25,0.292683,0.721574,4.0249,563.5,4.025,573,4.0928571428571425,2.07021,1.84563,280.04998779296875,6,AL,Casey Mize,663554,20492,20492
TBR,Rays,6,3,0,68,12,10,,68,274,53,23,21,6,91,18,,2,2.72727,1.0303,12,2.31818,5.17647,0.818182,0.330827,0.0639098,0.26691728085279465,,0.206478,0.294118,0.771812,2.51392,513.6000000000001,7.55294117647059,484,7.117647058823529,2.05568,1.82262,150.77000427246094,12,AL,Griffin Jax,643377,20253,20253
LAA,Angels,8,9,31,31,0,0,,161,708,164,84,78,24,165,62,,4,4.32634,1.40149,9.20108,3.47326,2.64912,1.34056,0.233025,0.087963,0.14506173878908157,,0.255537,0.309179,0.737798,4.26581,601.8000000000001,3.7378881987577643,625,3.8819875776397517,2.05444,1.60617,497.8399963378906,1,AL,Yusei Kikuchi,579328,20633,20633
TBR,Rays,11,10,31,31,0,0,,163,674,138,80,74,24,162,58,,9,4.08234,1.20028,8.91835,3.20307,2.78431,1.31891,0.240271,0.0862944,0.15397631376981735,,0.227444,0.271003,0.715288,4.29355,675.2,4.142331288343558,626,3.8404907975460123,2.04833,2.11469,124.62000274658203,12,AL,Ryan Pepiot,686752,26221,26221
TBR,Rays,11,10,21,47,0,1,,151,635,150,77,71,16,114,42,,5,4.26074,1.27458,6.81719,2.4909,2.73684,0.983248,0.17962,0.0656304,0.11398963630199432,,0.255597,0.292566,0.681818,3.98,621.6000000000001,4.116556291390729,638,4.225165562913907,2.03948,1.34467,744.8499755859375,12,AL,Nick Martinez,607259,12730,12730
ARI,Diamondbacks,14,10,31,31,0,0,,179,745,161,82,76,23,165,58,,6,3.81225,1.22496,8.29422,2.93646,2.82456,1.13337,0.221763,0.0785124,0.1432507038116455,,0.236802,0.28125,0.731441,4.01092,761.1000000000003,4.2519553072625715,734,4.100558659217877,2.02978,3.17084,222.77999877929688,15,NL,Zac Gallen,668678,19291,19291
ARI,Diamondbacks,11,8,29,29,0,0,,166,688,157,75,69,23,144,49,,2,3.74756,1.23617,7.7879,2.635,2.95556,1.22967,0.208791,0.0706436,0.13814755529165268,,0.245763,0.284404,0.753425,4.09805,672.3,4.05,666,4.0120481927710845,2.02525,3.05092,277.54998779296875,15,NL,Merrill Kelly,518876,11156,11156
ATL,Braves,10,7,24,38,0,1,,138,570,121,59,55,15,137,48,,3,3.57498,1.22145,8.93744,3.1281,2.85714,0.983118,0.240385,0.0841346,0.1562499925494194,,0.23219,0.287313,0.743494,3.67138,647.1,4.689130434782609,620,4.492753623188406,2.01805,2.60178,288.95001220703125,16,NL,Reynaldo López,625643,16400,16400
LAD,Dodgers,7,4,23,23,0,0,,114,462,84,50,45,16,139,44,,7,3.56877,1.11524,10.9294,3.45725,3.16129,1.22677,0.300613,0.095092,0.20552144199609756,,0.203448,0.265193,0.737265,3.81667,553.4,4.8543859649122805,487,4.271929824561403,2.00528,2.17193,1.2400000095367432,22,NL,Shohei Ohtani,660271,19755,19755
MIL,Brewers,9,7,24,32,0,1,,128,542,100,59,55,15,156,56,,10,3.85604,1.2168,10.9512,3.93316,2.78431,1.07969,0.287449,0.103239,0.18421052396297455,,0.209677,0.276978,0.718954,3.80352,620.7,4.84921875,563,4.3984375,2.00004,1.91262,117.68000030517578,23,NL,Jacob Misiorowski,694819,31623,31623
BOS,Red Sox,10,9,28,28,0,0,,149,640,143,72,67,16,124,53,,8,4.02327,1.3166,7.49541,3.19657,2.34483,0.936926,0.193732,0.0826211,0.1111111044883728,,0.247244,0.290456,0.711297,4.05369,599.0000000000002,4.020134228187921,602,4.040268456375839,1.99067,2.28816,438.3599853515625,3,AL,Brayan Bello,678394,23920,23920
CIN,Reds,5,4,15,15,0,0,,83,333,61,35,33,10,97,26,,8,3.54745,1.0438,10.4453,2.82482,3.69767,1.05109,0.290146,0.0784672,0.21167884021997452,,0.203252,0.264984,0.704809,3.55849,424.6,5.11566265060241,377,4.542168674698795,1.94862,1.9365,336.5799865722656,18,NL,Hunter Greene,668881,22182,22182
MIA,Marlins,7,7,28,28,0,0,,117,476,99,57,53,16,119,39,,3,4.09091,1.18182,9.16364,3.02727,3.02703,1.22727,0.249443,0.0824054,0.16703785210847855,,0.227384,0.276596,0.697248,3.96241,523.6000000000003,4.475213675213677,489,4.17948717948718,1.92268,1.73772,80.36000061035156,20,NL,Eury Pérez,691587,27768,27768
NYM,Mets,10,8,26,26,0,0,,142,610,126,67,62,15,140,55,,13,3.9375,1.27778,8.875,3.5,2.53571,0.9375,0.228663,0.0901771,0.13848631083965302,,0.231884,0.286076,0.711656,3.95458,614.6999999999999,4.32887323943662,591,4.161971830985915,1.91136,2.00182,88.3499984741211,25,NL,Nolan McLean,690997,33703,33703
ATH,Athletics,8,8,23,23,0,0,,120,510,105,57,53,16,130,47,,8,3.9793,1.26999,9.73659,3.55597,2.7381,1.18532,0.253863,0.0927152,0.16114789247512817,,0.230198,0.287273,0.727903,4.06646,513.2,4.276666666666667,487,4.058333333333334,1.88384,1.86568,447.739990234375,10,AL,Jacob Lopez,682052,25098,25098
MIN,Twins,6,6,26,34,0,1,,138,585,129,69,64,18,127,50,,3,4.15818,1.29209,8.24589,3.24197,2.54348,1.19812,0.216667,0.0851852,0.13148148357868195,,0.242363,0.285714,0.715297,4.18447,563.4000000000001,4.0826086956521745,555,4.021739130434782,1.88338,1.55344,652.5800170898438,8,AL,Simeon Woods Richardson,680573,24494,24494
PIT,Pirates,8,7,26,38,0,1,,135,578,122,63,58,15,127,51,,11,3.88589,1.28759,8.46569,3.40015,2.4898,0.971473,0.219031,0.0879713,0.13105925172567368,,0.237425,0.288089,0.719132,4.04493,569.3,4.217037037037037,552,4.088888888888889,1.86973,2.06065,151.8000030517578,27,NL,Bubba Chandler,696149,29868,29868
TOR,Blue Jays,7,6,19,30,0,1,,117,480,110,51,47,15,105,27,,2,3.65925,1.17135,8.10261,2.091,3.875,1.13262,0.218824,0.0564706,0.16235294938087463,,0.243108,0.286689,0.7393,3.72565,522.3000000000002,4.464102564102566,517,4.418803418803419,1.86909,1.94847,410.7200012207031,14,AL,Shane Bieber,669456,19427,19427
SEA,Mariners,8,7,26,26,0,0,,139,571,123,66,62,18,123,41,,6,4.02439,1.17886,7.97561,2.63415,3.02778,1.17073,0.21499,0.0710059,0.14398423582315445,,0.233906,0.272727,0.701468,4.05384,592.4000000000001,4.261870503597123,566,4.071942446043166,1.86833,1.49707,310.2099914550781,11,AL,Bryce Miller,682243,29837,29837
TOR,Blue Jays,8,8,23,44,0,1,,153,644,142,77,71,23,151,47,,6,4.1958,1.2432,8.88112,2.7972,3.175,1.32867,0.233886,0.0736648,0.16022097319364548,,0.240964,0.286932,0.712144,4.1297,627.1000000000001,4.098692810457517,613,4.006535947712418,1.86106,1.46205,256.5799865722656,14,AL,Cody Ponce,664074,17920,17920
MIN,Twins,7,7,24,34,0,1,,138,585,129,71,65,18,127,48,,4,4.2654,1.27962,8.28707,3.10765,2.66667,1.15775,0.2176,0.0816,0.13599999994039536,,0.242105,0.286747,0.695813,4.083,566.4000000000001,4.104347826086957,558,4.043478260869565,1.8486,1.3255,505.94000244140625,8,AL,Taj Bradley,671737,22543,22543
BOS,Red Sox,6,3,0,62,31,2,,62,254,44,21,20,5,89,28,,1,2.92089,1.15619,12.9615,4.01623,3.22727,0.730223,0.351485,0.108911,0.2425742745399475,,0.195531,0.298077,0.77821,2.70917,536.9,8.65967741935484,499,8.048387096774194,1.83699,1.88618,64,3,AL,Aroldis Chapman,547973,10233,10233
ARI,Diamondbacks,9,6,28,38,0,1,,170,705,161,79,73,22,139,46,,5,3.87653,1.22039,7.3654,2.45513,3,1.16296,0.196891,0.0656304,0.13126077502965927,,0.24581,0.281481,0.725138,4.08273,697.8000000000001,4.104705882352942,693,4.076470588235294,1.83461,2.76152,256.82000732421875,15,NL,Ryne Nelson,669194,26253,26253
WSN,Nationals,6,8,23,34,0,1,,139,590,136,71,67,19,130,40,,6,4.31015,1.26568,8.41505,2.56556,3.28,1.23147,0.22043,0.0672043,0.15322580933570862,,0.250729,0.297189,0.700637,4.03593,567.3000000000001,4.0812949640287774,574,4.129496402877698,1.82487,1.42755,999,24,NL,Foster Griffin,656492,16432,16432
DET,Tigers,7,7,26,26,0,0,,139,590,138,71,65,19,113,45,,5,4.24084,1.31638,7.33732,2.89454,2.53488,1.21167,0.191564,0.0755712,0.1159929633140564,,0.255278,0.291878,0.71618,4.33185,512.1000000000001,3.6841726618705044,524,3.7697841726618706,1.81175,1.47398,692.9199829101562,6,AL,Justin Verlander,434378,8700,8700
BAL,Orioles,11,9,29,37,0,1,,168,725,162,82,76,22,153,59,,12,4.05298,1.31788,8.22517,3.15894,2.60377,1.19205,0.211656,0.0812883,0.13036809116601944,,0.248299,0.293023,0.730994,4.3007,648.3999999999999,3.8595238095238087,651,3.875,1.79795,1.93656,364.4100036621094,2,AL,Chris Bassitt,605135,12304,12304
STL,Cardinals,10,11,26,36,0,1,,164,688,144,81,76,19,147,59,,14,4.14783,1.23478,8.06087,3.2087,2.5122,1.01739,0.213693,0.0850622,0.12863069772720337,,0.234339,0.279365,0.686591,4.14383,684.5000000000001,4.173780487804879,652,3.975609756097561,1.79475,1.90919,461.4800109863281,28,NL,Dustin May,669160,19716,19716
STL,Cardinals,9,10,28,28,0,0,,143,608,138,71,65,16,121,45,,7,4.10023,1.27563,7.58542,2.80182,2.70732,1.02506,0.198214,0.0732143,0.1249999925494194,,0.247563,0.289406,0.70068,4.00074,588.6000000000001,4.116083916083917,593,4.146853146853147,1.79413,1.73126,480.17999267578125,28,NL,Matthew Liberatore,669461,22294,22294
COL,Rockies,8,11,29,29,0,0,,151,664,173,89,82,22,112,39,,6,4.86667,1.4,6.66667,2.33333,2.85714,1.33333,0.168919,0.0591216,0.10979729890823364,,0.278986,0.310185,0.68323,4.46847,486.00000000000006,3.2185430463576163,558,3.6953642384105962,1.75793,1.66435,999,19,NL,Kyle Freeland,607536,16256,16256
LAA,Angels,6,7,21,21,0,0,,107,456,100,53,49,14,112,35,,4,4.09514,1.26163,9.40021,2.97828,3.15625,1.20993,0.245742,0.0778589,0.16788320243358612,,0.24,0.295019,0.712909,3.91073,466.60000000000014,4.360747663551403,460,4.299065420560748,1.75262,1.35418,317.8800048828125,1,AL,Grayson Rodriguez,680570,24492,24492
NYY,Yankees,8,7,23,23,0,0,,115,489,104,56,52,15,117,41,,5,4.05594,1.25874,9.16084,3.21678,2.84783,1.18881,0.239051,0.0839416,0.1551094874739647,,0.233871,0.284483,0.716353,4.02869,492.1,4.2791304347826085,476,4.139130434782609,1.74941,1.42064,121.36000061035156,9,AL,Cam Schlittler,693645,32095,32095
BAL,Orioles,9,9,28,28,0,0,,144,610,132,73,68,20,142,50,,8,4.26752,1.25973,8.8535,3.12102,2.83673,1.27389,0.232441,0.0819398,0.15050166100263596,,0.238447,0.28534,0.706667,4.21794,586.4000000000001,4.072222222222223,570,3.9583333333333335,1.74117,1.45603,191.19000244140625,2,AL,Shane Baz,669358,22264,22264
CHC,Cubs,8,6,26,26,0,0,,135,562,109,63,58,17,144,53,,8,3.87692,1.2,9.62308,3.53077,2.72549,1.10769,0.256458,0.0940959,0.16236162930727005,,0.217391,0.271341,0.711078,3.95821,611.5,4.529629629629629,559,4.140740740740741,1.73879,2.08239,175.3300018310547,17,NL,Edward Cabrera,665795,21690,21690
LAD,Dodgers,7,2,0,66,36,3,,66,267,46,24,22,7,95,23,,6,2.9331,1.04631,12.9674,3.08748,4.2,0.926244,0.355932,0.0847458,0.2711864337325096,,0.194313,0.289256,0.760456,2.87785,577.7,8.753030303030304,534,8.090909090909092,1.72304,1.69269,32.650001525878906,22,NL,Edwin Díaz,621242,14710,14710
STL,Cardinals,9,8,23,31,0,1,,132,552,132,62,57,15,95,31,,3,3.91558,1.23377,6.48701,2.1039,3.08333,0.993506,0.17236,0.0559006,0.11645962297916412,,0.254545,0.287212,0.709988,3.88838,541.1000000000001,4.0992424242424255,557,4.21969696969697,1.68497,1.87362,716.1199951171875,28,NL,Michael McGreevy,700241,29869,29869
CHW,White Sox,5,5,3,79,5,15,,89,373,77,39,35,8,97,29,,0,3.58047,1.19349,9.76492,2.92948,3.33333,0.813743,0.258621,0.0775862,0.18103446811437607,,0.224299,0.288591,0.711864,3.11705,552,6.202247191011236,533,5.98876404494382,1.68314,0.999677,499.1400146484375,4,AL,Grant Taylor,691799,33927,33927
KCR,Royals,8,8,26,26,0,0,,136,571,130,66,61,18,117,42,,5,4.07643,1.26681,7.7707,2.80255,2.77273,1.21019,0.205042,0.0739496,0.13109243661165237,,0.247253,0.28642,0.721785,4.19671,540.0000000000001,3.9705882352941186,539,3.963235294117647,1.67792,1.98348,282.8399963378906,7,AL,Noah Cameron,702070,30184,30184
MIL,Brewers,7,8,26,26,0,0,,135,570,125,70,65,21,131,44,,6,4.36765,1.25,8.73529,2.91176,3,1.38971,0.229565,0.0765217,0.1530434787273407,,0.24,0.282258,0.704125,4.30425,527.7,3.9088888888888893,514,3.8074074074074074,1.67008,1.42967,295.55999755859375,23,NL,Chad Patrick,694477,30113,30113
HOU,Astros,5,5,26,34,0,1,,128,534,114,61,56,18,129,42,,5,3.96226,1.22192,9.0566,2.99191,3.02703,1.2938,0.24086,0.0795699,0.16129033267498016,,0.233491,0.280405,0.730634,4.0965,550.4000000000001,4.300000000000001,527,4.1171875,1.65037,1.66287,246.66000366210938,21,AL,Mike Burrows,681347,24728,24728
CHC,Cubs,8,7,26,26,0,0,,141,576,131,67,62,25,130,32,,4,3.96185,1.15187,8.25385,2.04696,4.03226,1.58474,0.22482,0.0557554,0.16906475648283958,,0.241843,0.274194,0.745543,4.36037,547.3000000000001,3.8815602836879437,532,3.773049645390071,1.6501,2.0481,161.0399932861328,17,NL,Shota Imanaga,684007,33829,33829
HOU,Astros,4,2,0,68,5,13,,68,281,49,22,20,6,93,29,,4,2.7,1.14286,12.3429,3.85714,3.2,0.771429,0.33218,0.103806,0.2283737063407898,,0.196078,0.287582,0.796089,2.96371,466.0000000000001,6.85294117647059,426,6.264705882352941,1.63173,1.92241,185.02999877929688,21,AL,Bryan Abreu,650556,16609,16609
CHW,White Sox,7,9,28,28,0,0,,141,603,140,75,69,18,110,47,,7,4.43816,1.32579,7.0574,2.98302,2.36585,1.16411,0.183019,0.0773585,0.10566037893295288,,0.254658,0.289189,0.69209,4.38817,516.0000000000001,3.6595744680851072,529,3.75177304964539,1.6137,1.19467,999,4,AL,Davis Martin,663436,21448,21448
SFG,Giants,7,7,23,31,0,1,,122,525,114,55,51,12,115,47,,4,3.79137,1.31394,8.48546,3.43029,2.47368,0.902708,0.219626,0.0887851,0.13084112107753754,,0.24031,0.293286,0.735043,3.78709,539.8000000000002,4.424590163934428,535,4.385245901639344,1.58435,1.84868,690.9600219726562,30,NL,Landen Roupp,694738,30076,30076
ATL,Braves,5,3,13,13,0,0,,81,324,72,33,30,10,79,15,,3,3.39214,1.07458,8.80513,1.65998,5.30435,1.0826,0.244,0.046,0.1980000026524067,,0.23517,0.286567,0.734513,3.41581,393.2,4.8543209876543205,379,4.679012345679013,1.58285,1.86294,741.27001953125,16,NL,Spencer Schwellenbach,680885,31846,31846
MIN,Twins,6,5,16,32,0,1,,98,417,97,46,43,14,103,24,,2,3.92698,1.22885,9.45681,2.16385,4.37037,1.28228,0.246862,0.0564854,0.19037657603621483,,0.247216,0.301587,0.735294,3.66051,432.8,4.4163265306122454,440,4.489795918367347,1.56979,1.18381,381.1300048828125,8,AL,Zebby Matthews,805673,31827,31827
CLE,Guardians,8,5,21,54,0,1,,139,595,120,61,57,17,155,62,,4,3.65094,1.30189,10.0189,3.99057,2.51064,1.10377,0.261062,0.103982,0.15707963705062866,,0.226368,0.287823,0.767947,3.91816,623.5000000000001,4.485611510791368,590,4.244604316546763,1.56285,1.96735,272.6499938964844,5,AL,Joey Cantillo,676282,23335,23335
LAD,Dodgers,6,5,18,38,0,1,,108,462,97,53,50,15,124,37,,8,4.11489,1.23095,10.34,3.05979,3.37931,1.26612,0.269231,0.0796703,0.1895604506134987,,0.231003,0.292237,0.714286,3.89715,479.50000000000006,4.439814814814816,462,4.277777777777778,1.55645,1.21091,271.17999267578125,22,NL,Roki Sasaki,808963,35323,35323
CHC,Cubs,8,7,24,24,0,0,,121,495,105,56,52,15,105,36,,5,3.888,1.168,7.848,2.664,2.94595,1.152,0.212476,0.0721248,0.14035088568925858,,0.231423,0.268786,0.711974,4.06314,524.9000000000001,4.33801652892562,497,4.107438016528926,1.55632,1.91588,182.1300048828125,17,NL,Cade Horton,690990,31872,31872
NYM,Mets,7,4,0,64,32,3,,64,258,44,25,22,6,88,26,,3,3.14136,1.08202,12.4084,3.61257,3.43478,0.78534,0.341991,0.0995671,0.24242426455020905,,0.190244,0.280992,0.727273,2.87336,546.4,8.5375,503,7.859375,1.54616,1.25821,60.29999923706055,25,NL,Devin Williams,642207,15816,15816
MIL,Brewers,8,6,21,21,0,0,,126,537,118,62,57,15,109,42,,6,4.09091,1.26573,7.74126,3.02098,2.5625,1.06993,0.202303,0.0789474,0.12335524708032608,,0.240506,0.280872,0.706107,4.11416,515.1000000000001,4.08809523809524,509,4.0396825396825395,1.52055,1.67537,518.6400146484375,23,NL,Quinn Priester,682990,25977,25977
TOR,Blue Jays,4,3,21,33,0,1,,101,423,83,47,44,11,108,44,,2,3.88073,1.24771,9.57798,3.88073,2.46809,0.990826,0.254945,0.103297,0.15164833515882492,,0.219212,0.276978,0.713087,3.78651,478.3000000000001,4.735643564356437,444,4.396039603960396,1.50827,1.25801,177.80999755859375,14,AL,Trey Yesavage,702056,35456,35456
BAL,Orioles,9,11,26,36,0,1,,156,652,163,82,76,24,117,30,,5,4.38169,1.23661,6.74781,1.75268,3.85,1.40214,0.179907,0.046729,0.13317757472395897,,0.264198,0.291667,0.697897,4.3328,568.4000000000001,3.643589743589744,601,3.8525641025641026,1.49611,1.16549,458.0199890136719,2,AL,Zach Eflin,621107,13774,13774
MIA,Marlins,6,3,0,62,27,4,,62,253,51,24,22,5,64,22,,1,3.18436,1.17318,9.21788,3.18436,2.89474,0.670391,0.251142,0.086758,0.16438355296850204,,0.221106,0.285714,0.731707,3.17238,474.69999999999993,7.656451612903225,455,7.338709677419355,1.48608,1.43157,112.06999969482422,20,NL,Pete Fairbanks,664126,17998,17998
NYY,Yankees,6,4,0,65,33,2,,65,266,51,25,23,7,83,21,,2,3.23002,1.1093,11.4519,2.93638,3.9,1.02773,0.310757,0.0796813,0.23107567429542542,,0.209607,0.284722,0.756014,3.15145,532.3,8.189230769230768,504,7.753846153846154,1.48319,1.32011,63.93000030517578,9,AL,David Bednar,670280,19569,19569
ARI,Diamondbacks,8,8,23,31,0,1,,131,565,132,65,60,18,118,46,,2,4.15385,1.36154,8.1,3.18462,2.54348,1.24615,0.208556,0.0819964,0.12655971199274063,,0.255361,0.298942,0.737813,4.24283,500.8000000000001,3.8229007633587795,517,3.946564885496183,1.47982,1.69687,738.0800170898438,15,NL,Eduardo Rodriguez,593958,13164,13164
HOU,Astros,8,9,28,28,0,0,,138,584,120,73,67,20,132,62,,5,4.35165,1.31868,8.6044,4.05495,2.12195,1.28571,0.225389,0.106218,0.11917097866535187,,0.230994,0.272727,0.707269,4.53074,526.2,3.81304347826087,493,3.572463768115942,1.4782,1.14854,488.7799987792969,21,AL,Cristian Javier,664299,17606,17606
BOS,Red Sox,6,3,0,70,3,14,,70,287,60,27,25,7,80,18,,3,3.16901,1.11268,10.2676,2.28169,4.5,0.887324,0.278351,0.0618557,0.2164948582649231,,0.225926,0.296703,0.751445,3.02246,443.9,6.341428571428571,427,6.1,1.47029,1.5146,642.760009765625,3,AL,Garrett Whitlock,676477,20191,20191
WSN,Nationals,6,8,26,26,0,0,,119,521,115,64,59,13,104,44,,12,4.46872,1.34062,7.86495,3.30685,2.37838,0.983118,0.199095,0.0837104,0.11538461595773697,,0.248101,0.293919,0.677258,4.20763,461.69999999999993,3.879831932773109,466,3.9159663865546217,1.46412,1.07633,314.0799865722656,24,NL,Cade Cavalli,676917,27473,27473
SFG,Giants,9,9,31,31,0,0,,168,708,155,81,75,25,164,60,,6,4.04082,1.28571,8.81633,3.2449,2.71698,1.34694,0.231884,0.0853462,0.14653784781694412,,0.241563,0.287154,0.745891,4.3052,662.7,3.9446428571428576,645,3.8392857142857144,1.4578,2.26452,168.5,30,NL,Robbie Ray,592662,11486,11486
ATH,Athletics,7,7,24,24,0,0,,126,530,117,68,64,19,110,40,,7,4.57197,1.25118,7.87394,2.87865,2.73529,1.35466,0.207127,0.0757238,0.1314031109213829,,0.242054,0.276667,0.678119,4.47098,473.50000000000006,3.7579365079365084,462,3.6666666666666665,1.45112,1.13915,747.97998046875,10,AL,Aaron Civale,650644,19479,19479
CHC,Cubs,9,8,26,26,0,0,,135,560,133,69,64,22,105,31,,3,4.24466,1.20855,6.96389,2.05601,3.3871,1.4591,0.186833,0.0551601,0.13167261332273483,,0.251894,0.276808,0.713213,4.44685,490.59999999999997,3.634074074074074,497,3.6814814814814816,1.42648,1.45662,472.1300048828125,17,NL,Jameson Taillon,592791,11674,11674
SFG,Giants,8,8,26,26,0,0,,146,630,150,72,67,15,102,48,,7,4.11997,1.35754,6.32202,2.98343,2.11905,0.923441,0.162409,0.0766423,0.08576643466949463,,0.26,0.29397,0.708713,4.20065,544.9000000000001,3.7321917808219185,574,3.9315068493150687,1.41582,1.79953,744.530029296875,30,NL,Adrian Houser,605288,12718,12718
KCR,Royals,8,9,28,28,0,0,,158,675,156,81,75,24,131,53,,6,4.28891,1.31794,7.43857,3.01564,2.46667,1.34028,0.194056,0.0786713,0.11538460850715637,,0.252874,0.286445,0.724832,4.53499,553.4,3.5025316455696203,563,3.5632911392405062,1.40876,1.8671,508.6300048828125,7,AL,Seth Lugo,607625,12447,12447
HOU,Astros,7,3,0,61,29,3,,61,243,41,23,21,8,87,23,,2,3.12614,1.06033,12.8336,3.45521,3.71429,1.15174,0.357798,0.0963303,0.261467881500721,,0.189744,0.272727,0.767635,3.20826,502.4000000000001,8.236065573770492,457,7.491803278688525,1.40698,1.33278,122.3499984741211,21,AL,Josh Hader,623352,14212,14212
COL,Rockies,9,9,26,26,0,0,,140,607,139,73,67,18,101,57,,6,4.30966,1.39665,6.46449,3.66321,1.76471,1.14924,0.165746,0.0939227,0.07182320952415466,,0.25462,0.283465,0.720839,4.69938,466.20000000000005,3.3300000000000005,479,3.4214285714285713,1.39647,2.4071,999,19,NL,Jose Quintana,500779,11423,11423
SEA,Mariners,5,2,0,64,28,3,,64,257,44,22,20,5,84,24,,4,2.78956,1.06036,11.7455,3.37684,3.47826,0.734095,0.325203,0.0934959,0.23170733451843262,,0.191781,0.276119,0.758621,2.90675,533.7,8.3390625,491,7.671875,1.39129,1.51487,41.279998779296875,11,AL,Andrés Muñoz,662253,20373,20373
NYY,Yankees,7,7,21,43,0,1,,129,557,121,70,64,18,129,48,,6,4.47729,1.30497,8.95458,3.3093,2.70588,1.23288,0.231156,0.0854271,0.14572864770889282,,0.240741,0.289817,0.686529,4.15893,518.5999999999999,4.02015503875969,511,3.9612403100775193,1.38716,0.674768,307.30999755859375,9,AL,Will Warren,701542,30182,30182
NYM,Mets,8,7,23,35,0,1,,127,542,110,58,54,15,125,58,,4,3.81775,1.31972,8.83739,4.10055,2.15517,1.06049,0.231054,0.107209,0.12384473532438278,,0.229645,0.280236,0.748299,4.1642,537.3000000000002,4.230708661417324,508,4,1.37699,1.78167,233.1699981689453,25,NL,Kodai Senga,673540,31838,31838
CHC,Cubs,5,3,15,15,0,0,,79,329,72,33,31,9,74,21,,2,3.52264,1.18189,8.35764,2.4175,3.45714,0.966999,0.22366,0.064695,0.1589648798108101,,0.237052,0.286104,0.736607,3.57259,365.7,4.629113924050633,357,4.518987341772152,1.37653,1.63787,592.0499877929688,17,NL,Justin Steele,657006,17312,17312
MIA,Marlins,6,5,19,27,0,1,,107,452,105,50,47,14,92,26,,8,3.92585,1.22137,7.75354,2.15921,3.59091,1.17775,0.204134,0.0568475,0.14728682860732079,,0.251397,0.292135,0.72479,4.06207,432.60000000000014,4.042990654205608,439,4.102803738317757,1.36393,1.70325,549.1300048828125,20,NL,Braxton Garrett,666129,21844,21844
MIL,Brewers,3,1,0,72,19,7,,72,296,50,27,25,5,87,33,,5,3.07578,1.15899,10.8321,4.14562,2.6129,0.668648,0.292419,0.111913,0.1805053949356079,,0.195021,0.270968,0.746479,3.29858,524.3000000000001,7.281944444444445,478,6.638888888888889,1.34938,1.70803,163.69000244140625,23,NL,Abner Uribe,682842,25327,25327
CLE,Guardians,7,10,28,28,0,0,,152,637,150,80,74,24,127,38,,6,4.38148,1.23703,7.5419,2.22666,3.3871,1.43655,0.19962,0.0589354,0.14068441092967987,,0.253061,0.284931,0.700787,4.39611,561.5999999999999,3.6947368421052627,570,3.75,1.347,1.25724,639.010009765625,5,AL,Slade Cecconi,677944,27500,27500
PIT,Pirates,7,7,11,53,0,1,,109,463,103,47,43,10,94,36,,4,3.59299,1.27556,7.79942,2.97955,2.61765,0.788705,0.203661,0.0778032,0.1258581280708313,,0.243108,0.292359,0.734797,3.6512,487.8,4.475229357798165,487,4.467889908256881,1.33956,1.49958,747.8699951171875,27,NL,Carmen Mlodzinski,669387,27572,27572
WSN,Nationals,7,9,26,26,0,0,,150,630,158,84,78,26,114,30,,6,4.68445,1.25569,6.85101,1.81522,3.77419,1.581,0.181395,0.048062,0.13333333656191826,,0.266447,0.290948,0.689433,4.61855,499.40000000000003,3.3293333333333335,532,3.546666666666667,1.3337,1.03175,713.02001953125,24,NL,Zack Littell,641793,15823,15823
DET,Tigers,5,4,0,68,5,12,,68,282,59,27,25,5,69,21,,2,3.33849,1.17465,9.18083,2.78207,3.3,0.695518,0.246269,0.0746269,0.1716417893767357,,0.227642,0.291429,0.724638,3.11968,430.30000000000007,6.327941176470589,417,6.132352941176471,1.33051,1.21275,500.45001220703125,6,AL,Will Vest,676684,19769,19769
SFG,Giants,7,7,26,26,0,0,,126,521,121,59,55,16,99,39,,1,3.91753,1.27148,7.1134,2.78351,2.55556,1.13402,0.190608,0.0745856,0.11602209508419037,,0.251497,0.287402,0.732218,4.15461,499.0000000000001,3.9603174603174613,500,3.9682539682539684,1.32566,1.88333,332.0199890136719,30,NL,Tyler Mahle,641816,16358,16358
CHW,White Sox,7,10,26,26,0,0,,140,609,132,78,72,21,137,62,,6,4.65643,1.39046,8.80356,4.00162,2.2,1.38238,0.22449,0.102041,0.12244896590709686,,0.244259,0.289086,0.708391,4.63069,504.50000000000006,3.603571428571429,497,3.55,1.31849,0.837025,999,4,AL,Sean Burke,680732,29878,29878
