Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Robbie Ray","SFG",9.74795,10.5371,13.4321,4.31984,28.598,28.598,0,0,,169.923,719.404,149.113,87.68,81.56,27.2313,65.4628,0.485737,4.59223,173.855,9.20826,3.46725,2.65578,1.44231,0.241666,0.090996,0.15066953003406525,0.229635,1.26279,0.271899,0.719153,,,4.40902,2.25072,1.78658,168.5,,,,,,,676.5000000000001,3.979411764705883,637,3.7470588235294118,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Ryne Nelson","ARI",9.43821,10.5618,8.9515,4.30793,31.935,27.259,0,0.6469,,158.004,665.202,150.348,80.65,75.63,22.7803,44.4594,1.15484,4.35654,133.212,7.58785,2.53243,2.99627,1.29758,0.200258,0.0668359,0.13342250138521194,0.243918,1.23293,0.277084,0.700717,,,4.25009,2.24861,1.68359,256.82000732421875,,,,,,,622.3000000000001,3.9386075949367094,617,3.9050632911392404,,,,,,,,,,,,,,,,,,,"Ryne Nelson","26253",669194
"Landen Roupp","SFG",7.1195,8.76595,4.89189,3.95656,27.593,22.578,0,0.656,,121.31,518.975,113.344,57.24,53.33,10.9583,48.9681,0.901565,3.54361,113.454,8.41714,3.63295,2.31689,0.812994,0.218611,0.0943553,0.12425564229488373,0.242987,1.338,0.299329,0.71492,,,3.7376,2.23258,1.80028,690.9600219726562,,,,,,,537.3000000000002,4.440495867768597,533,4.404958677685951,,,,,,,,,,,,,,,,,,,"Landen Roupp","30076",694738
"Matthew Liberatore","STL",8.02733,10.7911,10.9464,4.52016,27.516,27.516,0,0,,151.143,643.013,153.293,81.08,75.91,19.8572,41.4016,0.42216,5.52597,120.537,7.17751,2.46531,2.9114,1.18242,0.187456,0.0643869,0.12306923419237137,0.257166,1.28815,0.292821,0.680757,,,4.17953,2.22839,1.30265,480.17999267578125,,,,,,,574.6000000000001,3.805298013245034,596,3.947019867549669,,,,,,,,,,,,,,,,,,,"Matthew Liberatore","22294",669461
"Andrew Abbott","CIN",9.01735,10.6133,13.1714,4.63981,27.778,27.778,0,0,,164.567,699.317,162.953,90.49,84.84,27.4636,48.0988,0.533496,3.24438,146.961,8.03712,2.63047,3.05539,1.50196,0.210149,0.0687797,0.14136902987957,0.25148,1.28247,0.286114,0.698493,,,4.45457,2.20276,1.27698,219.72000122070312,,,,,,,606.1000000000001,3.6733333333333342,615,3.727272727272727,,,,,,,,,,,,,,,,,,,"Andrew Abbott","29911",671096
"Carlos Rodón","NYY",9.2247,7.51199,10.922,4.08015,23.559,23.559,0,0,,139.914,586.878,119.284,67.76,63.43,19.5131,51.0188,0.373756,6.14009,146.263,9.40841,3.28179,2.86685,1.25519,0.249222,0.0869324,0.16228992491960526,0.225184,1.2172,0.274139,0.717161,,,4.08301,2.19245,1.92875,199.94000244140625,,,,,,,601.6,4.297142857142857,561,4.007142857142857,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Zebby Matthews","MIN",6.42969,8.89074,2.88569,4.12855,30.552,21.315,0,0.6406,,122.164,511.12,117.796,60.07,56.04,17.7844,30.3371,1.22025,2.72563,120.22,8.85678,2.23498,3.96281,1.3102,0.235209,0.0593542,0.17585492506623268,0.246405,1.21257,0.294106,0.714594,,,3.8714,2.18785,1.4976,381.1300048828125,,,,,,,519.6000000000001,4.259016393442624,521,4.270491803278689,,,,,,,,,,,,,,,,,,,"Zebby Matthews","31827",805673
"Tyler Glasnow","LAD",9.2015,6.42524,9.76512,4.19026,22.448,22.448,0,0,,129.214,547.052,113.506,64.13,60.16,16.4095,52.203,0.337007,3.04026,139.65,9.72685,3.63604,2.67513,1.14296,0.255277,0.0954261,0.159850612282753,0.230794,1.28244,0.289195,0.711659,,,3.90715,2.15098,1.63847,117.62000274658203,,,,,,,576.4,4.468217054263565,552,4.27906976744186,,,,,,,,,,,,,,,,,,,"Tyler Glasnow","14374",607192
"Cam Schlittler","NYY",8.72265,7.44746,9.53494,4.04984,23.503,23.503,0,0,,131.694,556.297,115.678,63.19,59.26,16.7231,49.1763,0.360765,5.7149,132.408,9.04881,3.36072,2.69252,1.14286,0.238017,0.0883995,0.14961782842874527,0.230708,1.2518,0.280903,0.71877,,,4.02551,2.14103,1.93443,121.36000061035156,,,,,,,565.1000000000001,4.281060606060607,538,4.075757575757576,,,,,,,,,,,,,,,,,,,"Cam Schlittler","32095",693645
"Trevor Rogers","BAL",9.31876,8.44159,11.2283,4.21997,25.355,25.355,0,0,,147.008,614.441,136.463,73.63,68.93,22.2933,42.0081,0.617936,3.95021,134.037,8.2059,2.57178,3.19074,1.36482,0.218145,0.068368,0.14977678656578064,0.240048,1.21402,0.277008,0.711943,,,4.22088,2.14015,1.75745,148.9499969482422,,,,,,,593.5999999999999,4.038095238095237,579,3.938775510204082,,,,,,,,,,,,,,,,,,,"Trevor Rogers","22286",669432
"Brandon Pfaadt","ARI",9.32727,10.4029,12.9664,4.63999,28.103,28.103,0,0,,164.386,700.556,170.4,90.48,84.75,24.2274,41.0629,0.766097,7.13398,133.481,7.308,2.24816,3.25066,1.32643,0.190536,0.0586147,0.13192161917686462,0.261205,1.28638,0.295506,0.681423,,,4.30667,2.13381,1.21556,626.1199951171875,,,,,,,598.4000000000001,3.6487804878048786,630,3.841463414634146,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Sandy Alcantara","MIA",9.22051,11.3093,14.9211,4.57008,28.352,28.352,0,0,,176.905,754.648,175.955,96.41,89.83,23.2512,54.9334,0.512578,8.13679,135.761,6.90683,2.79473,2.47138,1.1829,0.1799,0.0727935,0.10710688680410385,0.254426,1.30516,0.286733,0.678032,,,4.37848,2.10343,1.42454,145.35000610351562,,,,,,,652.3000000000001,3.685310734463277,669,3.7796610169491527,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Trey Yesavage","TOR",7.42867,6.97965,4.34687,3.73856,25.89,20.369,0,0.6481,,112.134,465.012,89.9229,49.72,46.58,15.2358,41.2637,0.759943,4.62294,128.131,10.284,3.31187,3.10518,1.22284,0.275544,0.0887369,0.18680713325738907,0.214549,1.16991,0.270843,0.741573,,,3.84378,2.02523,1.94026,177.80999755859375,,,,,,,532.3000000000002,4.752678571428573,487,4.348214285714286,,,,,,,,,,,,,,,,,,,"Trey Yesavage","35456",702056
"Dustin May","STL",7.88521,10.3668,8.12078,4.43475,28.721,23.993,0,0.6663,,142.547,614.369,135.573,75.06,70.24,14.8169,53.2908,1.10195,10.7519,123.171,7.77668,3.36462,2.31131,0.935498,0.200484,0.0867406,0.11374381184577942,0.246351,1.32493,0.292858,0.67692,,,4.10608,2.02166,1.34691,461.4800109863281,,,,,,,578.1,4.042657342657343,578,4.041958041958042,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Braxton Garrett","MIA",6.06595,8.456,4.46473,4.11578,26.643,20.301,0,0.6387,,115.633,485.333,114.52,56.88,52.88,14.4302,27.8331,1.0203,5.18344,104.51,8.13426,2.16632,3.75488,1.12314,0.215337,0.0573485,0.15798800066113472,0.253185,1.23108,0.30023,0.699735,,,3.80642,2.02103,1.45403,549.1300048828125,,,,,,,502.20000000000005,4.3293103448275865,513,4.422413793103448,,,,,,,,,,,,,,,,,,,"Braxton Garrett","21844",666129
"Grant Holmes","ATL",6.93494,8.43458,4.35982,4.25053,30.784,21.962,0,0.6465,,130.579,558.577,122.312,65.99,61.67,17.1795,47.8007,1.50759,5.83055,139.722,9.63017,3.29461,2.92301,1.18407,0.250139,0.0855759,0.16456353664398193,0.242228,1.30276,0.302066,0.712869,,,3.93758,2.00722,1.46152,398.9200134277344,,,,,,,565.1000000000001,4.3137404580152685,556,4.244274809160306,,,,,,,,,,,,,,,,,,,"Grant Holmes","16944",656550
"Jack Leiter","TEX",9.52964,10.584,11.9802,4.41995,29.3,29.3,0,0,,163.244,696.307,145.122,85.43,80.17,23.8146,65.1478,0.474187,7.41443,156.073,8.60464,3.59174,2.39568,1.31295,0.224144,0.0935618,0.13058199733495712,0.232662,1.28807,0.273302,0.705591,,,4.45298,2.00609,1.65011,231.22000122070312,,,,,,,630,3.8650306748466257,599,3.6748466257668713,,,,,,,,,,,,,,,,,,,"Jack Leiter","30146",683004
"Noah Cameron","KCR",8.59516,9.14316,11.4443,4.44992,25.292,25.292,0,0,,147.279,626.657,145.237,78.09,72.82,21.7691,44.7807,0.487805,4.15835,127.244,7.77572,2.73648,2.8415,1.33028,0.203053,0.0714597,0.13159317523241043,0.251398,1.29019,0.288003,0.701561,,,4.32557,1.99819,1.35375,282.8399963378906,,,,,,,547.1999999999999,3.722448979591836,556,3.7823129251700682,,,,,,,,,,,,,,,,,,,"Noah Cameron","30184",702070
"Aaron Nola","PHI",9.99523,9.48472,13.2988,4.47989,27.321,27.321,0,0,,164.475,691.776,154.919,87.65,81.87,28.2606,47.5752,0.430944,6.16379,152.113,8.32357,2.60329,3.19732,1.54641,0.219888,0.0687726,0.1511155292391777,0.242806,1.23116,0.276751,0.704872,,,4.49934,1.99549,1.41319,208.75,,,,,,,608.2000000000002,3.7085365853658545,598,3.6463414634146343,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Clay Holmes","NYM",10.7847,9.62739,9.65878,4.0169,28.659,26.937,0,0,,150.452,642.756,143.743,72.06,67.15,14.858,55.4415,0.551733,8.57457,118.62,7.09581,3.3165,2.13955,0.888799,0.184549,0.0862559,0.09829278290271759,0.248373,1.32391,0.289459,0.712648,,,4.11859,1.98942,2.13345,348.3699951171875,,,,,,,597.1,3.980666666666667,601,4.006666666666667,,,,,,,,,,,,,,,,,,,"Clay Holmes","13649",605280
"Ryan Pepiot","TBR",9.47646,11.0963,12.5011,4.36999,29.731,29.731,0,0,,167.87,710.907,147.489,87.24,81.51,27.2419,64.163,0.458228,6.33593,161.166,8.6406,3.43997,2.51183,1.46052,0.226705,0.0902551,0.13645004481077194,0.230305,1.26081,0.266034,0.717017,,,4.58453,1.98071,1.76191,124.62000274658203,,,,,,,640.9000000000001,3.814880952380953,601,3.5773809523809526,,,,,,,,,,,,,,,,,,,"Ryan Pepiot","26221",686752
"Cade Cavalli","WSN",6.97485,9.7237,9.98588,4.29992,24.107,24.107,0,0,,135.463,580.425,133.39,69.29,64.72,14.6675,45.711,0.453181,7.47871,107.468,7.14004,3.03698,2.35103,0.974488,0.185154,0.0787543,0.10639956593513489,0.253,1.32214,0.293071,0.692523,,,4.13401,1.97546,1.50799,314.0799865722656,,,,,,,523.7,3.8792592592592596,535,3.962962962962963,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"Parker Messick","CLE",7.41013,8.70509,7.76964,4.10489,22.041,21.68,0,0,,116.729,493.355,110.799,56.95,53.24,15.033,35.0613,0.380592,5.5366,109.002,8.40424,2.70329,3.1089,1.15907,0.22094,0.0710672,0.1498732566833496,0.244721,1.24956,0.291328,0.712342,,,3.98513,1.97215,1.594,303.1700134277344,,,,,,,487.70000000000016,4.1683760683760696,485,4.145299145299146,,,,,,,,,,,,,,,,,,,"Parker Messick","31986",800048
"Shane Smith","CHW",8.55393,10.7814,11.6241,4.39979,28.004,28.004,0,0,,157.119,670.989,147.371,82.18,76.81,21.5296,55.4482,0.496199,9.12488,144.561,8.28066,3.17615,2.60714,1.23324,0.215445,0.0826366,0.13280823826789856,0.243019,1.29086,0.285791,0.698637,,,4.30929,1.96917,1.57641,246.27000427246094,,,,,,,607,3.8662420382165603,597,3.8025477707006368,,,,,,,,,,,,,,,,,,,"Shane Smith","31687",681343
"Chris Bassitt","BAL",10.6761,11.0156,10.9342,4.55223,31.349,28.362,0,0.6611,,165.499,715.278,163.473,89.41,83.71,21.8334,56.4208,0.846963,14.1374,144.891,7.87934,3.06822,2.56805,1.18732,0.202567,0.0788796,0.12368695437908173,0.253557,1.32867,0.296321,0.689198,,,4.3782,1.96085,1.34001,364.4100036621094,,,,,,,610.6000000000001,3.7006060606060616,623,3.775757575757576,,,,,,,,,,,,,,,,,,,"Chris Bassitt","12304",605135
"Reid Detmers","LAA",6.76824,9.89749,5.6264,4.40642,30.383,23.048,0,0.6185,,135.13,577.23,124.498,70.85,66.16,20.4329,48.7171,1.36669,6.6378,149.364,9.94801,3.24468,3.06594,1.36089,0.25876,0.0843981,0.17436151206493378,0.238558,1.28184,0.295572,0.707875,,,4.11912,1.94857,1.22815,332.9800109863281,,,,,,,564.6,4.182222222222222,549,4.066666666666666,,,,,,,,,,,,,,,,,,,"Reid Detmers","27468",672282
"Michael McGreevy","STL",7.78101,9.95753,7.71971,4.30699,27.852,23.491,0,0.6663,,137.393,581.439,143.842,70.2,65.75,16.4888,34.0239,0.83136,2.95095,94.3912,6.18314,2.22876,2.77426,1.08011,0.162341,0.0585168,0.10382386296987534,0.26419,1.29458,0.293723,0.6956,,,4.12861,1.94124,1.47544,716.1199951171875,,,,,,,523.6000000000003,3.82189781021898,558,4.072992700729927,,,,,,,,,,,,,,,,,,,"Michael McGreevy","29869",700241
"Shane McClanahan","TBR",6.58771,6.66568,8.42667,4.01962,18.767,18.767,0,0,,110.003,459.377,102.463,52.9,49.13,15.5057,31.7584,0.409607,2.58005,113.355,9.27426,2.59835,3.56929,1.26861,0.246758,0.0691337,0.17762479186058044,0.241066,1.22016,0.293597,0.72277,,,3.84311,1.93147,1.56,192.0800018310547,,,,,,,473.00000000000006,4.300000000000001,463,4.209090909090909,,,,,,,,,,,,,,,,,,,"Shane McClanahan","21483",663556
"Foster Griffin","WSN",6.25034,9.80722,5.98278,4.27883,27.781,21.845,0,0.6452,,128.243,547.762,121.691,65.37,60.97,16.0916,44.9148,1.037,6.09389,120.619,8.46494,3.15209,2.6855,1.1293,0.220203,0.0819969,0.1382059007883072,0.244973,1.29914,0.293297,0.702648,,,4.07849,1.92109,1.40647,999,,,,,,,526.2,4.1109375,525,4.1015625,,,,,,,,,,,,,,,,,,,"Foster Griffin","16432",656492
"Grayson Rodriguez","LAA",6.10179,6.74911,7.66092,4.02042,18.515,18.515,0,0,,104.698,439.798,95.4021,50.05,46.77,13.972,33.0864,0.312195,4.00649,108.321,9.31144,2.84415,3.27389,1.20105,0.246297,0.0752308,0.17106639593839645,0.236903,1.22723,0.290395,0.720097,,,3.86364,1.88927,1.55064,317.8800048828125,,,,,,,462.79999999999995,4.407619047619047,448,4.266666666666667,,,,,,,,,,,,,,,,,,,"Grayson Rodriguez","24492",680570
"Joey Cantillo","CLE",5.12141,8.77714,1.15001,4.25793,39.721,19.495,0,0.6772,,127.562,548.528,116.531,64.7,60.35,16.201,53.4425,1.83308,4.14049,135.727,9.57606,3.77058,2.53968,1.14304,0.247438,0.0974291,0.15000928938388824,0.23736,1.33248,0.295944,0.714725,,,4.01242,1.87913,1.2409,272.6499938964844,,,,,,,551.2,4.30625,537,4.1953125,,,,,,,,,,,,,,,,,,,"Joey Cantillo","23335",676282
"Ryan Weathers","NYY",7.16583,7.65527,2.83036,4.05326,30.909,21.235,0,0.691,,122.679,516.127,112.395,59.17,55.25,16.4783,38.5176,1.48306,5.64771,119.252,8.74862,2.82573,3.09605,1.20889,0.231052,0.0746281,0.1564243659377098,0.238143,1.23014,0.285269,0.717619,,,4.01719,1.87502,1.66401,230.77000427246094,,,,,,,529.2,4.302439024390244,514,4.178861788617886,,,,,,,,,,,,,,,,,,,"Ryan Weathers","23796",677960
"Shota Imanaga","CHC",9.85166,8.45262,12.3539,4.14013,25.517,25.517,0,0,,154.408,631.745,136.721,76.23,71.03,29.4452,32.7893,0.386912,5.1131,135.055,7.87198,1.9112,4.11887,1.71628,0.213781,0.0519028,0.16187824308872223,0.230231,1.09781,0.249861,0.727122,,,4.60128,1.87331,1.99751,161.0399932861328,,,,,,,582.7,3.783766233766234,549,3.564935064935065,,,,,,,,,,,,,,,,,,,"Shota Imanaga","33829",684007
"Nick Lodolo","CIN",8.25305,10.2994,11.7572,4.71,26.709,26.709,0,0,,152.656,652.157,146.266,85.71,79.89,27.3408,39.659,0.498766,18.0489,163.914,9.66371,2.33814,4.13308,1.61191,0.251341,0.0608121,0.19052882120013237,0.246053,1.21793,0.294957,0.678743,,,4.45003,1.87241,0.93457,121.75,,,,,,,574.5,3.7549019607843137,568,3.712418300653595,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Tatsuya Imai","HOU",8.87601,9.15966,11.5593,4.33991,25.697,25.697,0,0,,149.623,641.432,131.864,77.14,72.15,20.8532,63.2221,0.443476,8.96267,151.987,9.14223,3.80288,2.40402,1.25434,0.23695,0.0985641,0.13838639110326767,0.231647,1.30385,0.280044,0.710983,,,4.36269,1.87014,1.64177,999,,,,,,,596.5,3.9766666666666666,565,3.7666666666666666,,,,,,,,,,,,,,,,,,,"Tatsuya Imai","sa3062955",837227
"Quinn Priester","MIL",7.52553,7.45863,9.31513,4.11029,21.414,21.414,0,0,,123.495,521.39,120.349,60.24,56.4,13.9816,37.3688,0.341662,4.59036,99.2755,7.23494,2.72334,2.65664,1.01894,0.190405,0.0716714,0.11873399466276169,0.251024,1.27712,0.290483,0.705626,,,4.01847,1.84825,1.66788,518.6400146484375,,,,,,,498,4.048780487804878,505,4.105691056910569,,,,,,,,,,,,,,,,,,,"Quinn Priester","25977",682990
"Casey Mize","DET",8.5643,9.53108,10.439,4.29015,26.503,26.503,0,0,,145.799,613.299,139.713,74.92,69.5,21.4063,40.5472,0.477984,5.36103,118.887,7.33873,2.50293,2.93205,1.32138,0.193848,0.0661133,0.1277344524860382,0.246237,1.23636,0.277001,0.700906,,,4.35759,1.83554,1.59253,280.04998779296875,,,,,,,558.1000000000001,3.8226027397260283,557,3.815068493150685,,,,,,,,,,,,,,,,,,,"Casey Mize","20492",663554
"Joe Musgrove","SDP",7.49726,7.13368,9.22236,4.16977,20.867,20.867,0,0,,121.021,507.84,112.483,59.91,56.07,17.4631,32.5649,0.477058,7.32997,111.7,8.3068,2.42176,3.43006,1.29869,0.219951,0.0641244,0.15582626312971115,0.240377,1.19853,0.280475,0.705956,,,4.15402,1.82662,1.54005,302.9100036621094,,,,,,,499.1000000000001,4.124793388429753,488,4.033057851239669,,,,,,,,,,,,,,,,,,,"Joe Musgrove","12970",605397
"Max Meyer","MIA",7.02983,9.18984,6.0785,4.10961,26.956,22.291,0,0.6387,,125.99,531.095,119.652,61.79,57.53,16.3999,40.0734,0.900857,3.59623,114.431,8.17431,2.86261,2.85554,1.17152,0.215463,0.0754543,0.14000842720270157,0.245478,1.26776,0.289551,0.716083,,,4.05065,1.82543,1.59818,306.8299865722656,,,,,,,523.6000000000001,4.155555555555557,522,4.142857142857143,,,,,,,,,,,,,,,,,,,"Max Meyer","27474",676974
"Will Warren","NYY",7.32073,7.66004,2.77345,4.03199,34.281,21.103,0,0.691,,123.17,521.302,110.803,58.98,55.18,15.5089,44.772,1.28337,4.83211,121.523,8.87964,3.27148,2.71426,1.13323,0.233114,0.0858851,0.14722909033298492,0.234902,1.26309,0.284743,0.721598,,,4.00696,1.82235,1.63529,307.30999755859375,,,,,,,522.8000000000001,4.250406504065041,505,4.105691056910569,,,,,,,,,,,,,,,,,,,"Will Warren","30182",701542
"Shane Baz","BAL",9.62175,9.36501,11.6463,4.37982,27.466,27.466,0,0,,155.616,658.973,136.847,80.69,75.73,25.2819,57.3545,0.412167,8.12309,147.673,8.54064,3.31708,2.57475,1.46217,0.224096,0.0870362,0.13706010580062866,0.230578,1.24795,0.26529,0.714777,,,4.61154,1.81839,1.61452,191.19000244140625,,,,,,,591.7,3.7929487179487182,556,3.5641025641025643,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Adrian Houser","SFG",7.89984,9.33589,10.5963,4.45975,24.885,24.885,0,0,,140.981,611.418,147.946,75.18,69.86,14.9939,50.1694,0.42353,4.65245,99.6908,6.3641,3.20273,1.98709,0.957186,0.163049,0.0820541,0.08099441230297089,0.265804,1.40526,0.300856,0.694064,,,4.27007,1.79158,1.27996,744.530029296875,,,,,,,509.1000000000001,3.610638297872341,545,3.8652482269503547,,,,,,,,,,,,,,,,,,,"Adrian Houser","12718",605288
"Tyler Mahle","SFG",7.60893,8.26934,9.59436,4.19029,22.901,22.901,0,0,,129.664,545.478,120.942,64.65,60.37,18.3222,41.3758,0.418946,1.98739,104.932,7.28332,2.8719,2.53606,1.27175,0.192366,0.0758524,0.11651387065649033,0.240866,1.25184,0.270865,0.714643,,,4.35687,1.77834,1.59945,332.0199890136719,,,,,,,507,3.9,497,3.8230769230769233,,,,,,,,,,,,,,,,,,,"Tyler Mahle","16358",641816
"Kodai Senga","NYM",7.83916,8.40961,5.05184,4.2305,29.512,22.253,0,0.7173,,129.857,558.784,113.011,65.28,61.04,16.0354,62.0661,1.02082,4.48359,132.832,9.20622,4.30161,2.14018,1.11137,0.237717,0.111074,0.12664368748664856,0.229589,1.34823,0.282427,0.71938,,,4.23207,1.76665,1.51131,233.1699981689453,,,,,,,543.4000000000001,4.180000000000001,514,3.953846153846154,,,,,,,,,,,,,,,,,,,"Kodai Senga","31838",673540
"Gerrit Cole","NYY",7.39869,5.83889,8.88183,4.04982,18.432,18.432,0,0,,111.516,462.049,97.7179,53.46,50.18,17.2525,32.5183,0.349652,3.67563,109.299,8.82105,2.62442,3.36114,1.39238,0.236552,0.0703786,0.1661737635731697,0.229463,1.16787,0.268842,0.72374,,,4.15981,1.75591,1.68943,238.72000122070312,,,,,,,471.90000000000015,4.213392857142859,446,3.982142857142857,,,,,,,,,,,,,,,,,,,"Gerrit Cole","13125",543037
"Hunter Greene","CIN",4.3631,3.73582,4.9592,3.57947,11.464,11.464,0,0,,66.7808,272.513,53.6259,28.31,26.56,8.77394,19.1505,0.177792,2.67415,84.3241,11.3643,2.5809,4.40324,1.18246,0.309431,0.0702735,0.239157535135746,0.213914,1.08978,0.28461,0.735068,,,3.29816,1.74223,1.41049,336.5799865722656,,,,,,,346.69999999999993,5.174626865671641,320,4.776119402985074,,,,,,,,,,,,,,,,,,,"Hunter Greene","22182",668881
"Eduardo Rodriguez","ARI",7.57676,9.64671,7.78436,4.74521,26.901,23.665,0,0.6469,,132.5,575.605,135.332,74.65,69.86,18.0721,48.9897,0.940105,3.86326,116.862,7.9378,3.3276,2.38544,1.22754,0.203025,0.0851099,0.11791488528251648,0.258884,1.39111,0.302358,0.689669,,,4.34096,1.72852,0.692831,738.0800170898438,,,,,,,483.4000000000002,3.662121212121214,505,3.8257575757575757,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"Jameson Taillon","CHC",8.98232,8.54454,11.2908,4.36007,24.965,24.965,0,0,,145.649,607.065,137.827,75.41,70.56,24.0217,37.4127,0.376383,2.75906,112.05,6.92384,2.31182,2.99497,1.48436,0.184577,0.0616288,0.12294790148735046,0.243127,1.20317,0.264159,0.704966,,,4.56801,1.72628,1.5926,472.1300048828125,,,,,,,530.4000000000001,3.632876712328768,522,3.5753424657534247,,,,,,,,,,,,,,,,,,,"Jameson Taillon","11674",592791
"Bryce Miller","SEA",8.73059,8.4843,10.6568,4.32982,24.795,24.795,0,0,,141.491,591.506,128.51,72.53,68.07,22.6543,43.0752,0.474826,3.69706,117.743,7.48943,2.73994,2.73343,1.441,0.199056,0.072823,0.12623333930969238,0.235914,1.2127,0.261802,0.708199,,,4.54397,1.69412,1.48056,310.2099914550781,,,,,,,520.1000000000001,3.6886524822695046,501,3.5531914893617023,,,,,,,,,,,,,,,,,,,"Bryce Miller","29837",682243
"Michael Wacha","KCR",8.94684,10.4847,13.2486,4.85001,27.517,27.517,0,0,,163.41,703.694,168.22,93.95,88.06,25.4666,50.6006,0.507097,5.13934,115.043,6.33613,2.78689,2.27355,1.4026,0.163484,0.0719071,0.09157731384038925,0.259617,1.33909,0.281318,0.681729,,,4.7764,1.69044,0.766988,613.02001953125,,,,,,,523.9000000000001,3.2141104294478535,552,3.3865030674846626,,,,,,,,,,,,,,,,,,,"Michael Wacha","14078",608379
"Justin Steele","CHC",5.49192,4.32367,4.83948,3.62074,13.417,12.968,0,0,,72.7309,299.732,64.4185,31.54,29.26,7.90358,19.7756,0.224863,2.75906,69.6392,8.61742,2.4471,3.52148,0.978019,0.232338,0.0659775,0.16636082530021667,0.232392,1.15761,0.283064,0.720016,,,3.56235,1.67213,1.37185,592.0499877929688,,,,,,,346.4000000000001,4.745205479452056,332,4.5479452054794525,,,,,,,,,,,,,,,,,,,"Justin Steele","17312",657006
"Yusei Kikuchi","LAA",8.57034,11.6505,12.8265,4.75003,29.094,29.094,0,0,,166.243,716.066,166.288,94.23,87.74,28.1114,58.107,0.715496,4.29661,154.09,8.34205,3.14577,2.65183,1.52189,0.215189,0.0811475,0.13404186069965363,0.254395,1.3498,0.293082,0.703447,,,4.60575,1.65018,0.947085,497.8399963378906,,,,,,,574.4000000000001,3.4602409638554223,588,3.5421686746987953,,,,,,,,,,,,,,,,,,,"Yusei Kikuchi","20633",579328
"Brayan Bello","BOS",9.28984,9.53793,11.9788,4.36022,26.913,26.913,0,0,,155.882,672.676,154.932,81.55,75.52,18.1519,57.2792,0.401295,8.36504,117.474,6.78247,3.30707,2.0509,1.04802,0.174637,0.0851513,0.0894852876663208,0.255228,1.36136,0.290153,0.699476,,,4.40507,1.63717,1.51405,438.3599853515625,,,,,,,569.0000000000001,3.6474358974358982,585,3.75,,,,,,,,,,,,,,,,,,,"Brayan Bello","23920",678394
"Mason Miller","SDP",2.84547,1.42731,0,2.42189,59.572,0.071,34,1.9856,,64.3259,255.103,39.08,18.56,17.31,5.252,24.5412,1.65123,1.92046,98.896,13.8368,3.43362,4.02979,0.73482,0.387671,0.0962011,0.2914695739746094,0.170923,0.989045,0.271725,0.800826,,,2.35581,1.62646,1.50034,28.479999542236328,,,,,,,605.7,9.4640625,550,8.59375,,,,,,,,,,,,,,,,,,,"Mason Miller","31757",695243
