Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
DET,Tigers,9,9,28,28,0,0,,143,606,140,71,65,19,125,41,,6,4.12918,1.26862,7.89841,2.58415,3.05648,1.18755,0.206578,0.067587,0.1389913484454155,,0.250612,0.292257,0.708109,4.09101,569.5,3.9825174825174825,577,4.034965034965035,1.96323,1.68626,14,280.04998779296875,6,AL,Casey Mize,663554,20492,20492
CHW,White Sox,7,4,3,79,5,15,,92,387,71,31,29,8,117,37,,4,2.79869,1.17072,11.4196,3.65149,3.12738,0.752281,0.302264,0.0966509,0.2056128904223442,,0.204336,0.284944,0.788725,3.04606,593.8000000000001,6.454347826086957,552,6,1.94757,2.11316,4,499.1400146484375,4,AL,Grant Taylor,691799,33927,33927
TOR,Blue Jays,8,4,19,30,0,1,,123,508,117,59,54,15,111,33,,5,3.94529,1.22373,8.12031,2.40296,3.37929,1.08164,0.217786,0.0644472,0.15333881229162216,,0.249628,0.297685,0.705786,3.82371,533.5,4.337398373983739,532,4.32520325203252,1.91515,1.53905,11,410.7200012207031,14,AL,Shane Bieber,669456,19427,19427
ATH,Athletics,9,11,29,29,0,0,,172,740,173,94,86,24,142,58,,8,4.50667,1.34509,7.42077,3.06195,2.42355,1.24812,0.191569,0.0790448,0.11252389848232269,,0.256549,0.29326,0.693497,4.45055,613.8,3.5686046511627905,634,3.686046511627907,1.90314,1.48181,14,667.5499877929688,10,AL,Luis Severino,622663,15890,15890
TBR,Rays,5,3,0,68,12,10,,68,275,50,20,19,5,87,22,,3,2.4522,1.049,11.5481,2.8731,4.01937,0.72243,0.31728,0.0789378,0.23834221065044403,,0.198266,0.280275,0.802253,2.70254,510.70000000000005,7.510294117647059,474,6.970588235294118,1.86552,2.25347,0,150.77000427246094,12,AL,Griffin Jax,643377,20253,20253
STL,Cardinals,8,9,28,28,0,0,,148,632,140,71,65,19,133,48,,7,3.98291,1.27609,8.08609,2.92182,2.76748,1.13504,0.209593,0.0757342,0.13385870307683945,,0.242982,0.28547,0.720976,4.09068,598.5,4.043918918918919,594,4.013513513513513,1.86112,2.03496,15,480.17999267578125,28,NL,Matthew Liberatore,669461,22294,22294
MIA,Marlins,8,6,24,34,0,1,,139,593,135,69,64,17,130,47,,6,4.13147,1.31136,8.47126,3.03425,2.79188,1.10888,0.220054,0.0788191,0.1412344127893448,,0.250213,0.300806,0.711211,4.00578,573.5000000000001,4.12589928057554,579,4.16546762589928,1.85451,1.79444,13,306.8299865722656,20,NL,Max Meyer,676974,27474,27474
WSN,Nationals,7,9,26,26,0,0,,137,592,136,70,64,15,117,51,,7,4.19833,1.36815,7.71625,3.33638,2.31276,0.986643,0.197741,0.0855001,0.11224129050970078,,0.254659,0.300975,0.706901,4.10248,535.7000000000002,3.9102189781021908,550,4.014598540145985,1.84734,1.64558,13,314.0799865722656,24,NL,Cade Cavalli,676917,27473,27473
BAL,Orioles,11,8,29,37,0,1,,175,752,172,92,85,24,158,60,,8,4.34791,1.32345,8.14211,3.08492,2.63932,1.24896,0.210447,0.0797351,0.13071169704198837,,0.250875,0.293799,0.704767,4.29925,668.5999999999999,3.820571428571428,679,3.88,1.84684,1.33594,15,364.4100036621094,2,AL,Chris Bassitt,605135,12304,12304
ARI,Diamondbacks,9,7,28,38,0,1,,164,691,159,82,75,21,143,48,,7,4.11877,1.25433,7.8112,2.60768,2.99546,1.17594,0.206469,0.0689274,0.1375415399670601,,0.24929,0.290489,0.704203,4.10061,666.9000000000002,4.066463414634147,672,4.097560975609756,1.84575,2.05498,15,256.82000732421875,15,NL,Ryne Nelson,669194,26253,26253
ARI,Diamondbacks,9,10,29,29,0,0,,170,717,167,90,82,22,149,55,,8,4.35133,1.30782,7.86608,2.90128,2.71124,1.16912,0.207163,0.0764089,0.13075435906648636,,0.255904,0.300514,0.692525,4.18004,662.2,3.895294117647059,673,3.958823529411765,1.84171,1.76485,15,277.54998779296875,15,NL,Merrill Kelly,518876,11156,11156
ATL,Braves,10,5,24,38,0,1,,148,618,131,71,65,19,150,55,,7,3.96106,1.26096,9.13456,3.3727,2.70838,1.12977,0.242525,0.089546,0.1529790312051773,,0.235506,0.290056,0.718987,4.00278,638.9,4.316891891891892,611,4.128378378378378,1.83783,2.0692,13,288.95001220703125,16,NL,Reynaldo López,625643,16400,16400
CIN,Reds,5,4,15,15,0,0,,81,330,61,32,29,11,101,28,,4,3.24266,1.0989,11.214,3.08476,3.63531,1.19569,0.305069,0.0839184,0.2211507260799408,,0.204567,0.268954,0.772677,3.53424,411.4999999999999,5.080246913580246,368,4.54320987654321,1.82219,2.11805,9,336.5799865722656,18,NL,Hunter Greene,668881,22182,22182
CLE,Guardians,5,3,0,70,30,3,,70,285,53,22,20,6,89,22,,3,2.63546,1.06978,11.4883,2.86083,4.01572,0.808758,0.31352,0.0780732,0.23544713109731674,,0.202714,0.282578,0.794459,2.83697,571.4000000000001,8.162857142857144,537,7.671428571428572,1.82101,2.19151,0,39.9900016784668,5,AL,Cade Smith,671922,27867,27867
CIN,Reds,10,11,29,29,0,0,,167,705,157,92,84,29,154,54,,8,4.53088,1.26185,8.28399,2.90498,2.85165,1.54391,0.217965,0.0764348,0.14153026789426804,,0.243639,0.277851,0.696882,4.62991,592.8999999999999,3.550299401197604,580,3.4730538922155687,1.80922,1.72087,14,219.72000122070312,18,NL,Andrew Abbott,671096,29911,29911
NYY,Yankees,9,7,23,23,0,0,,119,508,99,53,49,14,126,53,,6,3.68476,1.2773,9.51067,3.99897,2.37828,1.03695,0.248283,0.104396,0.14388704299926758,,0.221428,0.27714,0.743844,4.00254,525.9999999999999,4.42016806722689,488,4.100840336134453,1.78347,1.94805,13,121.36000061035156,9,AL,Cam Schlittler,693645,32095,32095
TEX,Rangers,9,9,28,28,0,0,,146,621,127,72,66,20,147,62,,7,4.07558,1.2971,9.08936,3.82883,2.37393,1.22149,0.236877,0.0997828,0.13709433376789093,,0.230076,0.278455,0.72487,4.30433,591.2,4.049315068493151,557,3.815068493150685,1.78029,1.69977,14,231.22000122070312,13,AL,Jack Leiter,683004,30146,30146
MIN,Twins,8,6,24,34,0,1,,143,605,132,71,65,19,138,50,,7,4.11475,1.27892,8.73351,3.18234,2.74437,1.21595,0.228804,0.0833724,0.14543186873197556,,0.24093,0.288914,0.715345,4.15224,590.3,4.127972027972028,577,4.034965034965035,1.77712,1.64053,13,505.94000244140625,8,AL,Taj Bradley,671737,22543,22543
MIL,Brewers,8,7,21,21,0,0,,120,514,115,57,52,14,106,39,,6,3.88867,1.27958,7.9657,2.89965,2.74712,1.02514,0.206676,0.0752335,0.13144239783287048,,0.244607,0.289358,0.721054,3.95095,493.79999999999995,4.114999999999999,495,4.125,1.77013,1.81242,12,518.6400146484375,23,NL,Quinn Priester,682990,25977,25977
LAD,Dodgers,5,3,0,66,36,3,,66,268,46,21,19,7,91,25,,3,2.62258,1.06642,12.3897,3.38429,3.66094,0.891336,0.339021,0.092605,0.24641645699739456,,0.18975,0.273426,0.806399,2.93591,572.7,8.677272727272728,529,8.015151515151516,1.7589,2.18843,0,32.650001525878906,22,NL,Edwin Díaz,621242,14710,14710
CLE,Guardians,8,10,28,28,0,0,,152,644,152,79,73,22,128,39,,7,4.29112,1.24936,7.52732,2.287,3.29135,1.32667,0.197919,0.0601332,0.1377861350774765,,0.253361,0.287949,0.69857,4.27155,577,3.7960526315789473,592,3.8947368421052633,1.74239,1.33219,14,639.010009765625,5,AL,Slade Cecconi,677944,27500,27500
BAL,Orioles,10,10,28,28,0,0,,150,641,147,79,72,20,130,50,,7,4.30132,1.31043,7.77488,3.0002,2.59146,1.18807,0.202761,0.0782421,0.12451882660388947,,0.251771,0.292926,0.700444,4.26278,570.8,3.805333333333333,579,3.86,1.74136,1.20788,14,148.9499969482422,2,AL,Trevor Rogers,669432,22286,22286
TBR,Rays,7,5,23,35,0,1,,134,569,130,67,61,17,115,39,,6,4.10942,1.26414,7.68713,2.64313,2.90834,1.16744,0.201669,0.0693414,0.13232718408107758,,0.249045,0.28863,0.707071,4.12891,543.4999999999999,4.055970149253731,548,4.08955223880597,1.73309,1.44202,12,734.9500122070312,12,AL,Steven Matz,571927,13361,13361
SEA,Mariners,10,8,26,26,0,0,,141,588,125,64,58,19,132,42,,6,3.73875,1.18225,8.42646,2.6624,3.16498,1.20911,0.223753,0.0706966,0.1530568152666092,,0.230597,0.271174,0.7328,4.03017,604.7,4.288652482269504,578,4.099290780141844,1.73293,1.79399,14,310.2099914550781,11,AL,Bryce Miller,682243,29837,29837
HOU,Astros,8,7,26,34,0,1,,137,578,123,67,61,19,137,50,,6,4.0493,1.26964,9.00721,3.30043,2.7291,1.21886,0.236396,0.0866206,0.14977563172578812,,0.236394,0.286022,0.720555,4.1361,570.3000000000002,4.162773722627739,548,4,1.72609,1.61972,13,246.66000366210938,21,AL,Mike Burrows,681347,24728,24728
SFG,Giants,10,10,31,31,0,0,,173,736,154,86,79,24,177,70,,8,4.12119,1.297,9.23567,3.66503,2.51995,1.23292,0.240967,0.0956237,0.14534296095371246,,0.233993,0.285211,0.721004,4.2318,704.6,4.072832369942197,673,3.8901734104046244,1.72051,1.94591,16,168.5,30,NL,Robbie Ray,592662,11486,11486
ATL,Braves,10,5,23,39,0,1,,146,629,135,72,66,19,150,57,,7,4.05427,1.31605,9.23973,3.51465,2.62892,1.14624,0.238528,0.0907323,0.14779554307460785,,0.239472,0.294432,0.724269,4.05506,607.7,4.162328767123288,595,4.075342465753424,1.69291,1.81046,13,398.9200134277344,16,NL,Grant Holmes,656550,16944,16944
MIL,Brewers,9,8,26,26,0,0,,141,600,126,68,62,21,138,48,,7,3.99528,1.23693,8.83623,3.0679,2.88022,1.35255,0.229957,0.0798403,0.1501169204711914,,0.230828,0.271207,0.732633,4.28803,568.5000000000001,4.031914893617022,543,3.851063829787234,1.68146,2.0227,14,295.55999755859375,23,NL,Chad Patrick,694477,30113,30113
CHC,Cubs,8,8,24,24,0,0,,129,542,116,62,57,17,121,45,,6,3.95963,1.2508,8.48328,3.12883,2.71132,1.16625,0.223754,0.0825258,0.14122825860977173,,0.236522,0.281677,0.720294,4.11694,532.8999999999999,4.131007751937983,513,3.9767441860465116,1.65611,1.81429,13,182.1300048828125,17,NL,Cade Horton,690990,31872,31872
CLE,Guardians,7,8,24,24,0,0,,128,546,121,64,58,16,117,46,,6,4.10416,1.30839,8.23721,3.25182,2.53311,1.10737,0.214206,0.0845627,0.12964380532503128,,0.245103,0.291621,0.713226,4.1304,513.8000000000001,4.0140625000000005,510,3.984375,1.61574,1.38159,12,303.1700134277344,5,AL,Parker Messick,800048,31986,31986
CHW,White Sox,7,10,28,28,0,0,,148,637,150,82,75,20,115,53,,7,4.59469,1.37757,7.0053,3.25306,2.15345,1.19045,0.180177,0.0836691,0.09650832414627075,,0.25983,0.294609,0.687671,4.52578,509.20000000000005,3.4405405405405407,530,3.581081081081081,1.59632,0.968355,13,999,4,AL,Davis Martin,663436,21448,21448
STL,Cardinals,9,7,26,36,0,1,,163,690,155,85,78,20,141,63,,8,4.31732,1.3431,7.83096,3.49023,2.24368,1.08089,0.204953,0.0913468,0.11360601335763931,,0.250766,0.296241,0.697181,4.26385,630.2,3.8662576687116568,628,3.852760736196319,1.59445,1.415,13,461.4800109863281,28,NL,Dustin May,669160,19716,19716
BOS,Red Sox,5,3,0,62,31,2,,62,255,43,20,19,5,88,28,,3,2.7003,1.13992,12.7224,4.0358,3.15238,0.780719,0.343699,0.109028,0.23467062413692474,,0.191259,0.285912,0.797485,2.92783,531.5,8.57258064516129,491,7.919354838709677,1.58758,2.046,0,64,3,AL,Aroldis Chapman,547973,10233,10233
HOU,Astros,9,9,26,26,0,0,,153,661,133,78,72,19,160,79,,8,4.22814,1.38777,9.41402,4.66852,2.01649,1.1322,0.241385,0.119706,0.12167960405349731,,0.230896,0.286747,0.72187,4.38715,611.7,3.998039215686275,577,3.7712418300653594,1.58472,1.59813,13,999,21,AL,Tatsuya Imai,837227,sa3062955,sa3062955
CHW,White Sox,8,9,21,41,0,1,,151,656,155,80,74,20,124,57,,6,4.39969,1.40008,7.35628,3.37896,2.17708,1.16152,0.188458,0.0865645,0.1018936038017273,,0.261216,0.30092,0.715202,4.4218,531.4000000000001,3.5192052980132456,558,3.6953642384105962,1.57614,1.17791,11,729,4,AL,Anthony Kay,641743,20387,20387
BAL,Orioles,9,7,26,36,0,1,,158,662,164,87,79,24,120,34,,7,4.52917,1.25635,6.84283,1.94777,3.51317,1.36497,0.181439,0.0516453,0.12979331612586975,,0.264472,0.294116,0.676903,4.3613,568.6,3.59873417721519,599,3.7911392405063293,1.57198,0.87998,13,458.0199890136719,2,AL,Zach Eflin,621107,13774,13774
NYY,Yankees,9,4,21,43,0,1,,132,567,119,62,57,17,131,49,,6,3.88006,1.26833,8.90323,3.31289,2.68745,1.17132,0.230708,0.0858464,0.14486148208379745,,0.232497,0.279765,0.734222,4.09619,559.3000000000002,4.237121212121213,540,4.090909090909091,1.56994,1.49237,12,307.30999755859375,9,AL,Will Warren,701542,30182,30182
CLE,Guardians,8,4,21,54,0,1,,144,616,127,68,62,17,149,61,,7,3.88459,1.30531,9.30289,3.83309,2.42699,1.05512,0.242026,0.0997228,0.14230357855558395,,0.231704,0.288211,0.730723,4.01822,624.3000000000002,4.335416666666668,597,4.145833333333333,1.55696,1.55539,12,272.6499938964844,5,AL,Joey Cantillo,676282,23335,23335
TBR,Rays,8,4,21,47,0,1,,147,627,144,75,68,20,119,41,,7,4.18122,1.26088,7.28367,2.53433,2.874,1.24214,0.190043,0.0661247,0.12391776591539383,,0.249042,0.281842,0.705712,4.28957,565.4,3.8462585034013603,573,3.8979591836734695,1.5558,1.28041,12,744.8499755859375,12,AL,Nick Martinez,607259,12730,12730
PIT,Pirates,6,4,18,24,0,1,,101,430,92,47,43,12,104,35,,5,3.80812,1.25685,9.25586,3.12106,2.96561,1.10895,0.241704,0.0815024,0.1602020114660263,,0.235688,0.290386,0.73289,3.86087,452.6000000000001,4.481188118811882,441,4.366336633663367,1.54922,1.67787,10,703.1099853515625,27,NL,Jared Jones,683003,27863,27863
STL,Cardinals,7,6,23,31,0,1,,133,560,144,72,66,16,92,29,,6,4.44453,1.29889,6.20035,1.97966,3.13203,1.07499,0.16403,0.0523719,0.11165844276547432,,0.273989,0.306595,0.671145,4.09642,496.0000000000001,3.7293233082706774,540,4.06015037593985,1.52202,0.894077,11,716.1199951171875,28,NL,Michael McGreevy,700241,29869,29869
MIN,Twins,8,10,28,28,0,0,,152,636,150,84,77,26,131,37,,7,4.53491,1.22539,7.75263,2.19477,3.53231,1.55378,0.206364,0.0584217,0.1479421965777874,,0.252476,0.283466,0.686236,4.51648,545,3.585526315789474,552,3.6315789473684212,1.51398,1.01769,13,431.739990234375,8,AL,Bailey Ober,641927,21224,21224
CHC,Cubs,9,9,26,26,0,0,,148,609,138,77,70,25,133,35,,6,4.27887,1.17127,8.10056,2.13435,3.79532,1.54247,0.218018,0.0574439,0.16057442128658295,,0.242685,0.274596,0.70007,4.40089,571.9000000000001,3.8641891891891897,558,3.77027027027027,1.51212,1.47317,13,161.0399932861328,17,NL,Shota Imanaga,684007,33829,33829
STL,Cardinals,7,9,24,24,0,0,,135,585,141,72,66,12,99,53,,7,4.39103,1.43793,6.63455,3.5311,1.87889,0.796537,0.169626,0.09028,0.07934612780809402,,0.267793,0.310864,0.688759,4.13556,502.79999999999995,3.724444444444444,537,3.977777777777778,1.49574,1.11229,12,999,28,NL,Andre Pallante,669467,26108,26108
KCR,Royals,8,10,26,26,0,0,,142,602,146,80,73,19,116,46,,7,4.65793,1.35309,7.3663,2.92234,2.52068,1.2332,0.192424,0.0763378,0.11608568578958511,,0.26486,0.304505,0.678415,4.39178,510.4999999999999,3.5950704225352106,536,3.7746478873239435,1.49027,0.997486,12,282.8399963378906,7,AL,Noah Cameron,702070,30184,30184
ATH,Athletics,7,8,23,23,0,0,,120,516,110,63,58,18,125,48,,6,4.34451,1.31521,9.38219,3.6013,2.60522,1.35456,0.243176,0.0933416,0.14983394742012024,,0.238427,0.289064,0.713419,4.35372,468.6,3.9050000000000002,454,3.783333333333333,1.48704,1.2885,11,447.739990234375,10,AL,Jacob Lopez,682052,25098,25098
MIN,Twins,6,3,16,32,0,1,,102,429,96,48,44,14,102,27,,4,3.83599,1.19853,8.98886,2.34947,3.8259,1.23719,0.237353,0.0620384,0.17531458288431168,,0.240178,0.289122,0.728577,3.83857,448.0000000000001,4.392156862745099,443,4.3431372549019605,1.48318,1.36776,9,381.1300048828125,8,AL,Zebby Matthews,805673,31827,31827
MIL,Brewers,5,4,0,72,19,7,,72,299,52,24,22,5,89,33,,4,2.7505,1.18597,11.1135,4.13546,2.68737,0.654697,0.297351,0.110648,0.18670358508825302,,0.199382,0.279845,0.786048,3.13864,526.1000000000001,7.306944444444446,485,6.736111111111111,1.48297,2.18341,0,163.69000244140625,23,NL,Abner Uribe,682842,25327,25327
ATL,Braves,6,4,13,13,0,0,,79,320,70,34,31,9,77,20,,3,3.55185,1.14347,8.7636,2.24665,3.90074,1.03345,0.239641,0.0614348,0.1782066486775875,,0.236988,0.29034,0.724959,3.55533,376.9,4.770886075949367,363,4.594936708860759,1.47061,1.61665,8,741.27001953125,16,NL,Spencer Schwellenbach,680885,31846,31846
NYM,Mets,8,5,23,35,0,1,,133,567,116,64,59,16,132,60,,7,3.99298,1.32146,8.93464,4.03734,2.213,1.06368,0.232933,0.105257,0.12767642736434937,,0.231955,0.284553,0.723948,4.18252,552.8000000000001,4.15639097744361,524,3.9398496240601504,1.45606,1.48284,12,233.1699981689453,25,NL,Kodai Senga,673540,31838,31838
KCR,Royals,9,11,29,29,0,0,,165,700,172,96,88,24,124,50,,7,4.81314,1.34474,6.75023,2.73175,2.47103,1.32995,0.17673,0.0715209,0.10520929843187332,,0.267315,0.298083,0.668476,4.60257,555.5999999999999,3.3672727272727268,590,3.5757575757575757,1.43743,0.870319,13,613.02001953125,7,AL,Michael Wacha,608379,14078,14078
SEA,Mariners,5,3,0,64,28,3,,64,261,44,19,17,5,83,27,,3,2.43704,1.10598,11.617,3.80459,3.05341,0.63892,0.316512,0.103659,0.21285367012023926,,0.189394,0.272625,0.804921,2.88818,525.7,8.2140625,483,7.546875,1.4242,1.99002,0,41.279998779296875,11,AL,Andrés Muñoz,662253,20373,20373
KCR,Royals,9,11,28,28,0,0,,157,676,166,92,84,23,126,51,,7,4.82821,1.37466,7.18911,2.90315,2.47631,1.32151,0.186036,0.0751261,0.11090950667858124,,0.268058,0.303855,0.674644,4.55311,525.3,3.345859872611465,564,3.5923566878980893,1.41134,0.769859,12,508.6300048828125,7,AL,Seth Lugo,607625,12447,12447
CHW,White Sox,7,9,26,26,0,0,,141,614,132,78,71,21,134,63,,7,4.5445,1.38962,8.56984,4.02558,2.12885,1.31905,0.217956,0.102382,0.11557374894618988,,0.24347,0.287109,0.707605,4.63107,499.90000000000015,3.5453900709219868,490,3.475177304964539,1.41066,0.934969,12,999,4,AL,Sean Burke,680732,29878,29878
SFG,Giants,9,9,26,26,0,0,,147,634,152,78,71,16,111,51,,7,4.36214,1.38045,6.8413,3.1142,2.19681,0.975314,0.175694,0.0799768,0.09571688622236252,,0.263002,0.302176,0.69264,4.20382,543.8,3.6993197278911563,575,3.9115646258503403,1.40709,1.14718,13,744.530029296875,30,NL,Adrian Houser,605288,12718,12718
NYY,Yankees,8,4,19,37,0,1,,120,514,106,57,52,16,120,45,,6,3.89002,1.25512,8.94881,3.32986,2.68744,1.22008,0.232795,0.0866234,0.14617204666137695,,0.229696,0.27521,0.735019,4.16192,506.6,4.221666666666667,483,4.025,1.39307,1.40617,11,230.77000427246094,9,AL,Ryan Weathers,677960,23796,23796
SFG,Giants,7,5,23,31,0,1,,124,536,118,61,56,13,118,51,,6,4.02693,1.35269,8.56373,3.65553,2.34268,0.961928,0.220644,0.0941844,0.1264592632651329,,0.245398,0.300014,0.718165,3.98777,519.8999999999999,4.19274193548387,520,4.193548387096774,1.37004,1.35397,12,690.9600219726562,30,NL,Landen Roupp,694738,30076,30076
NYM,Mets,8,3,18,48,0,1,,128,542,112,60,54,18,131,43,,6,3.81666,1.21287,9.17038,3.04566,3.01096,1.25307,0.241622,0.0802472,0.1613742932677269,,0.228173,0.274926,0.736471,4.06112,553.6000000000001,4.325000000000001,525,4.1015625,1.36357,1.40794,11,339.7799987792969,25,NL,Sean Manaea,640455,15873,15873
COL,Rockies,7,12,29,29,0,0,,161,704,187,105,96,27,116,45,,7,5.36995,1.44054,6.50915,2.52553,2.57734,1.51649,0.165312,0.0641406,0.10117115825414658,,0.286488,0.314037,0.654847,4.85785,449.1000000000001,2.7894409937888205,530,3.2919254658385095,1.36266,0.914864,11,999,19,NL,Kyle Freeland,607536,16256,16256
NYM,Mets,5,3,0,64,32,3,,64,262,45,21,19,6,84,27,,3,2.71974,1.11916,11.783,3.78197,3.11557,0.821821,0.319809,0.102649,0.2171604484319687,,0.192778,0.273079,0.796009,3.10808,532.8,8.325,492,7.6875,1.34873,1.8885,0,60.29999923706055,25,NL,Devin Williams,642207,15816,15816
WSN,Nationals,7,10,26,26,0,0,,151,635,162,88,81,24,106,33,,6,4.83461,1.29494,6.33019,1.96733,3.21765,1.45008,0.166729,0.0518171,0.11491207778453827,,0.271963,0.295882,0.662279,4.60558,496.00000000000006,3.28476821192053,538,3.562913907284768,1.3254,0.737541,12,713.02001953125,24,NL,Zack Littell,641793,15823,15823
MIA,Marlins,5,6,18,18,0,0,,94,403,91,47,43,11,87,33,,4,4.10283,1.31946,8.27954,3.17551,2.60731,1.0662,0.21473,0.0823569,0.13237331062555313,,0.248865,0.298048,0.712159,4.03555,386.69999999999993,4.1138297872340415,390,4.148936170212766,1.32004,1.27055,9,999,20,NL,Robby Snelling,702281,sa3020707,sa3020707
CHC,Cubs,5,4,15,15,0,0,,79,327,72,35,32,10,74,21,,3,3.69604,1.18324,8.47927,2.41991,3.50396,1.09253,0.227123,0.0648191,0.1623043566942215,,0.238368,0.286023,0.725062,3.76563,350.40000000000003,4.435443037974684,341,4.3164556962025316,1.30481,1.42536,8,592.0499877929688,17,NL,Justin Steele,657006,17312,17312
CIN,Reds,7,5,21,31,0,1,,119,512,120,65,60,16,96,41,,6,4.51661,1.35057,7.27657,3.12406,2.32921,1.21378,0.188283,0.0808356,0.10744716972112656,,0.257305,0.293791,0.690716,4.45412,426.79999999999995,3.586554621848739,442,3.7142857142857144,1.29302,1.13456,10,566.6699829101562,18,NL,Rhett Lowder,695076,33876,33876
SFG,Giants,8,9,26,26,0,0,,137,574,135,72,66,17,110,45,,6,4.36364,1.31581,7.25678,2.96101,2.45077,1.09603,0.191778,0.0782521,0.11352616548538208,,0.257682,0.298134,0.686492,4.23006,520.7000000000002,3.8007299270073003,531,3.875912408759124,1.28614,1.11846,13,332.0199890136719,30,NL,Tyler Mahle,641816,16358,16358
TBR,Rays,6,3,15,49,0,1,,116,485,105,55,51,16,112,35,,5,3.94981,1.21084,8.70629,2.73884,3.17882,1.28357,0.230604,0.072544,0.15806036442518234,,0.235725,0.279236,0.723419,4.10211,496.60000000000014,4.2810344827586215,480,4.137931034482759,1.26776,1.20398,9,473.95001220703125,12,AL,Ian Seymour,693855,27932,27932
SDP,Padres,5,3,0,68,3,13,,68,282,53,23,21,6,75,23,,3,2.80705,1.12149,9.95778,3.05826,3.25603,0.780004,0.266796,0.0819391,0.18485720455646515,,0.207807,0.270592,0.780711,3.20542,430.6000000000001,6.332352941176472,401,5.897058823529412,1.25113,1.77102,0,732.010009765625,29,NL,Adrian Morejon,670970,20039,20039
TEX,Rangers,6,3,16,38,0,1,,103,440,98,50,46,13,95,34,,5,3.99148,1.28428,8.31326,2.95395,2.81429,1.10279,0.216043,0.0767666,0.13927680253982544,,0.245087,0.291987,0.718847,4.0044,424.50000000000006,4.1213592233009715,423,4.106796116504855,1.24806,1.03087,9,735.489990234375,13,AL,Kumar Rocker,677958,31843,31843
ATH,Athletics,8,11,29,29,0,0,,163,691,165,98,90,27,131,53,,7,4.95647,1.33808,7.23193,2.90408,2.49026,1.5025,0.189483,0.0760895,0.11339326947927475,,0.262232,0.292404,0.666973,4.80401,527.1,3.2337423312883438,546,3.3496932515337425,1.24549,0.553886,12,728.0900268554688,10,AL,Jeffrey Springs,605488,17677,17677
HOU,Astros,5,3,0,68,5,13,,68,281,49,24,22,7,89,29,,3,2.96771,1.14733,11.8239,3.79785,3.1133,0.934165,0.317921,0.102117,0.21580403298139572,,0.198069,0.276917,0.785594,3.2677,448.70000000000005,6.598529411764707,408,6,1.23567,1.63257,0,185.02999877929688,21,AL,Bryan Abreu,650556,16609,16609
MIN,Twins,7,5,23,35,0,1,,127,560,118,66,60,16,127,60,,7,4.25666,1.39327,8.97043,4.21161,2.12993,1.1586,0.226766,0.106466,0.12029935419559479,,0.238764,0.289667,0.722722,4.37501,493.2000000000002,3.8834645669291357,484,3.811023622047244,1.22781,1.1195,12,331,8,AL,Mick Abel,690953,27756,27756
BOS,Red Sox,5,3,0,70,3,14,,70,289,60,28,26,7,78,23,,3,3.3534,1.18328,10.0132,2.92237,3.42639,0.908769,0.269482,0.0786489,0.19083286076784134,,0.228414,0.297646,0.745089,3.33185,424.9,6.069999999999999,408,5.828571428571428,1.22703,1.37951,0,642.760009765625,3,AL,Garrett Whitlock,676477,20191,20191
