Team,ShortName,ProjTeam,ProjAbbName,ProjShortName,ProjLeague,ProjTeamid,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wOBA,wRAA,wRC,wRC+,WAR,FPTS,FPTS_G,SPTS,SPTS_G,woba_sd,truetalent_sd,woba_sd_book,woba_se,total_se,q10,q20,q30,q40,q50,q60,q70,q80,q90,tt_q10,tt_q20,tt_q30,tt_q40,tt_q50,tt_q60,tt_q70,tt_q80,tt_q90,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
TBR,Rays,TBA,TBR,Rays,AL,12,0.1899999976158142,0.7222999930381775,0.7799999713897705,0.11089999973773956,0.08479999750852585,0.016200000420212746,0.0015999999595806003,0.008299999870359898,0.052299998700618744,0.04960000142455101,0.04230000078678131,0,0.249099999666214,0.007000000216066837,0.00570000009611249,0.0027000000700354576,0.006200000178068876,0.0017000000225380063,0.15353731248323285,0.05423077222863609,0.3193589856450614,0.16981132414075453,0.20609803415529657,0.21486916683512908,0.4209672009904256,0.061331854351896226,0.21801955219550093,0.1915100429134947,-0.07697275804847312,0.015190250151713415,15.585674658229967,,0.18778000854654234,0.9883158468572154,0.18778000854654234,0.9883158468572154,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/jandaniel-gonzalez/sa3023546/stats/batting,12,AL,J.D. Gonzalez,806083,sa3023546,sa3023546
MIN,Twins,MIN,MIN,Twins,AL,8,0.17000000178813934,0.652999997138977,0.699999988079071,0.09769999980926514,0.07050000131130219,0.0142000000923872,0.0010000000474974513,0.012000000104308128,0.05009999871253967,0.05040000006556511,0.03180000185966492,0,0.21739999949932098,0.007699999958276749,0.005100000184029341,0.0024999999441206455,0.007400000002235174,0.0019000000320374966,0.14961715197139852,0.04542857485887961,0.3105714331451728,0.14627415792502907,0.1966743145013765,0.22955590001924372,0.42623021452062027,0.0799387480478452,0.19990669503351705,0.1914723537563367,-0.06909953756252031,0.013610856037255635,15.683998275740493,,0.18104000868042924,1.064941216330388,0.18104000868042924,1.064941216330388,,,,,,,,,,,,,,,,,,,,,,,,999,0,3B,/players/darwin-almanzar/sa3068186/stats/batting,8,AL,Darwin Almanzar,829714,sa3068186,sa3068186
BOS,Red Sox,BOS,BOS,Red Sox,AL,3,0.17000000178813934,0.6445000171661377,0.699999988079071,0.0925000011920929,0.06909999996423721,0.010200000368058681,0.0010999999940395355,0.01209999993443489,0.0502999983727932,0.048900000751018524,0.03880000114440918,0,0.2434999942779541,0.009100000374019146,0.005100000184029341,0.0024999999441206455,0.00860000029206276,0.002199999988079071,0.14352210818987218,0.05542857400738468,0.34785714060676337,0.15934292425534582,0.20129032102144173,0.21908455649243921,0.4203748775138809,0.07556244830256703,0.2040609049140662,0.1914580337122921,-0.06910767612220696,0.01360271747756899,12.235985289570394,,0.17696999507024885,1.0409999600517403,0.17696999507024885,1.0409999600517403,,,,,,,,,,,,,,,,,,,,,,,,999,0,3B,/players/louis-andujar/sa3068889/stats/batting,3,AL,Louis Andujar,829943,sa3068889,sa3068889
CLE,Guardians,CLE,CLE,Guardians,AL,5,0.17000000178813934,0.6295999884605408,0.699999988079071,0.08630000054836273,0.0674000009894371,0.010200000368058681,0.0008999999845400453,0.007899999618530273,0.047600001096725464,0.04129999876022339,0.0551999993622303,0,0.23970000445842743,0.007699999958276749,0.005100000184029341,0.0024999999441206455,0.007899999618530273,0.0020000000949949026,0.13707115967295075,0.07885714328897243,0.34242858362927747,0.23028785288072015,0.21387615029078663,0.19393265945230895,0.4078088097430956,0.0568614997793582,0.20253165604592993,0.19136652227071121,-0.06915968513328251,0.013550708466493429,17.553591745400045,,0.1607600089744664,0.9456471016677507,0.1607600089744664,0.9456471016677507,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/steven-cruz/sa3068393/stats/batting,5,AL,Steven Cruz,821161,sa3068393,sa3068393
PHI,Phillies,PHI,PHI,Phillies,NL,26,0.17000000178813934,0.6437000036239624,0.699999988079071,0.09380000084638596,0.07100000232458115,0.011599999852478504,0.0010999999940395355,0.010099999606609344,0.04960000142455101,0.04670000076293945,0.03889999911189079,0,0.2540000081062317,0.009800000116229057,0.005100000184029341,0.0024999999441206455,0.008299999870359898,0.002099999925121665,0.14572005642116195,0.05557142824907692,0.36285716061689444,0.15314959791505775,0.20430107448634402,0.21423023094878335,0.4185313054351274,0.0685101745276214,0.21757213956164032,0.19135653557042842,-0.06916536090886471,0.013545032690911231,15.060031128377837,,0.1724199946038425,1.0142352517073443,0.1724199946038425,1.0142352517073443,,,,,,,,,,,,,,,,,,,,,,,,999,0,1B/OF,/players/jaeden-calderon/sa3021274/stats/batting,26,NL,Jaeden Calderon,808496,sa3021274,sa3021274
SEA,Mariners,SEA,SEA,Mariners,AL,11,0.17000000178813934,0.6406999826431274,0.699999988079071,0.09920000284910202,0.0820000022649765,0.01209999993443489,0.0012000000569969416,0.0038999998942017555,0.0471000000834465,0.040300000458955765,0.04270000010728836,0,0.18019999563694,0.009100000374019146,0.005100000184029341,0.0024999999441206455,0.00860000029206276,0.002199999988079071,0.1548306626135135,0.061000001192092916,0.25742856957961097,0.23695894084991362,0.21645643197161668,0.1957234357402698,0.41217986771188647,0.04089277312675629,0.20641110153160883,0.19130202008581146,-0.06919634388098549,0.013514049718790458,22.85605990239528,,0.15899003448430443,0.9352354871292533,0.15899003448430443,0.9352354871292533,,,,,,,,,,,,,,,,,,,,,,,,999,0,2B/3B,/players/diego-contreras/sa3068240/stats/batting,11,AL,Diego Contreras,832559,sa3068240,sa3068240
PIT,Pirates,PIT,PIT,Pirates,NL,27,0.1899999976158142,0.7085999846458435,0.7799999713897705,0.10339999943971634,0.0820000022649765,0.013700000010430813,0.0012000000569969416,0.006599999964237213,0.05310000106692314,0.045899998396635056,0.0551999993622303,0,0.23909999430179596,0.007799999788403511,0.00570000009611249,0.0027000000700354576,0.010599999688565731,0.00279999990016222,0.14592153779313924,0.07076923254737728,0.30653846547683566,0.23086574938415075,0.21407436258656082,0.1967259459982201,0.4108003085847809,0.050804408205080864,0.2065727730322112,0.19125310848044105,-0.07713547097765351,0.015027537222533017,14.71615944203136,,0.18035000937525178,0.949210587570243,0.18035000937525178,0.949210587570243,,,,,,,,,,,,,,,,,,,,,,,,999,0,3B/SS,/players/hyun-seung-lee/sa3067735/stats/batting,27,NL,Hyun Seung Lee,829748,sa3067735,sa3067735
BOS,Red Sox,BOS,BOS,Red Sox,AL,3,0.17000000178813934,0.6610000133514404,0.699999988079071,0.11159999668598175,0.08959999680519104,0.01489999983459711,0.0015999999595806003,0.005499999970197678,0.047200001776218414,0.04529999941587448,0.024399999529123306,0,0.17440000176429749,0.007000000216066837,0.005100000184029341,0.0024999999441206455,0.006300000008195639,0.0015999999595806003,0.16883508991193663,0.03485714277807547,0.2491428639061598,0.1399082527653872,0.20501791212673653,0.2211800200920513,0.4261979322187878,0.05234493018011466,0.21822294146552998,0.1912348683403213,-0.06923450846253515,0.013475885137240797,12.082255016465844,,0.16967996646417302,0.9981174392905879,0.16967996646417302,0.9981174392905879,,,,,,,,,,,,,,,,,,,,,,,,999,0,SS,/players/dorian-soto/sa3067678/stats/batting,3,AL,Dorian Soto,829039,sa3067678,sa3067678
NYY,Yankees,NYA,NYY,Yankees,AL,9,0.17000000178813934,0.6531000137329102,0.699999988079071,0.09880000352859497,0.07180000096559525,0.014800000004470348,0.0012000000569969416,0.010999999940395355,0.05000000074505806,0.04919999837875366,0.029600000008940697,0.000699999975040555,0.27410000562667847,0.009800000116229057,0.005100000184029341,0.0024999999441206455,0.007699999958276749,0.0019000000320374966,0.1512785200598693,0.042285715018608144,0.3915714432779626,0.10798978256591359,0.1981077994150134,0.22814270061865713,0.42625050003367054,0.07686418055878783,0.23532565431053876,0.19121874458458518,-0.06924367213186625,0.013466721467909698,17.39546900000332,,0.18085000601131462,1.0638235535826464,0.18085000601131462,1.0638235535826464,,,,,,,,,,,,,,,,,,,,,,,,999,0,C/1B,/players/john-cristino/sa3067467/stats/batting,9,AL,John Cristino,701816,sa3067467,sa3067467
NYY,Yankees,NYA,NYY,Yankees,AL,9,0.17000000178813934,0.6531000137329102,0.699999988079071,0.1014999970793724,0.07699999958276749,0.014399999752640724,0.0013000000035390258,0.008799999952316284,0.049300000071525574,0.047200001776218414,0.031599998474121094,0,0.22519999742507935,0.007699999958276749,0.005100000184029341,0.0024999999441206455,0.008100000210106373,0.002099999925121665,0.15541263963421312,0.04514285573180839,0.3217142875145893,0.1403197106369148,0.20186378927438883,0.22186494543114346,0.4237287347055323,0.06645230579693034,0.21852898046366445,0.19121792146946134,-0.06924413993570423,0.013466253664071707,17.394901986798427,,0.17459996467223385,1.027058604915941,0.17459996467223385,1.027058604915941,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/diomedes-hernandez/sa3018504/stats/batting,9,AL,Diomedes Hernandez,800299,sa3018504,sa3018504
SFG,Giants,SFN,SFG,Giants,NL,30,0.1899999976158142,0.7145000100135803,0.7799999713897705,0.10660000145435333,0.08420000225305557,0.013100000098347664,0.0017999999690800905,0.007499999832361937,0.052799999713897705,0.047600001096725464,0.04769999906420708,0,0.22300000488758087,0.009399999864399433,0.00570000009611249,0.0027000000700354576,0.00800000037997961,0.002099999925121665,0.1491952413721131,0.06115384719722138,0.28589745265022126,0.2139013364069372,0.21060079567668444,0.20405878186575216,0.4146595775424366,0.05486354049363906,0.20236879830768667,0.1911809478381026,-0.07718116928810137,0.01498183891208516,18.943600388078924,,0.1818299943814054,0.9569999824372166,0.1818299943814054,0.9569999824372166,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/djean-macares/sa3067126/stats/batting,30,NL,Djean Macares,829079,sa3067126,sa3067126
,,,,,,,0.1899999976158142,0.7279000282287598,0.7799999713897705,0.11230000108480453,0.08449999988079071,0.014800000004470348,0.001500000013038516,0.011500000022351742,0.05510000139474869,0.05400000140070915,0.035100001841783524,0.0015999999595806003,0.2752000093460083,0.00860000029206276,0.00570000009611249,0.0027000000700354576,0.011300000362098217,0.003000000026077032,0.15427942949538065,0.04500000401185124,0.35282053774395494,0.127543607012209,0.20069470874275977,0.22612995416250278,0.42682466290526255,0.07185052466712213,0.22555380798106797,0.1911500172780886,-0.0772007571726883,0.014962251027498222,16.018953820106972,,0.20471998516004528,1.0774736196260135,0.20471998516004528,1.0774736196260135,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/jerffson-pena/sa3018443/stats/batting,-1,,Jerffson Pena,800011,sa3018443,sa3018443
KCR,Royals,KCA,KCR,Royals,AL,7,0.1899999976158142,0.7121000289916992,0.7799999713897705,0.10270000249147415,0.07890000194311142,0.013299999758601189,0.001500000013038516,0.009100000374019146,0.054499998688697815,0.04879999905824661,0.05169999971985817,0,0.29269999265670776,0.007799999788403511,0.00570000009611249,0.0027000000700354576,0.009800000116229057,0.0027000000700354576,0.14422131485781936,0.06628205335410632,0.3752564146062563,0.17663136664473492,0.20867103567806972,0.2055890984905612,0.41426013416863094,0.06136778363274184,0.2249999855880083,0.1911403556435756,-0.07720687574867519,0.014956132451511346,13.196524986402707,,0.18523998640011993,0.9749473090767129,0.18523998640011993,0.9749473090767129,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/jose-paulino/sa3021293/stats/batting,7,AL,Jose Paulino,808685,sa3021293,sa3021293
CIN,Reds,CIN,CIN,Reds,NL,18,0.17000000178813934,0.6248000264167786,0.699999988079071,0.08240000158548355,0.0640999972820282,0.00930000003427267,0.000699999975040555,0.008299999870359898,0.048500001430511475,0.041099999099969864,0.057100001722574234,0,0.25290000438690186,0.010499999858438969,0.005100000184029341,0.0024999999441206455,0.007199999876320362,0.0017999999690800905,0.13188219926629433,0.08157143242140212,0.3612857267053762,0.22578094397823406,0.2150537592915988,0.18886042216397383,0.4039141814555727,0.05697822289767951,0.2009763960526126,0.191100987892527,-0.06931059719605137,0.013399796403724568,11.615367740286283,,0.15705998579505828,0.9238822596648709,0.15705998579505828,0.9238822596648709,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/diego-munoz/sa3067772/stats/batting,18,NL,Diego Munoz,829865,sa3067772,sa3067772
MIL,Brewers,MIL,MIL,Brewers,NL,23,0.17000000178813934,0.6409000158309937,0.699999988079071,0.09220000356435776,0.06849999725818634,0.013700000010430813,0.0013000000035390258,0.008700000122189522,0.04800000041723251,0.04450000077486038,0.044599998742341995,0,0.2750999927520752,0.007000000216066837,0.005100000184029341,0.0024999999441206455,0.007000000216066837,0.0017999999690800905,0.14386019860650315,0.06371428500267923,0.39299999633857174,0.16212286411267293,0.20613532029273712,0.21001715471000607,0.4161524750027432,0.06615695610350292,0.23053561045665213,0.19105193661715805,-0.06933847467541203,0.013371918924363922,17.21647638698075,,0.16740000270074235,0.9847058878820647,0.16740000270074235,0.9847058878820647,,,,,,,,,,,,,,,,,,,,,,,,999,0,1B/3B,/players/gery-holguin/sa3018534/stats/batting,23,NL,Gery Holguin,800368,sa3018534,sa3018534
SDP,Padres,SDN,SDP,Padres,NL,29,0.1899999976158142,0.7039999961853027,0.7799999713897705,0.10019999742507935,0.08070000261068344,0.011500000022351742,0.0010000000474974513,0.007000000216066837,0.05339999869465828,0.04529999941587448,0.05979999899864197,0,0.23549999296665192,0.007799999788403511,0.00570000009611249,0.0027000000700354576,0.009200000204145908,0.0024999999441206455,0.14232954256821514,0.07666666819499095,0.3019230789804365,0.2539278164951367,0.21587546285439746,0.19133523351140996,0.4072106963658074,0.04900569094319482,0.19948629407291318,0.19096702395434764,-0.07731664424696041,0.014846363953226107,20.142345210812362,,0.17524998866720123,0.92236837298052,0.17524998866720123,0.92236837298052,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/alcides-hernandez/sa3022446/stats/batting,29,NL,Alcides Hernandez,815584,sa3022446,sa3022446
,,,,,,,0.17000000178813934,0.6485999822616577,0.699999988079071,0.09449999779462814,0.06759999692440033,0.0142000000923872,0.00139999995008111,0.011300000362098217,0.049400001764297485,0.04859999939799309,0.03610000014305115,0,0.2669000029563904,0.007699999958276749,0.005100000184029341,0.0024999999441206455,0.006800000090152025,0.0017999999690800905,0.14569842796650745,0.051571429654043564,0.38128572500238633,0.13525664946863877,0.1982795718373139,0.22417515014540004,0.42245472198271394,0.0784767221788926,0.22157124382780966,0.19095796225552708,-0.06939188344627663,0.01331851015349932,15.887023153293558,,0.17526000933721664,1.030941220551471,0.17526000933721664,1.030941220551471,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/darius-perry/sa3022668/stats/batting,-1,,Darius Perry,683007,sa3022668,sa3022668
NYM,Mets,NYN,NYM,Mets,NL,25,0.17000000178813934,0.6381000280380249,0.699999988079071,0.0925000011920929,0.0731000006198883,0.010499999858438969,0.0012000000569969416,0.007699999958276749,0.049400001764297485,0.04340000078082085,0.04390000179409981,0,0.2345999926328659,0.010499999858438969,0.005100000184029341,0.0024999999441206455,0.010499999858438969,0.00279999990016222,0.1449616002627424,0.06271428934530342,0.33514285232582863,0.18712703824675955,0.2105791235000947,0.20137908587148134,0.411958209371576,0.05641748560873894,0.2115240551185364,0.19091014545280738,-0.0694190593335677,0.013291334266208233,19.66578516423083,,0.16487998312804847,0.9698822434927287,0.16487998312804847,0.9698822434927287,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/edward-lantigua/sa3024476/stats/batting,25,NL,Edward Lantigua,815928,sa3024476,sa3024476
,,,,,,,0.1899999976158142,0.7163000106811523,0.7799999713897705,0.10589999705553055,0.08290000259876251,0.012199999764561653,0.0013000000035390258,0.009499999694526196,0.05400000140070915,0.04989999905228615,0.04749999940395355,0,0.24199999868869781,0.007799999788403511,0.00570000009611249,0.0027000000700354576,0.008700000122189522,0.002300000051036477,0.1478430761920929,0.060897437366978474,0.31025641995539127,0.1962809903361043,0.20738452872808733,0.20829261299986396,0.4156771417279513,0.06044953680777107,0.20488840557196406,0.19081397926342503,-0.0774135652771998,0.014749442922986735,15.788115184605951,,0.18481996696209527,0.9727366804277907,0.18481996696209527,0.9727366804277907,,,,,,,,,,,,,,,,,,,,,,,,999,0,1B,/players/yosmar-gimenez/sa3021130/stats/batting,-1,,Yosmar Gimenez,807981,sa3021130,sa3021130
CLE,Guardians,CLE,CLE,Guardians,AL,5,0.1899999976158142,0.7160000205039978,0.7799999713897705,0.10429999977350235,0.08030000329017639,0.012500000186264515,0.0012000000569969416,0.010400000028312206,0.05310000106692314,0.05009999871253967,0.04699999839067459,0,0.2484000027179718,0.00860000029206276,0.00570000009611249,0.0027000000700354576,0.007000000216066837,0.0019000000320374966,0.14567038657357131,0.06025641040336451,0.31846155362721784,0.18921094153141943,0.2057120731886339,0.21019553021940834,0.4159076034080422,0.06452514364583703,0.20285157944159274,0.19079932460010937,-0.07742284586744963,0.014740162332736896,17.162870496687265,,0.18370997572783374,0.9668946212267903,0.18370997572783374,0.9668946212267903,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/reiner-herrera/sa3021172/stats/batting,5,AL,Reiner Herrera,808096,sa3021172,sa3021172
,,,,,,,0.17000000178813934,0.6527000069618225,0.699999988079071,0.10019999742507935,0.07540000230073929,0.014100000262260437,0.001500000013038516,0.009200000204145908,0.048700001090765,0.04729999974370003,0.032099999487400055,0,0.22550000250339508,0.007699999958276749,0.005100000184029341,0.0024999999441206455,0.008299999870359898,0.002099999925121665,0.1535161580455448,0.04585714290579971,0.32214286620519617,0.14235032874075806,0.20068806701249284,0.2220009225301491,0.42268898954264195,0.0684847644846043,0.21507916867488827,0.19074639077745154,-0.06951212658917125,0.013198267010604704,15.741685812937027,,0.17362997967284172,1.0213528108618857,0.17362997967284172,1.0213528108618857,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/juan-garcia/sa3015529/stats/batting,-1,,Juan Garcia,691397,sa3015529,sa3015529
,,,,,,,0.1899999976158142,0.7089999914169312,0.7799999713897705,0.10540000349283218,0.0851999968290329,0.014000000432133675,0.00139999995008111,0.004800000227987766,0.052299998700618744,0.04390000179409981,0.05480000004172325,0,0.23669999837875366,0.007799999788403511,0.00570000009611249,0.0027000000700354576,0.00860000029206276,0.002300000051036477,0.14866009135231592,0.07025641288689147,0.30346154751392074,0.23151668955246657,0.21613277395340735,0.19266572652913658,0.40879850048254396,0.04400563517682066,0.21259510729697773,0.19070280345234278,-0.07748397134017938,0.014679036860007138,15.711743847402804,,0.1726400311570614,0.9086317543337279,0.1726400311570614,0.9086317543337279,,,,,,,,,,,,,,,,,,,,,,,,999,0,1B/2B,/players/herlinton-herrera/sa3023981/stats/batting,-1,,Herlinton Herrera,821824,sa3023981,sa3023981
PIT,Pirates,PIT,PIT,Pirates,NL,27,0.17000000178813934,0.6363000273704529,0.699999988079071,0.09650000184774399,0.08060000091791153,0.011300000362098217,0.00139999995008111,0.0031999999191612005,0.04659999907016754,0.03869999945163727,0.04910000041127205,0,0.16740000247955322,0.007000000216066837,0.005100000184029341,0.0024999999441206455,0.009399999864399433,0.002400000113993883,0.15165801932546805,0.07014285892491441,0.23914286475765476,0.2933094365830089,0.21878135671602267,0.1889045984576327,0.40768595517365536,0.03724657913216464,0.19817331551270365,0.19070232936792167,-0.06953716816098626,0.013173225438789687,14.338858036845966,,0.15436998428776852,0.9080587215531353,0.15436998428776852,0.9080587215531353,,,,,,,,,,,,,,,,,,,,,,,,999,0,2B/SS,/players/adbiel-feliz/sa3023897/stats/batting,27,NL,Adbiel Feliz,815925,sa3023897,sa3023897
CIN,Reds,CIN,CIN,Reds,NL,18,0.1899999976158142,0.710099995136261,0.7799999713897705,0.10010000318288803,0.0763000026345253,0.012799999676644802,0.0013000000035390258,0.009800000116229057,0.05420000106096268,0.04879999905824661,0.05290000140666962,0,0.27149999141693115,0.00860000029206276,0.00570000009611249,0.0027000000700354576,0.009399999864399433,0.0024999999441206455,0.14096606656599098,0.06782051711157715,0.34807692484037417,0.19484347358756746,0.20789914514298324,0.204196596896926,0.4120957420399093,0.06323053033093504,0.2078250915946367,0.19062152198968102,-0.07753544573666482,0.014627562463521709,11.286918177166905,,0.18247002785792574,0.9603685797243309,0.18247002785792574,0.9603685797243309,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/wanderly-de-la-cruz/sa3068403/stats/batting,18,NL,Wanderly De La Cruz,829841,sa3068403,sa3068403
MIL,Brewers,MIL,MIL,Brewers,NL,23,0.1899999976158142,0.7080000042915344,0.7799999713897705,0.09880000352859497,0.07479999959468842,0.013000000268220901,0.00139999995008111,0.009499999694526196,0.05400000140070915,0.04859999939799309,0.05270000174641609,0,0.26980000734329224,0.010900000110268593,0.00570000009611249,0.0027000000700354576,0.01080000028014183,0.002899999963119626,0.1395480267368924,0.06756410728133425,0.3458974579993563,0.19532987513733038,0.20892834694540302,0.2019773981535104,0.4109057450989134,0.062429371416618,0.20557091247437143,0.19061761077638467,-0.07753792265252438,0.014625085547662153,16.91894921808988,,0.1834600192960351,0.9655790610429209,0.1834600192960351,0.9655790610429209,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/angel-gonzalez/sa3024132/stats/batting,23,NL,Angel Gonzalez,821259,sa3024132,sa3024132
CIN,Reds,CIN,CIN,Reds,NL,18,0.1899999976158142,0.72079998254776,0.7799999713897705,0.10779999941587448,0.08219999819993973,0.014000000432133675,0.0010999999940395355,0.010499999858438969,0.054099999368190765,0.05119999870657921,0.043800000101327896,0.0007999999797903001,0.27559998631477356,0.007000000216066837,0.00570000009611249,0.0027000000700354576,0.008799999952316284,0.002400000113993883,0.1495560516453421,0.056153848343464596,0.3533333287483605,0.15892598794000737,0.20403962847014784,0.2157325225375934,0.41977215100774123,0.06617647089225129,0.22093551393549515,0.1905813202328436,-0.0775609049385922,0.014602103261594316,11.259378680840882,,0.19085001461207862,1.004473773720688,0.19085001461207862,1.004473773720688,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/yeycol-soriano/sa3021109/stats/batting,18,NL,Yeycol Soriano,807649,sa3021109,sa3021109
SFG,Giants,SFN,SFG,Giants,NL,30,0.17000000178813934,0.6531000137329102,0.699999988079071,0.10199999809265137,0.07909999787807465,0.012400000356137753,0.0013000000035390258,0.009200000204145908,0.04769999906420708,0.04699999839067459,0.03240000084042549,0.00139999995008111,0.2102999985218048,0.007000000216066837,0.005100000184029341,0.0024999999441206455,0.0052999998442828655,0.0013000000035390258,0.1561782207133209,0.04628571627456318,0.30042857443313215,0.1540656256213246,0.20269494855806294,0.22140559849488237,0.4241005470529453,0.06522737778156146,0.2115340658196805,0.1904886484431658,-0.06965861017293884,0.013051783426837112,18.469353038131604,,0.1725799814215861,1.0151763506253488,0.1725799814215861,1.0151763506253488,,,,,,,,,,,,,,,,,,,,,,,,999,0,1B/3B,/players/albert-jimenez/sa3023780/stats/batting,30,NL,Albert Jimenez,821767,sa3023780,sa3023780
TOR,Blue Jays,TOR,TOR,Blue Jays,AL,14,0.17000000178813934,0.6177999973297119,0.699999988079071,0.08160000294446945,0.06530000269412994,0.01119999960064888,0.0008999999845400453,0.00419999985024333,0.04800000041723251,0.03680000081658363,0.0649000033736229,0.00139999995008111,0.22120000422000885,0.009800000116229057,0.005100000184029341,0.0024999999441206455,0.005100000184029341,0.0013000000035390258,0.13208158513623394,0.09271429211266198,0.3160000114100322,0.2933996479903878,0.22405390798374775,0.17351894094102738,0.3975728489247751,0.041437355804793435,0.19471699212802568,0.19048263456849607,-0.06966202805893103,0.013048365540844922,16.36382910677092,,0.14640002731466664,0.8611766222044873,0.14640002731466664,0.8611766222044873,,,,,,,,,,,,,,,,,,,,,,,,999,0,C/1B,/players/randy-soto/sa3023923/stats/batting,14,AL,Randy Soto,821079,sa3023923,sa3023923
NYM,Mets,NYN,NYM,Mets,NL,25,0.17000000178813934,0.6464999914169312,0.699999988079071,0.09700000286102295,0.07580000162124634,0.01119999960064888,0.0010999999940395355,0.008899999782443047,0.04910000041127205,0.04619999974966049,0.03689999878406525,0,0.20469999313354492,0.009100000374019146,0.005100000184029341,0.0024999999441206455,0.005799999926239252,0.001500000013038516,0.15003867617759511,0.05271428487495499,0.2924285665993787,0.18026380079061327,0.2049885377198928,0.21206496791121904,0.4170535056311119,0.06202629173362392,0.20114156014403328,0.19047090130718689,-0.06966869646352437,0.013041697136251574,19.36488879834652,,0.16393001866526902,0.9642942172998623,0.16393001866526902,0.9642942172998623,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/julio-zayas/sa3021234/stats/batting,25,NL,Julio Zayas,808289,sa3021234,sa3021234
MIL,Brewers,MIL,MIL,Brewers,NL,23,0.17000000178813934,0.6531999707221985,0.699999988079071,0.09849999845027924,0.07329999655485153,0.012799999676644802,0.00139999995008111,0.010999999940395355,0.04820000007748604,0.04879999905824661,0.03020000085234642,0,0.258899986743927,0.009100000374019146,0.005100000184029341,0.0024999999441206455,0.006099999882280827,0.001500000013038516,0.1507960852193158,0.0431428590952134,0.3698571302185251,0.11664736345551327,0.1975344110972141,0.22519902344350612,0.4227334345407202,0.07440293822419031,0.22528321849748661,0.19035317829604867,-0.06973560238571687,0.012974791214059068,16.73780446488554,,0.1721900222357362,1.012882473085654,0.1721900222357362,1.012882473085654,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/kevin-garcia/sa3024130/stats/batting,23,NL,Kevin Garcia,821237,sa3024130,sa3024130
BOS,Red Sox,BOS,BOS,Red Sox,AL,3,0.17000000178813934,0.6445000171661377,0.699999988079071,0.09640000015497208,0.07580000162124634,0.01119999960064888,0.001500000013038516,0.007899999618530273,0.04859999939799309,0.04439999908208847,0.04100000113248825,0,0.23070000112056732,0.007000000216066837,0.005100000184029341,0.0024999999441206455,0.010499999858438969,0.0027000000700354576,0.1495733089020575,0.05857143118673446,0.32957143578480713,0.17771998670715666,0.20699540945094255,0.2083785814720331,0.41537399092297567,0.058805272569975586,0.2153284597557319,0.19034864666016596,-0.06973817786586169,0.012972215733914256,11.471770066590764,,0.16701998261269174,0.9824704756229272,0.16701998261269174,0.9824704756229272,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/harold-rivas/sa3067705/stats/batting,3,AL,Harold Rivas,829093,sa3067705,sa3067705
CLE,Guardians,CLE,CLE,Guardians,AL,5,0.17000000178813934,0.6334999799728394,0.699999988079071,0.08810000121593475,0.06769999861717224,0.011800000444054604,0.0008999999845400453,0.007699999958276749,0.04729999974370003,0.04179999977350235,0.04919999837875366,0,0.22990000247955322,0.009800000116229057,0.005100000184029341,0.0024999999441206455,0.007499999832361937,0.0019000000320374966,0.13906867245633053,0.07028571316660664,0.32842858056389573,0.21400608024408088,0.21086583172665221,0.19700079437628276,0.407866626102935,0.05793212191995223,0.2004987673939234,0.19026004207427405,-0.06978853481368578,0.012921858786090153,16.79137894651963,,0.15752002272056415,0.9265883591982061,0.15752002272056415,0.9265883591982061,,,,,,,,,,,,,,,,,,,,,,,,999,0,2B/3B/OF,/players/alejandro-blasco/sa3023938/stats/batting,5,AL,Alejandro Blasco,821246,sa3023938,sa3023938
