mlbam_id,name,position,age,pa_projected,pa_fullseason,games_missed_estimate,pa_disagreement,injury_risk_tier
592450.0,Aaron Judge,OF,,631.4627142857142,600,11.563294537815139,15.46685827518834,LOW
677951.0,Bobby Witt Jr.,SS,,652.9878571428571,600,8.196004523181305,27.918517728254436,LOW
683002.0,Gunnar Henderson,SS,,654.2715714285714,600,8.135695439125518,25.067019985478545,LOW
677594.0,Julio Rodríguez,OF,,653.7041428571429,600,8.263852242744063,32.916875795598486,LOW
665742.0,Juan Soto,OF,,659.9355714285714,600,8.29023746701847,34.69231813556204,LOW
670541.0,Yordan Alvarez,DH/OF,,548.5894285714286,600,31.306636134453786,38.01589765197863,LOW
665487.0,Fernando Tatis Jr.,SS/OF,,643.3238571428572,600,8.737551680672272,26.285106508113252,LOW
660271.0,Shohei Ohtani,DH,,661.7808571428571,600,8.23369770071617,30.548237431034494,LOW
608369.0,Corey Seager,SS,,542.7805714285714,600,32.69051092436974,36.70683134811622,LOW
660670.0,Ronald Acuña Jr.,OF,,623.6012857142857,600,13.436164285714277,48.01841868739636,LOW
605141.0,Mookie Betts,OF,,621.3825714285714,600,13.964740336134463,23.079727452587342,LOW
596019.0,Francisco Lindor,SS,,639.0197142857143,600,9.762950420168076,23.06041919765183,LOW
682829.0,Elly De La Cruz,SS,,642.4314285714285,600,8.950159663865566,27.081692529930887,LOW
606466.0,Ketel Marte,2B,,608.1544285714286,600,17.11615084033612,25.618480229820708,LOW
682998.0,Corbin Carroll,OF,,621.6495714285714,600,13.901131512605044,23.44638471674713,LOW
665489.0,Vladimir Guerrero Jr.,1B,,654.7141428571429,600,8.19977384093479,27.974747901328026,LOW
691406.0,Junior Caminero,3B,,622.6387142857142,600,13.66548277310927,50.83265658909402,LOW
677551.0,Wander Franco,SS,,23.2248,600,156.46703294117648,,HIGH
608070.0,José Ramírez,3B,,642.4,600,8.95764705882353,31.822155803779232,LOW
663728.0,Cal Raleigh,C,,622.7378571428571,450,8.01130795326046,12.913040817052234,LOW
701538.0,Jackson Merrill,OF,,599.845,600,19.095749999999992,29.24974459717554,LOW
691718.0,Pete Crow-Armstrong,OF,,605.5844285714286,600,17.72841554621849,49.23007418186956,LOW
672386.0,Alejandro Kirk,C,,497.0952857142857,450,15.582843116883117,48.369707389075266,LOW
663656.0,Kyle Tucker,OF,,611.9798571428572,600,16.204798739495786,33.87955194719754,LOW
672695.0,Geraldo Perdomo,SS,,632.5899999999999,600,11.29473529411767,48.032375983982575,LOW
805779.0,Jacob Wilson,SS,,566.3870000000001,600,27.066626470588215,56.355403730846135,LOW
666182.0,Bo Bichette,SS,,606.5038571428571,600,17.50937521008404,52.029203134485186,LOW
607208.0,Trea Turner,SS,,622.1325714285714,600,13.786063865546229,18.381470687054605,LOW
621043.0,Carlos Correa,SS,,548.7371428571429,600,31.271445378151245,35.6612632718312,LOW
671739.0,Michael Harris II,OF,,569.951,600,26.217555882352944,39.10926484436477,LOW
694671.0,Wyatt Langford,OF,,610.3477142857142,600,16.593632773109263,29.376856297173145,LOW
672515.0,Gabriel Moreno,C,,443.78357142857146,450,31.28556623376623,73.78241941650045,LOW
701762.0,Nick Kurtz,1B,,595.2832857142857,600,20.182511344537815,17.26753163902595,LOW
687263.0,Zach Neto,SS,,626.9281428571428,600,12.643589495798329,30.947350303532023,LOW
805808.0,Kevin McGonigle,SS,,486.5868571428572,600,46.0778369747899,67.77073967288187,LOW
691026.0,Masyn Winn,SS,,622.3947142857143,600,13.723612184873954,22.466212347391693,LOW
608324.0,Alex Bregman,3B,,633.3465714285715,600,11.114493277310926,37.705679354959884,LOW
547180.0,Bryce Harper,OF,,613.1679999999999,600,15.92174117647061,40.25331580545053,LOW
672275.0,Patrick Bailey,C,,489.83414285714287,450,17.721579740259745,66.45836897744975,LOW
672580.0,Maikel Garcia,3B,,638.0605714285714,600,9.991452100840341,23.270527009195863,LOW
665161.0,Jeremy Peña,SS,,593.7001428571429,600,20.5596718487395,15.038452230073077,LOW
621439.0,Byron Buxton,OF,,532.9511428571429,600,35.03222773109241,44.057821959437845,LOW
669224.0,Austin Wells,C,,463.34857142857146,450,25.522784415584404,64.81735006888496,LOW
663538.0,Nico Hoerner,2B/SS,,623.5154285714286,600,13.456618487394937,31.822616369793472,LOW
680977.0,Brendan Donovan,2B/OF,,561.5302857142857,600,28.22366722689077,20.63281600359231,LOW
665862.0,Jazz Chisholm Jr.,2B/OF,,579.8102857142857,600,23.86872605042018,26.43901297775874,LOW
592518.0,Manny Machado,3B,,621.8394285714286,600,13.85590084033613,20.55521713869858,LOW
593428.0,Xander Bogaerts,SS,,573.0657142857143,600,25.475521008403362,35.4451821536406,LOW
656305.0,Matt Chapman,3B,,616.5438571428571,600,15.11749285714287,44.083022402540145,LOW
642715.0,Willy Adames,SS,,643.7974285714287,600,8.624730252100822,32.9355580584123,LOW
661388.0,William Contreras,C,,607.6945714285714,450,8.060309084055786,19.515697706010435,LOW
676059.0,Jordan Westburg,2B/3B,,446.1252857142857,600,55.71721134453781,72.07567558178992,LOW
807712.0,Luke Keaschall,2B,,522.1052857142857,600,37.61609369747899,75.78041425002084,LOW
805367.0,Chase Meidroth,2B/SS,,546.0761428571429,600,31.905389495798293,35.3915277640877,LOW
665833.0,Oneil Cruz,SS/OF,,551.9647142857143,600,30.50252394957983,27.32425551724015,LOW
670623.0,Isaac Paredes,3B,,515.4961428571429,600,39.19062478991596,42.40291320349177,LOW
694192.0,Jackson Chourio,OF,,626.357857142857,600,12.779451680672295,22.28076097165871,LOW
571970.0,Max Muncy,1B/3B,,452.0812857142857,600,54.29828193277311,74.76468722535232,LOW
621020.0,Dansby Swanson,SS,,622.4467142857144,600,13.71122394957981,55.90430803529155,LOW
802139.0,JJ Wetherholt,SS,,527.6672857142856,600,36.29102899159666,46.94030540915516,LOW
663586.0,Austin Riley,3B,,623.7672857142858,600,13.396617226890736,45.895624191253376,LOW
678882.0,Ceddanne Rafaela,OF,,574.484,600,25.137635294117636,38.045340122017556,LOW
681624.0,Andy Pages,OF,,575.2732857142857,600,24.949599579831922,41.33584407312975,LOW
682626.0,Francisco Alvarez,C,,448.2802857142857,450,29.961079480519494,71.74372907721455,LOW
669364.0,Xavier Edwards,2B/SS,,573.0367142857143,600,25.482429831932773,42.553195832644924,LOW
682928.0,CJ Abrams,SS,,616.6425714285714,600,15.09397563025212,15.81433840809392,LOW
680757.0,Steven Kwan,OF,,622.2842857142857,600,13.749920168067232,61.49251454097017,LOW
701350.0,Roman Anthony,OF,,596.8818571428573,600,19.801675210084007,40.75368072304869,LOW
668939.0,Adley Rutschman,C/DH,,564.9422857142857,450,8.037693177534866,17.035131549382356,LOW
693307.0,Dillon Dingler,C,,438.38685714285714,450,32.87514389610389,77.57742635463956,LOW
682985.0,Riley Greene,OF,,623.1434285714286,600,13.545242016806728,25.37157423743578,LOW
621566.0,Matt Olson,1B,,659.2698571428572,600,8.207312476441764,29.101024314323663,LOW
641355.0,Cody Bellinger,1B/OF,,600.0067142857143,600,19.057223949579814,14.584914794794958,LOW
695578.0,James Wood,OF,,615.3111428571428,600,15.41116890756303,53.4333135145375,LOW
669257.0,Will Smith,C,,507.72985714285716,450,12.450478441558433,41.90985900488719,LOW
702332.0,Caleb Durbin,3B,,531.3124285714285,600,35.422627310924376,49.51269061515826,LOW
518692.0,Freddie Freeman,1B,,627.59,600,12.485911764705882,25.600757820814604,LOW
694497.0,Evan Carter,OF,,458.57800000000003,600,52.75053529411764,71.79983991393482,LOW
700250.0,Ben Rice,1B/DH,,534.6274285714286,600,34.632877310924364,41.869205512950856,LOW
702616.0,Jackson Holliday,2B,,525.0595714285715,600,36.91227857142855,70.61377105507853,LOW
668904.0,Royce Lewis,3B,,516.566,600,38.93574705882352,69.613270696039,LOW
668930.0,Brice Turang,2B,,627.9224285714287,600,12.406715546218464,19.653290418800463,LOW
543760.0,Marcus Semien,2B/SS,,606.384,600,17.5379294117647,29.97346588234335,LOW
671056.0,Iván Herrera,C/DH,,544.3701428571429,600,8.618168111571805,57.30362577658465,LOW
683011.0,Anthony Volpe,SS,,497.4552857142857,600,43.48859369747898,76.16563680714613,LOW
691016.0,Tyler Soderstrom,1B/OF,,567.8408571428572,600,26.720266386554606,47.324565680093926,LOW
663757.0,Trent Grisham,OF,,534.9394285714286,600,34.55854789915966,36.754531343573326,LOW
514888.0,Jose Altuve,2B,,600.9074285714286,600,18.84264201680672,18.29304602717603,LOW
804606.0,Konnor Griffin,SS,,473.04171428571425,600,49.304768067226895,90.64045212029465,LOW
672640.0,Otto Lopez,2B/SS,,565.727,600,27.223861764705887,45.9581163996089,LOW
646240.0,Rafael Devers,3B,,651.4054285714285,600,8.252544289483604,31.92194312620053,LOW
650402.0,Gleyber Torres,2B,,635.9014285714285,600,10.505836134453794,19.59539750262072,LOW
656941.0,Kyle Schwarber,DH/OF,,654.0612857142858,600,8.241236336223144,31.330396330689705,LOW
620443.0,Luis Torrens,C,,276.7367142857143,450,80.4884587012987,144.35260882495828,LOW
681082.0,Bryson Stott,2B,,574.2914285714286,600,25.183512605042015,33.435172746959864,LOW
672960.0,Kazuma Okamoto,3B,,539.578,600,33.45347647058824,35.53133799432082,LOW
808982.0,Jung Hoo Lee,OF,,570.3265714285714,600,26.128081512605053,42.843104831688464,LOW
702284.0,Cole Young,2B,,442.49899999999997,600,56.58112058823531,95.84138081573462,LOW
647304.0,Josh Naylor,1B,,602.6157142857144,600,18.435668067226874,19.09314327810105,LOW
678662.0,Ezequiel Tovar,SS,,617.3251428571429,600,14.931363025210082,32.901228809010426,LOW
624413.0,Pete Alonso,1B,,653.4504285714286,600,8.173388616660384,27.022830476328362,LOW
695657.0,Colson Montgomery,SS,,565.657142857143,600,27.24050420168064,34.80422292111772,LOW
641555.0,J.C. Escarra,C,,233.35142857142858,450,93.2673974025974,177.46156351433507,LOW
690993.0,Colt Keith,2B,,512.6264285714285,600,39.874292016806734,40.65246470944143,LOW
677587.0,Brayan Rocchio,SS,,499.5717142857143,600,42.98438571428572,67.26678047326254,LOW
683737.0,Michael Busch,1B,,584.1422857142858,600,22.836690756302513,30.03035109526295,LOW
687401.0,Joey Ortiz,3B/SS,,552.6684285714285,600,30.334874369747904,64.77158503762058,LOW
607043.0,Brandon Nimmo,OF,,621.215,600,14.004661764705869,13.73718278978627,LOW
650490.0,Yandy Díaz,1B/3B,,619.0042857142859,600,14.531331932773073,24.517627405020832,LOW
677800.0,Wilyer Abreu,OF,,504.69014285714286,600,41.76499537815127,53.64659643888129,LOW
665926.0,Andrés Giménez,2B,,564.5994285714286,600,27.49248907563025,33.366641114827765,LOW
676694.0,Jake Meyers,OF,,465.2111428571429,600,51.170286554621846,66.11975169198327,LOW
641487.0,J.P. Crawford,SS,,584.358,600,22.78530000000001,40.62859493837643,LOW
668670.0,Jake Rogers,C,,263.80485714285714,450,84.29747844155845,151.19301327599828,LOW
624431.0,Jose Trevino,C,,305.5664285714286,450,71.99679740259738,132.76928811018652,LOW
805300.0,Jakob Marsee,OF,,577.5057142857142,600,24.41775630252101,36.24710275187194,LOW
664761.0,Alec Bohm,3B,,576.3141428571429,600,24.701630672268895,29.737004138662947,LOW
678246.0,Miguel Vargas,3B,,572.5521428571429,600,25.59787184873947,40.04656449862905,LOW
543807.0,George Springer,OF,,583.2934285714285,600,23.038918487394962,21.953691465272552,LOW
595978.0,Austin Hedges,C,,209.50814285714287,450,100.29032883116884,173.8181811716183,LOW
666310.0,Bo Naylor,C,,462.54042857142855,450,25.760819220779222,62.972462309216674,LOW
673237.0,Yainer Diaz,C/DH,,529.7395714285715,450,8.395778364116095,41.721743095805344,LOW
694876.0,Cooper Ingle,C,,271.43745,450,82.0493329090909,310.95519567403386,LOW
663760.0,Cadyn Grenier,SS,,1.0,600,161.76176470588234,,HIGH
673490.0,Ha-Seong Kim,SS,,420.04228571428575,600,61.9311025210084,86.19172922563256,LOW
666023.0,Freddy Fermin,C,,450.3175714285714,450,29.361006233766247,84.10098713026926,LOW
665966.0,Carlos Narváez,C,,431.90000000000003,450,34.78581818181817,79.77267307167286,LOW
680718.0,Addison Barger,3B/OF,,504.611,600,41.783849999999994,52.114089268961926,LOW
593871.0,Jorge Polanco,2B/SS,,519.0934285714286,600,38.333624369747895,45.29639265201716,LOW
671277.0,Luis García Jr.,2B,,515.6888571428572,600,39.14471344537815,45.21386471142294,LOW
801501.0,Nate Furman,2B,,181.732408,600,118.70492632941176,265.23557415858136,HIGH
694410.0,LuJames Groover,3B,,284.2477775,600,94.28214712500001,325.9855391088558,LOW
663457.0,Lars Nootbaar,OF,,509.2207142857143,600,40.685653361344535,48.33109657254594,LOW
676475.0,Alec Burleson,DH/OF,,574.889,600,25.041150000000002,29.627422325721607,LOW
669127.0,Shea Langeliers,C,,533.4298571428571,450,8.271390878251037,32.94035199381133,LOW
645277.0,Ozzie Albies,2B,,598.0012857142857,600,19.53498781512605,27.883749507041365,LOW
673962.0,Josh Jung,3B,,520.0301428571428,600,38.11046596638656,55.26836006682477,LOW
673548.0,Seiya Suzuki,DH/OF,,587.141,600,22.1222911764706,23.18316939793464,LOW
608348.0,Carson Kelly,C,,392.23999999999995,450,46.467490909090934,93.89020727779157,LOW
681297.0,Colton Cowser,OF,,502.974,600,42.173841176470596,57.25235388174009,LOW
571448.0,Nolan Arenado,3B,,564.5275714285715,600,27.509607983193256,45.402462829150366,LOW
686469.0,Vinnie Pasquantino,1B/DH,,614.977,600,15.490773529411776,27.6945381197569,LOW
650333.0,Luis Arraez,1B/2B,,611.763142857143,600,16.25642773109241,23.435634849722415,LOW
665877.0,José Fermín,2B/3B,,245.663,600,103.47440294117646,172.30363256956213,MODERATE
670770.0,TJ Friedl,OF,,586.1695714285714,600,22.353719747899156,37.84058521330918,LOW
670242.0,Matt Wallner,OF,,489.91114285714286,600,45.28587478991596,56.801940267413904,LOW
686797.0,Brooks Lee,3B/SS,,545.7782857142857,600,31.976349579831933,59.4388470522836,LOW
669701.0,Josh Smith,3B/SS,,518.8611428571429,600,38.388963025210074,40.53720713298903,LOW
545361.0,Mike Trout,OF,,515.1735714285714,600,39.26747268907562,62.785042454014324,LOW
695600.0,Carter Jensen,C/DH,,437.64771428571424,450,33.09285506493508,110.53162613133898,LOW
643446.0,Jeff McNeil,2B/OF,,545.4414285714286,600,32.05660084033614,43.34758905582156,LOW
621493.0,Taylor Ward,OF,,625.6125714285715,600,12.957005042016776,26.34814011688582,LOW
664040.0,Brandon Lowe,2B,,531.2564285714286,600,35.43596848739495,39.29249725183822,LOW
671732.0,Lawrence Butler,OF,,564.2900000000001,600,27.566205882352932,40.655835181844864,LOW
696285.0,Jacob Young,OF,,404.83185714285713,600,65.55476344537814,103.53823337690055,LOW
683679.0,Jesus Rodriguez,C/3B,,190.33102857142856,450,105.93886067532468,250.6131663590038,MODERATE
694384.0,Nolan Schanuel,1B,,594.1845714285713,600,20.44426386554625,21.5022924193146,LOW
702222.0,Justin Crawford,OF,,487.95199999999994,600,45.75261176470589,82.13748665905638,LOW
686948.0,Drake Baldwin,C,,540.2737142857143,450,8.433471541650961,43.994204621041796,LOW
808959.0,Munetaka Murakami,1B,,565.4078571428571,600,27.29989285714286,35.6585195683938,LOW
663853.0,Romy Gonzalez,1B/2B,,276.39285714285717,600,96.15346638655463,150.57922141232788,LOW
687231.0,Darell Hernaiz,3B/SS,,288.406,600,93.29151176470589,207.27799976521064,LOW
667670.0,Brent Rooker,DH/OF,,635.6072857142857,600,10.575911344537813,25.0957107272291,LOW
687637.0,Dylan Beavers,OF,,424.1245714285714,600,60.95855798319329,111.0627936887614,LOW
676391.0,Ernie Clement,3B,,566.3477142857143,600,27.075985714285693,67.66551082522096,LOW
630105.0,Jake Cronenworth,1B/2B,,592.4091428571428,600,20.867233613445386,31.922635388433346,LOW
701785.0,Kaelen Culpepper,SS,,278.326335,600,95.69284372058826,321.58157056149156,LOW
686780.0,Pedro Pagés,C,,376.49814285714285,450,51.10418337662338,104.76191394686107,LOW
693304.0,Nick Gonzales,2B,,446.262,600,55.684641176470585,78.36539597509436,LOW
664023.0,Ian Happ,OF,,633.5655714285714,600,11.062319747899178,20.33569329083834,LOW
703601.0,Max Clark,OF,,290.826335,600,92.71490254411763,334.308483327593,LOW
660844.0,Leo Rivas,2B/SS,,257.7015714285714,600,100.60639033613444,176.5583292067687,LOW
686217.0,Sal Frelick,OF,,534.974,600,34.55031176470586,46.75432575708904,LOW
669003.0,Garrett Mitchell,OF,,373.4932857142857,600,73.02071722689075,115.70566082912609,LOW
669242.0,Tommy Edman,2B,,464.16742857142856,600,51.41893613445379,74.14961672829051,LOW
680777.0,Ryan Jeffers,C,,504.5227142857143,450,13.395127792207788,55.46344230125607,LOW
677870.0,Leo Jiménez,2B/SS,,210.66671428571428,600,111.81175336134454,195.9646842364837,MODERATE
673560.0,Euiji Yang,C,,1.0,450,161.70545454545456,,HIGH
642708.0,Amed Rosario,SS,,309.6192857142857,600,88.23775840336135,141.3753596019173,LOW
623168.0,Tyler Heineman,C,,211.61755714285715,450,99.66901044155844,173.10691866177058,LOW
680776.0,Jarren Duran,OF,,607.6807142857142,600,17.229006302521036,20.21567908591651,LOW
663494.0,Bryan Torres,OF,,176.12767142857143,600,120.04017239495798,245.35902742555797,HIGH
543309.0,Kyle Higashioka,C,,309.7777142857143,450,70.75638233766233,132.21240816417887,LOW
666176.0,Jo Adell,OF,,561.5985714285714,600,28.20739915966388,55.32994467994446,LOW
664770.0,Nathan Lukes,OF,,351.9211428571429,600,78.15996302521008,117.16537951606207,LOW
683021.0,Michael Stefanic,2B,,266.045575,600,98.61855419117647,300.56470580390703,LOW
680574.0,Matt McLain,2B,,570.1458571428572,600,26.17113403361344,50.17977481159972,LOW
694212.0,Samuel Basallo,C,,457.1444285714286,600,27.350186493506495,73.69731351245024,LOW
691783.0,Jordan Lawlar,3B/SS,,442.6842857142857,600,56.53697899159665,95.78101658421028,LOW
687462.0,Spencer Horwitz,1B,,495.3017142857143,600,44.00165042016806,60.08346282107439,LOW
687221.0,Dalton Rushing,C,,271.5757142857143,450,82.0086077922078,164.85470703795943,LOW
701398.0,Sal Stewart,1B/3B,,503.4398571428572,600,42.0628575630252,56.93853347083611,LOW
673357.0,Luis Robert Jr.,OF,,534.0707142857143,600,34.76550630252101,46.371334574692746,LOW
624512.0,Reese McGuire,C,,180.04297142857143,450,108.96916114285713,194.12448595099755,MODERATE
691019.0,Kyle Teel,C,,422.2872857142857,450,37.61719948051949,97.39699615442338,LOW
662139.0,Daulton Varsho,OF,,550.4141428571428,600,30.87192478991599,53.20697993505668,LOW
695506.0,Jac Caglianone,OF,,483.09971428571424,600,46.90859747899162,73.73409912361736,LOW
500743.0,Miguel Rojas,SS,,245.4855714285714,600,103.51667268907565,167.11872187645238,MODERATE
656577.0,Alex Jackson,C,,154.41528571428574,450,116.51767948051948,215.62023893545978,HIGH
669065.0,Kyle Stowers,OF,,558.2591428571428,600,29.002968907563027,58.34048222411996,LOW
803011.0,Sam Antonacci,2B/3B,,186.5984,600,117.54567529411764,254.42754763085307,HIGH
806068.0,Colt Emerson,SS,,369.6887142857143,600,73.92710042016807,153.5731912397845,LOW
682877.0,Juan Brito,2B,,239.153,600,105.02531470588235,219.5151759021078,MODERATE
686452.0,Drew Millas,C,,225.64642857142857,450,95.53687012987014,177.50396527764025,LOW
687093.0,Vaughn Grissom,2B,,278.7884285714286,600,95.58275672268908,182.8345449059132,LOW
663697.0,Jonathan India,2B,,521.7992857142857,600,37.68899369747899,42.5534094940867,LOW
695734.0,Daylen Lile,OF,,551.1591428571429,600,30.69443949579831,49.59067777458639,LOW
691176.0,Jasson Domínguez,OF,,263.35871428571426,600,99.25865924369748,198.23445071826296,LOW
703197.0,Michael Arroyo,2B/SS,,243.19,600,104.06355882352942,323.08246702660915,MODERATE
700932.0,Kyle Manzardo,1B/DH,,516.4188571428572,600,38.97080168067226,53.990781470631866,LOW
806964.0,Sebastian Walcott,SS,,390.0,600,69.08823529411765,337.2402704304455,LOW
575929.0,Willson Contreras,C,,554.0817142857143,600,8.663399924613644,62.76782567981329,LOW
666018.0,Jonathan Aranda,1B,,553.7618571428571,600,30.07438109243697,66.16828492419555,LOW
669016.0,Brandon Marsh,OF,,489.37957142857147,600,45.41251386554621,56.434139277146606,LOW
664056.0,Harrison Bader,OF,,492.085,600,44.76798529411764,64.47286016353443,LOW
650859.0,Luis Rengifo,2B/3B,,453.51514285714285,600,53.95668655462185,73.96050233160167,LOW
683227.0,Cody Freeman,2B,,285.6977142857143,600,93.93672100840335,188.1338977304146,LOW
676914.0,Davis Schneider,2B/OF,,378.579,600,71.80912058823529,108.04777098580053,LOW
596115.0,Trevor Story,SS,,579.9654285714286,600,23.83176554621849,78.34502838482508,LOW
681460.0,Brooks Baldwin,OF,,384.7761428571429,600,70.33274243697478,111.41247396413708,LOW
800050.0,Chase DeLauter,OF,,453.75814285714284,600,53.89879537815126,122.3508832503585,LOW
682900.0,Brainer Bonaci,2B/SS,,1.51912,600,161.638092,,HIGH
665750.0,Leody Taveras,OF,,227.95828571428572,600,107.69229075630253,234.39294521644226,MODERATE
641857.0,Ryan McMahon,3B,,500.84957142857144,600,42.6799550420168,65.07110284362571,LOW
669707.0,Jared Triolo,3B,,494.5594285714286,600,44.178489075630246,59.87485377256227,LOW
683146.0,Brett Baty,3B,,455.4112857142857,600,53.50495840336134,72.87214100215594,LOW
668885.0,Austin Martin,OF,,361.6752857142857,600,75.83618193277312,107.16666996119376,LOW
602104.0,Ramón Urías,3B,,350.143,600,78.58357941176472,115.1251634439665,LOW
660821.0,Jesús Sánchez,OF,,446.48728571428575,600,55.630970168067215,76.42875923741944,LOW
682668.0,Luisangel Acuña,2B,,431.0938571428572,600,59.298228151260496,90.54693928460267,LOW
692225.0,Kristian Campbell,2B,,239.8539857142857,600,104.85831516806724,232.7265158704556,MODERATE
649966.0,Luis Urías,2B/3B,,181.32632857142858,600,118.8016687815126,225.67340834204572,HIGH
668709.0,JJ Bleday,OF,,358.66685714285717,600,76.55289579831931,145.29981367208583,LOW
666158.0,Gavin Lux,2B,,464.441,600,51.353761764705894,65.53763077042073,LOW
685716.0,Nelson Quiroz,C,,203.82664499999998,450,101.9637882,281.3828678411157,LOW
683083.0,Nasim Nuñez,SS,,407.3895714285714,600,64.9454256302521,93.6252208112343,LOW
595777.0,Jurickson Profar,OF,,385.66900000000004,600,70.12003235294117,289.7551132991444,LOW
676609.0,José Caballero,2B/SS,,373.4532857142857,600,73.03024663865546,107.44368066839216,LOW
695336.0,Thomas Saggese,2B/SS,,310.89414285714287,600,87.9340424369748,181.95762063406283,LOW
669394.0,Jake Burger,1B/3B,,548.9657142857143,600,31.216991596638653,47.46067225859843,LOW
665923.0,Esteury Ruiz,OF,,231.6832857142857,600,106.8048642857143,217.69857938880713,MODERATE
665839.0,Enmanuel Valdez,2B,,162.1067142857143,600,123.38045924369747,234.95021955815398,HIGH
592885.0,Christian Yelich,OF,,577.2437142857143,600,24.48017394957982,54.42052065693077,LOW
691620.0,Jeferson Quero,C,,147.56087142857146,450,118.53661605194803,235.87159590348247,HIGH
682641.0,Luis Matos,OF,,257.34157142857146,600,100.6921550420168,193.99164712675747,LOW
592626.0,Joc Pederson,OF,,422.43,600,61.36226470588235,82.1610235411739,LOW
678009.0,Parker Meadows,OF,,447.7831428571429,600,55.3222512605042,74.40993770195969,LOW
691594.0,Javier Sanoja,3B/OF,,317.50042857142853,600,86.36019201680672,161.69539814917135,LOW
680664.0,Eduardo Valencia,C/1B,,173.54914999999997,450,110.88188672727274,260.6888501374292,MODERATE
686555.0,Isaac Collins,OF,,445.44471428571427,600,55.879347478991605,76.30401330361396,LOW
691785.0,Marcelo Mayer,3B,,436.81957142857146,600,57.93416092436974,83.93572586381626,LOW
681481.0,Kerry Carpenter,DH/OF,,487.6401428571429,600,45.826907142857124,54.67817344373217,LOW
682848.0,Endy Rodríguez,C,,218.35914285714287,450,97.683307012987,201.12396063408968,LOW
691723.0,Coby Mayo,1B,,298.30814285714285,600,90.93247184873951,180.78431328005993,LOW
666152.0,David Hamilton,2B/SS,,277.46042857142857,600,95.89913319327731,157.4639655507011,LOW
656811.0,Ryan O'Hearn,1B/DH,,520.2765714285714,600,38.05175798319329,49.412840226865264,LOW
664728.0,Kyle Isbel,OF,,463.5571428571429,600,51.56432773109244,73.2484315154679,LOW
692416.0,Christian Cerda,C,,257.49746749999997,450,86.1552913909091,303.92662300132173,LOW
681508.0,Mickey Gasper,C/DH,,148.23615714285714,450,118.33771371428571,229.26577315895378,HIGH
696100.0,Hunter Goodman,C,,554.4581428571429,450,8.429702223897475,43.56027055482464,LOW
807713.0,Matt Shaw,3B,,360.4207142857143,600,76.1350651260504,144.0372118154591,LOW
687347.0,Vito Friscia,C/1B,,1.0,450,161.70545454545456,,HIGH
669221.0,Sean Murphy,C,,393.1051428571428,450,46.21266701298702,94.11723936210016,LOW
680779.0,Henry Davis,C/OF,,323.44442857142855,450,66.73091376623377,130.52435204187907,LOW
808265.0,Franklin Arias,SS,,279.75,600,95.35367647058824,323.6514328718475,LOW
663743.0,Nick Fortes,C,,341.95,450,61.28018181818182,115.61408586615502,LOW
592663.0,J.T. Realmuto,C,,490.3522857142857,450,17.568963116883126,61.043792634780615,LOW
668227.0,Randy Arozarena,OF,,649.1561428571429,600,8.184696569920844,27.520765477656873,LOW
690976.0,Alex Freeland,2B/3B,,212.61729999999997,600,111.34705500000001,261.70879193978817,MODERATE
696030.0,Alejandro Osuna,OF,,191.38187142857143,600,116.40608357142858,226.80221579551576,HIGH
665561.0,Rafael Marchán,C,,215.94942857142857,450,98.3930774025974,170.87585230010035,LOW
643376.0,Danny Jansen,C,,371.305,450,52.633799999999994,102.10478473444165,LOW
669743.0,Alex Call,OF,,248.828,600,102.72038823529412,177.76747173297295,MODERATE
670232.0,Ramón Rodríguez,C,,206.95880499999998,450,101.04122470909091,281.65025089303947,LOW
668901.0,Mark Vientos,3B/DH,,473.002,600,49.31422941176471,65.39673217880743,LOW
695238.0,Will Wagner,2B/3B,,178.76324285714284,600,119.41228626050422,224.08263756902912,HIGH
814439.0,Ryan Waldschmidt,OF,,261.7364285714286,600,99.64514495798319,228.0850541098336,LOW
694371.0,Tommy Troy,2B/SS,,195.5284,600,115.41823411764705,250.99275433369252,HIGH
687363.0,Victor Scott II,OF,,527.9571428571429,600,36.22197478991595,60.8828822998949,LOW
663647.0,Ke'Bryan Hayes,3B,,517.1947142857143,600,38.78596512605042,52.63148749153331,LOW
606192.0,Teoscar Hernández,OF,,572.7845714285714,600,25.542499159663866,22.8103902776574,LOW
671218.0,Heliot Ramos,OF,,609.683,600,16.751991176470597,36.05728003237813,LOW
670156.0,Miles Mastrobuoni,3B,,158.32137142857144,600,124.28226151260505,228.8907832399892,HIGH
815888.0,Leo De Vries,SS,,185.71612857142856,600,117.75586348739498,258.33482840533856,HIGH
669208.0,Ryan Bliss,2B,,209.4895,600,112.09220735294117,233.84104555249345,MODERATE
701675.0,Nathan Church,OF,,277.18942857142855,600,95.9636949579832,186.63813659758569,LOW
641933.0,Tyler O'Neill,OF,,423.20342857142856,600,61.17800672268908,83.80666958911473,LOW
811965.0,Joshua Kuroda-Grauer,SS,,283.5,600,94.46029411764705,327.38203982503376,LOW
686611.0,Dylan Crews,OF,,498.2417142857143,600,43.30123865546218,82.30634326651113,LOW
686668.0,Brenton Doyle,OF,,560.5034285714286,600,28.46830084033614,42.364433144077914,LOW
800406.0,Aron Estrada,2B,,270.25,600,97.61691176470588,314.8029807143933,LOW
808975.0,Hyeseong Kim,2B,,237.9602857142857,600,105.30946134453782,179.47464452368965,MODERATE
657656.0,Ramón Laureano,OF,,512.7180000000001,600,39.852476470588215,63.94907593546602,LOW
