name,mlbam_id,espn_id,primary_position,PA,pos_adj_werth,werth_mean_sim,werth_std_sim,werth_q10_sim,werth_q90_sim,werth_skew_sim,risk_adj_werth_mc,waiver_floor,draft_value_mc
Willie MacIver,680862,,C,33.1412,-19.973667126840564,-19.973667126840564,7.774206420902218,-27.304918801291002,-8.453691832574975,1.1212741354004547,-5.6763792077207595,-5.97741071772182,0.3010315100010601
Brett Sullivan,664954,,C,43.7236,-19.61859280096539,-19.61859280096539,7.679630832416645,-27.05301165999849,-8.285917278019866,1.006099265209317,-5.692631815486982,-5.97741071772182,0.28477890223483726
Drew Millas,686452,,C,123.29,-17.448058875477727,-17.448058875477727,7.08303623210853,-25.730098109068575,-7.871925862707255,0.7302870198797674,-5.697779383892512,-5.97741071772182,0.2796313338293075
Danny Jansen,643376,35004.0,C,333.488,-10.052405652340639,-10.052405652340639,3.787613373997884,-14.901748319125927,-5.121638720886769,0.015529676214117964,-5.6993919646456455,-5.97741071772182,0.2780187530761742
Joey Bart,663698,41168.0,C,305.235,-11.586617949339438,-11.586617949339438,4.578662575046825,-17.464113877681832,-5.7591771048327365,0.16727773841602855,-5.713181476991705,-5.97741071772182,0.26422924073011433
Joe Mack,691788,,C,230.515,-13.97524264711198,-13.97524264711198,5.95068365041911,-22.10228957439274,-6.354278838122429,0.15293813689244204,-5.713599134441794,-5.97741071772182,0.26381158328002563
Luis Torrens,620443,33805.0,C,221.939,-14.780533720507776,-14.780533720507776,5.993491094217803,-23.160430992692,-6.853456207634331,0.4189655235334729,-5.720668477135472,-5.97741071772182,0.2567422405863473
Luke Maile,571912,33271.0,C,99.051,-18.233245350642513,-18.233245350642513,7.067499977880445,-26.078686431457132,-7.982333953880117,0.7728502039576778,-5.737555480010405,-5.97741071772182,0.23985523771141448
Mitch Garver,641598,33667.0,C,114.738,-16.706580205866803,-16.706580205866803,6.4508894875900555,-24.273743412235405,-7.565004029263598,0.7092532595715948,-5.743118369987158,-5.97741071772182,0.23429234773466145
J.C. Escarra,641555,,C,147.908,-16.79478512903336,-16.79478512903336,6.545254986744431,-24.893263612587614,-7.839281647096921,0.6134274378047412,-5.747555423331294,-5.97741071772182,0.22985529439052588
Carlos Narváez,665966,5012120.0,C,410.137,-8.364650749435352,-8.364650749435352,2.4653427791549873,-11.497569149848879,-5.14143112649434,0.07251513785680369,-5.750266646554512,-5.97741071772182,0.22714407116730762
Eric Haase,606992,33452.0,C,23.9338,-20.232324986594136,-20.232324986594136,7.297397842589905,-27.088716329034142,-9.559684296320677,1.04853455486723,-5.77108716395277,-5.97741071772182,0.20632355376904954
Jake Rogers,668670,39900.0,C,195.185,-15.045209350899853,-15.045209350899853,5.902982773198682,-23.401068686764354,-6.976860507388587,0.3507058695977492,-5.7795686226887515,-5.97741071772182,0.19784209503306815
Will Banfield,677943,,C,21.7758,-20.320798612373526,-20.320798612373526,6.878601577611551,-26.516284075676513,-10.38481742663882,1.2253982016114946,-5.780518312867914,-5.97741071772182,0.19689240485390602
Brandon Valenzuela,678218,,C,22.8565,-20.284150219686993,-20.284150219686993,7.386290960966514,-27.287600042879383,-9.482071032252476,0.9891010531471418,-5.781937554245474,-5.97741071772182,0.19547316347634602
Tyler Heineman,623168,33142.0,C,145.362,-17.040742307418,-17.040742307418,6.21553272974782,-24.301572665078957,-8.300084938606599,0.744673143608754,-5.784064133577813,-5.97741071772182,0.19334658414400696
Kyle Higashioka,543309,30545.0,C,270.778,-12.308813203217959,-12.308813203217959,4.613012152961408,-18.200467705001245,-6.531176114634102,0.06929361681639631,-5.79468961741346,-5.97741071772182,0.18272110030835975
Connor Wong,657136,40086.0,C,220.986,-14.625217972553731,-14.625217972553731,5.626273745600495,-22.291464646879636,-7.0410178301137325,0.2368294264613011,-5.801601806401895,-5.97741071772182,0.17580891131992438
Miguel Amaya,665804,38905.0,C,285.676,-12.115735803325002,-12.115735803325002,4.486534041548189,-17.967776277436446,-6.315623334197487,0.060068712428214315,-5.802230609422513,-5.97741071772182,0.17518010829930653
Austin Wynns,642851,35314.0,C,152.804,-16.3598042696876,-16.3598042696876,5.955433013941851,-23.632481447461636,-8.109605890290306,0.6016187758119717,-5.812950501635809,-5.97741071772182,0.16446021608601047
Matt Thaiss,642136,36176.0,C,25.6367,-20.0663449802295,-20.0663449802295,6.877178595209661,-26.906143502437263,-10.446352408688433,0.9560483434326579,-5.822887320052057,-5.97741071772182,0.15452339766976309
Shane McGuire,676063,,C,26.4037,-19.7105209240239,-19.7105209240239,6.605560090777019,-25.981415465556875,-10.127296556344628,1.0476507230196077,-5.8281056805358515,-5.97741071772182,0.1493050371859681
Mark Vientos,668901,41034.0,3B,434.961,-7.478812355660195,-7.478812355660195,3.5732255875489924,-11.982705679828277,-2.9280131795276527,0.010055419226402382,-5.834132811047044,-7.059204814833756,1.2250720037867122
Garrett Stubbs,596117,35760.0,C,29.9811,-20.076738824550844,-20.076738824550844,6.657536867770054,-26.43988725964495,-10.421888631399904,1.0382361639910138,-5.842119717533875,-5.97741071772182,0.13529100018794438
Travis d'Arnaud,518595,29951.0,C,221.088,-14.450867274766207,-14.450867274766207,5.124476653062374,-21.608373650002854,-7.715396371838979,0.2543621174443662,-5.844815380509604,-5.97741071772182,0.13259533721221572
James McCann,543510,32046.0,C,199.505,-14.731772422322184,-14.731772422322184,5.225421123306001,-22.10707261977485,-7.9000049423720275,0.2838091162933402,-5.848140070470641,-5.97741071772182,0.12927064725117887
Freddy Fermin,666023,41928.0,C,434.707,-9.157175656600767,-9.157175656600767,2.4785881116275656,-12.389646831830712,-5.976898374125782,0.04952748273733425,-5.854131481435199,-5.97741071772182,0.12327923628662063
Jonah Heim,641680,33842.0,C,143.305,-16.832752901390457,-16.832752901390457,5.822161269099463,-24.23003525498254,-9.033832360979403,0.543309484826002,-5.857521988635515,-5.97741071772182,0.11988872908630466
Rafael Marchán,665561,,C,159.471,-16.66294183546428,-16.66294183546428,5.611247159493057,-23.826939787212382,-8.915556052936788,0.5864339989864402,-5.858911224601029,-5.97741071772182,0.11849949312079033
Tomás Nido,621512,36068.0,C,21.0237,-20.366617964891137,-20.366617964891137,6.278471021487209,-26.30344687493557,-11.079037543976554,1.0919230587793602,-5.860908048710045,-5.97741071772182,0.11650266901177453
Korey Lee,686676,4418346.0,C,120.716,-17.625025701867504,-17.625025701867504,5.96855814205928,-25.23834922772689,-9.567306723715145,0.5689247666505951,-5.868753466547125,-5.97741071772182,0.10865725117469438
Jose Trevino,624431,35268.0,C,253.404,-14.063904898889149,-14.063904898889149,4.820681564427253,-20.608311387905008,-7.922090253178633,0.1823581232372621,-5.8713739673446765,-5.97741071772182,0.10603675037714311
César Salazar,663967,,C,114.056,-18.06230082035566,-18.06230082035566,5.78066118572295,-24.521106181007003,-9.999310463456357,0.7854392742816453,-5.871805029357831,-5.97741071772182,0.10560568836398865
Jacob Stallings,607732,34089.0,C,99.5571,-18.599620583218037,-18.599620583218037,5.959791210098961,-25.07505948211153,-10.310512687410807,0.7751464726521947,-5.879449957154542,-5.97741071772182,0.0979607605672772
Sebastián Rivero,665861,,C,22.8965,-20.313679511451177,-20.313679511451177,6.033221836259412,-25.86796545516963,-11.505414197514806,1.1307423772363854,-5.883315000397957,-5.97741071772182,0.0940957173238628
Riley Adams,656180,40655.0,C,91.2876,-18.26032965354518,-18.26032965354518,5.9025604878456805,-24.750862131126603,-9.995686819811173,0.7684020472455779,-5.884351972818505,-5.97741071772182,0.09305874490331423
Hunter Feduccia,676439,,C,255.783,-14.253327147364473,-14.253327147364473,4.602522422197343,-20.305905063818244,-8.279900800964342,0.23067939659298678,-5.886288022337391,-5.97741071772182,0.09112269538442863
Patrick Bailey,672275,4345843.0,C,473.617,-8.59500009947109,-8.59500009947109,2.0155795843519684,-11.192945895147151,-6.049961349139285,-0.0010883492388383503,-5.886642497304042,-5.97741071772182,0.09076822041777799
Keibert Ruiz,660688,38827.0,C,343.253,-11.584380950219654,-11.584380950219654,3.5686710534973316,-16.188898686184388,-7.0598670267079635,-0.007501377427832378,-5.888096979684299,-5.97741071772182,0.08931373803752063
Elias Díaz,553869,33594.0,C,82.0764,-18.744622896817887,-18.744622896817887,5.713532497966284,-25.01663125828767,-10.862778188631463,0.7907383693125289,-5.893763697087943,-5.97741071772182,0.08364702063387686
Andrew Knizner,668800,36170.0,C,107.973,-18.165103590479443,-18.165103590479443,5.685120611174039,-24.390264745661288,-9.830107541708182,0.7625565944143167,-5.900632969695295,-5.97741071772182,0.07677774802652504
Pedro Pagés,686780,42608.0,C,332.687,-11.890713922833566,-11.890713922833566,3.526692668343648,-16.388350268206235,-7.332798078240321,0.0843783304758801,-5.902398644892107,-5.97741071772182,0.075012072829713
Ben Rortvedt,666163,40869.0,C,40.4189,-19.986016139874263,-19.986016139874263,5.979521652347332,-25.872661719845492,-11.493506919189096,0.9090565117256347,-5.911573289659478,-5.97741071772182,0.06583742806234127
Tom Murphy,608596,33225.0,C,63.3859,-18.714697558685987,-18.714697558685987,5.28726961516336,-24.112061677830596,-11.09302041837114,0.907895703589673,-5.922028361403513,-5.97741071772182,0.055382356318306236
Reese McGuire,624512,33250.0,C,63.5418,-18.978326525924242,-18.978326525924242,5.526047550165859,-25.354821216590043,-11.382873311437262,0.7373242032335864,-5.923879825717034,-5.97741071772182,0.05353089200478589
Nick Fortes,663743,41674.0,C,307.978,-13.061384672988325,-13.061384672988325,3.8606558954366275,-17.90657946506304,-8.127215286639668,0.048530995759997725,-5.925876160956329,-5.97741071772182,0.05153455676549079
Matt Shaw,807713,4867667.0,3B,310.418,-12.547582633351931,-12.547582633351931,7.664335952251428,-22.55720965006149,-2.532039678111527,0.16270364576012833,-5.931039077111589,-7.059204814833756,1.128165737722167
Austin Barnes,605131,32856.0,C,45.692,-19.871528553838374,-19.871528553838374,5.1175007978761595,-24.843859820463425,-12.375470244242214,0.9863428430133686,-5.948403829883216,-5.97741071772182,0.02900688783860339
Brett Baty,683146,42414.0,3B,445.748,-8.00455489786311,-8.00455489786311,3.8187672321868473,-12.842407566218455,-3.0374269852578393,0.03847335854378309,-5.948489397345786,-7.059204814833756,1.1107154174879703
Christian Vázquez,543877,31389.0,C,116.24,-18.06564997431305,-18.06564997431305,4.847668037587669,-23.883607101090536,-11.232903739884865,0.5912150931392817,-5.954221750714636,-5.97741071772182,0.02318896700718387
Austin Hedges,595978,32168.0,C,141.675,-17.85580510370083,-17.85580510370083,4.390960852849772,-23.317811599952787,-11.863790026077362,0.5477122006898243,-5.962380041306797,-5.97741071772182,0.015030676415022981
Ernie Clement,676391,41287.0,3B,553.572,-6.792697278622988,-6.792697278622988,2.2633139695661972,-9.648392949122837,-3.899820781669656,-0.009512855751214876,-6.015312278546858,-7.059204814833756,1.043892536286898
Josh Jung,673962,42437.0,3B,507.227,-7.059204814833756,-7.059204814833756,2.3729209001857594,-10.07852972892676,-3.9785546832268226,0.12374096734759309,-6.112872575484261,-7.059204814833756,0.9463322393494948
Brooks Lee,686797,4629081.0,3B,540.535,-7.217560102026973,-7.217560102026973,2.252294262003034,-10.096865691751406,-4.271332924533513,0.09144011439808253,-6.231369640459418,-7.059204814833756,0.8278351743743384
José Tena,677588,42105.0,3B,214.604,-17.48631444958291,-17.48631444958291,9.271734999073944,-28.834741285701575,-4.459639823999247,0.5922768378237175,-6.24190601839721,-7.059204814833756,0.8172987964365461
Joey Ortiz,687401,42958.0,3B,514.183,-7.6064165516275075,-7.6064165516275075,2.3558402706564046,-10.710632455958823,-4.599673526059476,-0.019789004481913418,-6.370727027572088,-7.059204814833756,0.6884777872616681
Marcelo Mayer,691785,,3B,422.373,-9.979346723833943,-9.979346723833943,4.207663110278327,-15.433044689663975,-4.580703230346845,0.12938069898261417,-6.43359307493122,-7.059204814833756,0.6256117399025367
Nate Eaton,681987,42845.0,3B,81.1462,-20.809732968176185,-20.809732968176185,9.65575713411447,-30.814067859276523,-7.3250419627247,0.9052123052803616,-6.467044214634113,-7.059204814833756,0.5921606001996436
A.J. Vukovich,691021,,3B,23.3944,-22.491004858379746,-22.491004858379746,10.008751930819043,-31.872860312148223,-8.214747825925594,1.0498786778722693,-6.483954633352133,-7.059204814833756,0.5752501814816231
Josh Smith,669701,42884.0,3B,511.163,-7.467829847873728,-7.467829847873728,1.8866170151316806,-9.936707438930378,-5.0277243741912665,0.0019683613433612293,-6.494554332648084,-7.059204814833756,0.5646504821856722
Justin Turner,457759,29607.0,3B,166.245,-18.854192101171815,-18.854192101171815,8.67599387029227,-29.39248289771642,-6.762380870203485,0.6111140799574704,-6.542601426271667,-7.059204814833756,0.5166033885620891
Darell Hernaiz,687231,,3B,185.222,-17.90906962339175,-17.90906962339175,8.199078761907696,-28.062136590443437,-6.055366754819646,0.5781676612348646,-6.543699106527302,-7.059204814833756,0.5155057083064545
Jeremiah Jackson,669236,,3B,207.096,-16.8016316577464,-16.8016316577464,7.8888129065859625,-27.877290885782145,-5.927093013142949,0.3762407533964337,-6.554794041680221,-7.059204814833756,0.504410773153535
Luke Williams,663897,40466.0,3B,22.4362,-22.532946620145562,-22.532946620145562,9.661163389806987,-32.52588534514328,-8.4540228578187,0.9980589001281495,-6.585928602508961,-7.059204814833756,0.47327621232479533
Jace Jung,690291,4721040.0,3B,68.9069,-21.75340612051623,-21.75340612051623,9.466215225238685,-31.795546045745724,-7.756819310846433,0.8462718288857399,-6.599619431727527,-7.059204814833756,0.4595853831062291
Connor Norby,681393,4417606.0,3B,453.516,-8.444780567140931,-8.444780567140931,2.4875624451180527,-11.623341940165318,-5.227030028450475,0.017660415397447903,-6.607646762956367,-7.059204814833756,0.45155805187738896
Ryan McMahon,641857,33247.0,3B,474.584,-8.49715933523655,-8.49715933523655,2.4535009293929537,-11.639288293945405,-5.359472634012698,0.02244023737181451,-6.638543087264836,-7.059204814833756,0.4206617275689206
Ramón Urías,602104,40610.0,3B,283.669,-15.016604854617858,-15.016604854617858,6.696665485023119,-24.02605526272573,-6.3638530870246495,0.20317333527758838,-6.641872018072407,-7.059204814833756,0.4173327967613494
Miguel Andujar,609280,33743.0,3B,339.548,-12.27833298164576,-12.27833298164576,5.103219221101173,-18.910021576342185,-5.46428244377978,0.04965390827761482,-6.65010272923822,-7.059204814833756,0.40910208559553585
Ryan Kreidler,668952,42701.0,3B,90.2727,-21.042874022550368,-21.042874022550368,8.562126560900511,-29.87689877496373,-8.312389123182715,1.0334055276311283,-6.653490802998197,-7.059204814833756,0.4057140118355589
Jon Berti,542932,32273.0,3B,136.453,-19.494184106189834,-19.494184106189834,8.300713089531838,-29.008198738208513,-8.436352293349819,0.6947739216287724,-6.656069389301797,-7.059204814833756,0.4031354255319597
Zach McKinstry,656716,38420.0,3B,396.906,-10.593353680402805,-10.593353680402805,3.900383860498008,-15.528290679542614,-5.650551610682991,0.06925884361244908,-6.65980399769868,-7.059204814833756,0.399400817135076
Jordan Lawlar,691783,4872649.0,3B,353.106,-11.555613924148807,-11.555613924148807,4.494250089086738,-17.269721289551,-5.765405336423258,0.04544230187573834,-6.672973619923807,-7.059204814833756,0.38623119490994906
Bryan Ramos,682868,42822.0,3B,37.3177,-22.768433864191877,-22.768433864191877,9.185211581395123,-31.925541462769157,-9.369923906353758,0.9277340977997875,-6.710180843976059,-7.059204814833756,0.3490239708576972
Brock Wilken,694385,4758886.0,3B,47.8693,-22.315774093126482,-22.315774093126482,8.697233604584744,-30.717465302605575,-9.47457881403695,1.021160903336133,-6.7123676047720355,-7.059204814833756,0.34683721006172075
Javier Sanoja,691594,5073992.0,3B,236.894,-15.95532375388061,-15.95532375388061,6.770645567270928,-25.39545473379203,-7.2437507987206775,0.2388294123809767,-6.734719889188887,-7.059204814833756,0.3244849256448692
Jared Triolo,669707,42933.0,3B,484.248,-8.615777010438332,-8.615777010438332,2.2708207384666577,-11.511683078142129,-5.700897559807057,-0.07445731654427157,-6.737164391529039,-7.059204814833756,0.32204042330471694
Oswald Peraza,672724,42479.0,3B,276.737,-15.599430329532252,-15.599430329532252,6.358405436542748,-23.828855315434367,-7.365244393904536,0.3059867123776425,-6.737706445673968,-7.059204814833756,0.32149836915978813
Kyle Karros,691720,,3B,267.449,-15.423642560442863,-15.423642560442863,6.408040865328505,-24.23682606086429,-6.91095767397622,0.1633894180833654,-6.743122089970491,-7.059204814833756,0.31608272486326516
Yoán Moncada,660162,33984.0,3B,378.072,-11.10528141261762,-11.10528141261762,3.9374722089350467,-15.975048118582425,-6.126220587195251,0.06579677624759493,-6.7434180940943875,-7.059204814833756,0.31578672073936875
Nick Castellanos,592206,31187.0,3B,336.276,-11.841494690103318,-11.841494690103318,4.427485724818054,-17.597155435420827,-6.350147457124071,0.042581456710911764,-6.744865474947885,-7.059204814833756,0.3143393398858709
Oswaldo Cabrera,665828,40835.0,3B,155.125,-18.783165743813626,-18.783165743813626,7.5173047596097105,-27.94848816191419,-8.464030121641757,0.615281650512827,-6.750450230535471,-7.059204814833756,0.30875458429828484
Ezequiel Duran,677649,42457.0,3B,266.74,-16.07306977187421,-16.07306977187421,6.547147055266664,-24.931154782401077,-7.235237259429025,0.29085998068493624,-6.769504591723238,-7.059204814833756,0.28970022311051835
Kris Bryant,592178,33172.0,3B,74.9251,-20.933732190729785,-20.933732190729785,7.982510735166514,-29.18432656366236,-9.421126856440498,0.8437871286533429,-6.778519948463995,-7.059204814833756,0.28068486636976164
Brett Harris,695391,,3B,119.91,-20.205655916538532,-20.205655916538532,7.973235973423636,-29.17196498267658,-9.108030338934759,0.702759111358304,-6.785526671809861,-7.059204814833756,0.27367814302389526
Nacho Alvarez Jr.,805373,5133834.0,3B,52.7178,-22.21220889267306,-22.21220889267306,8.153362928588626,-30.439390088378996,-10.250747104095897,0.9371837755893596,-6.81378193730324,-7.059204814833756,0.24542287753051628
Blaze Alexander,677942,41345.0,3B,299.849,-14.797930026027208,-14.797930026027208,5.647787769763902,-22.24475857320337,-7.396916545557347,0.14262405511602627,-6.814391624722268,-7.059204814833756,0.24481319011148805
Ben Williamson,810938,,3B,252.396,-16.72732097731082,-16.72732097731082,6.591473589661396,-25.83410048657743,-8.231207936183168,0.2548729343550661,-6.818100278873397,-7.059204814833756,0.24110453596035963
Trey Lipscomb,702358,4413982.0,3B,22.8315,-23.210126903379926,-23.210126903379926,8.350945046321527,-31.276074753836053,-11.030227016457362,0.9901393413099798,-6.819607950409574,-7.059204814833756,0.2395968644241826
Edmundo Sosa,624641,33809.0,3B,245.46,-14.935432212128775,-14.935432212128775,5.7102761462853495,-22.54488623640984,-7.498524679434807,0.14736329178567353,-6.824634100775137,-7.059204814833756,0.23457071405861907
Graham Pauley,688363,,3B,303.992,-14.681900660889719,-14.681900660889719,5.489946461205285,-21.59283160789183,-7.565194967685283,0.15372652466746295,-6.83076184152609,-7.059204814833756,0.22844297330766672
Brady House,691781,,3B,493.983,-9.47155967421527,-9.47155967421527,2.445431967609229,-12.6556458168053,-6.333981588076799,0.053862332791083434,-6.846675971376046,-7.059204814833756,0.21252884345771061
Gio Urshela,570482,32721.0,3B,116.015,-20.69232230029497,-20.69232230029497,7.159405373563265,-28.7207586991886,-10.37427446990216,0.7240466310497169,-6.903333590763947,-7.059204814833756,0.15587122406980924
Miles Mastrobuoni,670156,40900.0,3B,44.8665,-22.528115420753743,-22.528115420753743,7.714774786013369,-30.4542048168482,-11.141242072091138,0.8590576099193913,-6.903867687181431,-7.059204814833756,0.15533712765232544
Jeimer Candelario,600869,32531.0,3B,118.961,-20.58667718634519,-20.58667718634519,6.942115787292988,-28.995526790731205,-10.993311781867162,0.6632271398186592,-6.915372097203095,-7.059204814833756,0.1438327176306613
Ke'Bryan Hayes,663647,35020.0,3B,504.932,-9.659939291671467,-9.659939291671467,1.9706269063149733,-12.192280755011165,-7.153958012956464,-0.02352313998735127,-6.975880148678715,-7.059204814833756,0.08332466615504153
